twt,loc0,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,loc37,loc38,loc39,loc40,loc41,loc42,loc43,loc44,loc45,loc46,loc47,loc48,loc49,loc50,loc51,loc52,loc53,loc54,loc55,loc56,loc57,loc58,loc59,loc60,loc61,loc62,loc63,loc64,loc65,loc66,loc67,loc68,loc69,loc70,loc71,loc72,loc73,loc74,loc75,loc76,loc77,loc78,loc79,loc80,loc81,loc82,loc83,loc84,loc85,loc86,loc87,loc88,loc89,loc90,loc91,loc92,loc93,loc94,loc95,loc96,loc97,loc98,loc99,loc100,loc101,loc102,loc103,loc104,loc105,loc106,loc107,loc108,loc109,loc110,loc111,loc112,loc113,loc114,loc115,loc116,loc117,loc118,loc119,loc120,loc121,loc122,loc123,loc124,loc125,loc126,loc127,loc128,loc129,loc130,loc131,loc132,loc133,loc134,loc135,loc136,loc137,loc138,loc139,loc140,loc141,loc142,loc143,loc144,loc145,loc146,loc147,loc148,loc149,loc150
0.000000000000000000e+00,1.279592543141916394e-04,1.185609216918237507e-04,1.218363468069583178e-04,1.319268922088667750e-04,1.272542722290381789e-04,1.272542722290381789e-04,1.011148706311360002e-04,1.011148633551783860e-04,1.419057371094822884e-04,1.293584646191447973e-04,1.419057371094822884e-04,1.499581267125904560e-04,1.359428279101848602e-04,1.499581267125904560e-04,1.499581267125904560e-04,1.755059201968833804e-04,1.755059201968833804e-04,1.755059201968833804e-04,1.167824666481465101e-04,1.167824666481465101e-04,1.167824666481465101e-04,1.167824666481465101e-04,1.167824666481465101e-04,1.435223966836929321e-04,1.435223966836929321e-04,1.435223966836929321e-04,1.294389367103576660e-04,1.294389367103576660e-04,1.294389367103576660e-04,1.294389367103576660e-04,1.294389367103576660e-04,1.036183311953209341e-04,1.036183311953209341e-04,1.036183311953209341e-04,1.064526441041380167e-04,1.064526441041380167e-04,1.064526441041380167e-04,1.337507710559293628e-04,1.337507710559293628e-04,1.337507710559293628e-04,2.145211910828948021e-04,2.145211910828948021e-04,2.145211910828948021e-04,2.078256511595100164e-04,2.078256511595100164e-04,2.078256511595100164e-04,1.420840271748602390e-04,1.420840271748602390e-04,1.294331741519272327e-04,1.294331741519272327e-04,1.229200133820995688e-04,1.229200133820995688e-04,1.229200133820995688e-04,1.760320155881345272e-04,1.760320155881345272e-04,1.303348690271377563e-04,1.303348690271377563e-04,1.841354242060333490e-04,1.841354242060333490e-04,1.588443119544535875e-04,1.588443119544535875e-04,1.588443119544535875e-04,1.068920682882890105e-04,1.068920682882890105e-04,1.068920682882890105e-04,1.377397857140749693e-04,1.177774174720980227e-04,1.377397857140749693e-04,1.145825299317948520e-04,1.275033719139173627e-04,1.145825299317948520e-04,1.348181976936757565e-04,1.263371086679399014e-04,1.348181976936757565e-04,1.373778213746845722e-04,1.150513271568343043e-04,1.373778213746845722e-04,1.426249218638986349e-04,1.426249218638986349e-04,1.379081513732671738e-04,9.685985423857346177e-05,9.685985423857346177e-05,1.239908160641789436e-04,1.420831686118617654e-04,1.420831686118617654e-04,1.185428627650253475e-04,1.185428627650253475e-04,1.185748624266125262e-04,1.096236883313395083e-04,1.096236883313395083e-04,1.351629616692662239e-04,1.408913667546585202e-04,1.408913667546585202e-04,1.323363103438168764e-04,1.463435619371011853e-04,1.463435619371011853e-04,7.843223283998668194e-05,9.789964678930118680e-05,9.789964678930118680e-05,1.385761279379948974e-04,1.385761279379948974e-04,1.508099085185676813e-04,1.251350622624158859e-04,1.251350622624158859e-04,1.610900799278169870e-04,1.458041515434160829e-04,1.610900799278169870e-04,1.376189320581033826e-04,1.376189320581033826e-04,1.301413431065157056e-04,1.163846536655910313e-04,1.245300954906269908e-04,1.163846536655910313e-04,1.164208733825944364e-04,1.164208733825944364e-04,1.164208733825944364e-04,1.511298178229480982e-04,1.511298178229480982e-04,1.511298178229480982e-04,1.431729033356532454e-04,1.431729033356532454e-04,1.431729033356532454e-04,1.202799394377507269e-04,1.202799394377507269e-04,1.255069073522463441e-04,1.255069073522463441e-04,1.255069073522463441e-04,1.584013807587325573e-04,1.584013807587325573e-04,1.644536532694473863e-04,1.644536532694473863e-04,1.644536532694473863e-04,1.090236837626434863e-04,1.090236837626434863e-04,1.109298027586191893e-04,1.109298027586191893e-04,1.109298027586191893e-04,1.501922088209539652e-04,1.501922088209539652e-04,1.012916545732878149e-04,1.150322277680970728e-04,7.246968016261234879e-05,1.077785054803825915e-04,7.246968016261234879e-05,1.350339880445972085e-04,1.350339880445972085e-04,1.255249662790447474e-04,1.287273480556905270e-04,1.190873008454218507e-04,1.238424738403409719e-04,1.207086825161240995e-04
1.000000000000000000e+00,1.346940116491168737e-04,1.219381592818535864e-04,1.240832061739638448e-04,1.350373204331845045e-04,1.217853277921676636e-04,1.217853277921676636e-04,8.988630725070834160e-05,8.988630725070834160e-05,1.681998837739229202e-04,1.276879047509282827e-04,1.681998837739229202e-04,1.445205125492066145e-04,1.274646929232403636e-04,1.445205125492066145e-04,1.445205125492066145e-04,1.741490559652447701e-04,1.741490559652447701e-04,1.741490559652447701e-04,1.229907065862789750e-04,1.229907065862789750e-04,1.229907065862789750e-04,1.229907065862789750e-04,1.229907065862789750e-04,1.570949825691059232e-04,1.570949825691059232e-04,1.570949825691059232e-04,1.429459516657516360e-04,1.429459516657516360e-04,1.429459516657516360e-04,1.429459516657516360e-04,1.429459516657516360e-04,1.021659190882928669e-04,1.021659190882928669e-04,1.021659190882928669e-04,1.255602110177278519e-04,1.255602110177278519e-04,1.255602110177278519e-04,1.199847465613856912e-04,1.199847465613856912e-04,1.199847465613856912e-04,2.092272334266453981e-04,2.092272334266453981e-04,2.092272334266453981e-04,2.128726337105035782e-04,2.128726337105035782e-04,2.128726337105035782e-04,1.333379186689853668e-04,1.333379186689853668e-04,1.394618302583694458e-04,1.394618302583694458e-04,1.257701078429818153e-04,1.257701078429818153e-04,1.257701078429818153e-04,1.376465515932068229e-04,1.376465515932068229e-04,1.268554915441200137e-04,1.268554915441200137e-04,1.961370289791375399e-04,1.961370289791375399e-04,1.489817223045974970e-04,1.489817223045974970e-04,1.489817223045974970e-04,1.239416887983679771e-04,1.239416887983679771e-04,1.239416887983679771e-04,1.411498233210295439e-04,1.192627169075421989e-04,1.411498233210295439e-04,1.219984187628142536e-04,1.261048309970647097e-04,1.219984187628142536e-04,1.200569677166640759e-04,1.231417845701798797e-04,1.200569677166640759e-04,8.555060776416212320e-05,1.053265805239789188e-04,8.555060776416212320e-05,1.294586254516616464e-04,1.294586254516616464e-04,1.408466487191617489e-04,9.618931653676554561e-05,9.618931653676554561e-05,1.312027743551880121e-04,1.550669257994741201e-04,1.550669257994741201e-04,1.209043984999880195e-04,1.209043984999880195e-04,9.410581697011366487e-05,1.105525007005780935e-04,1.105525007005780935e-04,1.329118240391835570e-04,1.459127379348501563e-04,1.459127379348501563e-04,1.314377586822956800e-04,1.415885635651648045e-04,1.415885635651648045e-04,9.345695434603840113e-05,9.992823470383882523e-05,9.992824197979643941e-05,1.328122743871062994e-04,1.328122743871062994e-04,1.503418898209929466e-04,1.242661965079605579e-04,1.242661965079605579e-04,1.489918795414268970e-04,1.398176536895334721e-04,1.489918795414268970e-04,1.404253853252157569e-04,1.404253853252157569e-04,1.303896424360573292e-04,1.171219410025514662e-04,1.208502872032113373e-04,1.171219410025514662e-04,1.146063586929813027e-04,1.146063586929813027e-04,1.146063586929813027e-04,1.469049893785268068e-04,1.469049893785268068e-04,1.469049893785268068e-04,1.401411718688905239e-04,1.401411718688905239e-04,1.401411718688905239e-04,1.083965908037498593e-04,1.083965908037498593e-04,1.285928155994042754e-04,1.285928155994042754e-04,1.285928155994042754e-04,1.464175002183765173e-04,1.464175002183765173e-04,1.316189445788040757e-04,1.316189445788040757e-04,1.316189445788040757e-04,1.038980408338829875e-04,1.038980408338829875e-04,1.066651529981754720e-04,1.066651529981754720e-04,1.066651529981754720e-04,1.547783904243260622e-04,1.547783904243260622e-04,5.831346425111405551e-05,1.069452700903639197e-04,1.161757172667421401e-04,1.164891436928883195e-04,1.161757172667421401e-04,1.317047281190752983e-04,1.317047281190752983e-04,1.220183403347618878e-04,1.362063339911401272e-04,1.221723068738356233e-04,1.281323784496635199e-04,1.201207705889828503e-04
2.000000000000000000e+00,4.455373345990665257e-05,3.318472954561002553e-05,3.595851012505590916e-05,4.594978236127644777e-05,2.466715341142844409e-05,2.466715341142844409e-05,-2.628445599839324132e-06,-2.628445599839324132e-06,9.285294800065457821e-05,3.464481778792105615e-05,9.285294800065457821e-05,3.853489397442899644e-05,2.546758514654356986e-05,3.853489397442899644e-05,3.853489397442899644e-05,6.634566670982167125e-05,6.634566670982167125e-05,6.634566670982167125e-05,3.517259392538107932e-05,3.517259392538107932e-05,3.517259392538107932e-05,3.517259392538107932e-05,3.517259392538107932e-05,6.870459765195846558e-05,6.870459765195846558e-05,6.870459765195846558e-05,5.638481889036484063e-05,5.638481889036484063e-05,5.638481889036484063e-05,5.638481889036484063e-05,5.638481889036484063e-05,1.205758144351420924e-05,1.205758144351420924e-05,1.205758144351420924e-05,5.289605178404599428e-05,5.289605178404599428e-05,5.289605178404599428e-05,1.754362710926216096e-05,1.754362710926216096e-05,1.754362710926216096e-05,1.051613435265608132e-04,1.051613435265608132e-04,1.051613435265608132e-04,6.431120709748938680e-05,6.431120709748938680e-05,6.431120709748938680e-05,2.430997119517996907e-05,2.430997119517996907e-05,5.122842776472680271e-05,5.122842776472680271e-05,3.151596683892421424e-05,3.151596683892421424e-05,3.151596683892421424e-05,2.840421529981540516e-06,2.840421529981540516e-06,2.973284244944807142e-05,2.973284244944807142e-05,8.277742745121940970e-05,8.277742745121940970e-05,4.094724863534793258e-05,4.094724863534793258e-05,4.094724863534793258e-05,4.839753091800957918e-05,4.839753091800957918e-05,4.839753091800957918e-05,4.658647594624198973e-05,2.873974153771996498e-05,4.658647594624198973e-05,2.900152139773126692e-05,3.103331619058735669e-05,2.900152139773126692e-05,1.214506391988834366e-05,2.652975672390311956e-05,1.214506391988834366e-05,-3.507430665194988251e-05,1.038003574649337679e-05,-3.507430665194988251e-05,2.532417420297861099e-05,2.532417420297861099e-05,4.803733463631942868e-05,1.774087468220386654e-05,1.774087468220386654e-05,4.340507075539790094e-05,6.258475332288071513e-05,6.258475332288071513e-05,2.781758666969835758e-05,2.781758666969835758e-05,-2.823460454237647355e-05,2.685291292436886579e-05,2.685291292436886579e-05,3.203758751624263823e-05,4.780081872013397515e-05,4.780081872013397515e-05,3.309655585326254368e-05,3.477168866083957255e-05,3.477168866083957255e-05,2.984886305057443678e-05,1.840859113144688308e-05,1.840859113144688308e-05,2.648264307936187834e-05,2.648264307936187834e-05,4.655345765058882535e-05,2.443851190037094057e-05,2.443851190037094057e-05,2.864690941351000220e-05,2.862531982827931643e-05,2.864690941351000220e-05,3.922357427654787898e-05,3.922357427654787898e-05,2.998344461957458407e-05,1.504950341768562794e-05,1.731111115077510476e-05,1.504950341768562794e-05,1.530527697468642145e-05,1.530527697468642145e-05,1.530527697468642145e-05,2.800541915348730981e-05,2.800541915348730981e-05,2.800541915348730981e-05,3.878465940942987800e-05,3.878465940942987800e-05,3.878465940942987800e-05,4.460168838704703376e-06,4.460168838704703376e-06,2.715845403145067394e-05,2.715845403145067394e-05,2.715845403145067394e-05,3.622581789386458695e-05,3.622581789386458695e-05,-4.142666512052528560e-06,-4.142666512052528560e-06,-4.142666512052528560e-06,7.424086561513831839e-06,7.424086561513831839e-06,3.503654852465842851e-06,3.503654852465842851e-06,3.503654852465842851e-06,5.580596189247444272e-05,5.580596189247444272e-05,-4.717333285952918231e-05,1.082681410480290651e-05,5.819191210321150720e-05,2.413272341073025018e-05,5.819191210321150720e-05,3.011705302924383432e-05,3.011705302924383432e-05,2.247266456834040582e-05,4.465909660211764276e-05,3.124979411950334907e-05,3.523284976836293936e-05,2.696096635190770030e-05
3.000000000000000000e+00,-1.071977603714913130e-04,-1.129830779973417521e-04,-1.093858736567199230e-04,-1.008028702926822007e-04,-1.268333435291424394e-04,-1.268333435291424394e-04,-1.396881998516619205e-04,-1.396881998516619205e-04,-5.095589222037233412e-05,-1.131668250309303403e-04,-5.095589222037233412e-05,-1.228628971148282290e-04,-1.289499195991083980e-04,-1.228628971148282290e-04,-1.228628971148282290e-04,-1.077129199984483421e-04,-1.077129199984483421e-04,-1.077129199984483421e-04,-1.113176112994551659e-04,-1.113176112994551659e-04,-1.113176112994551659e-04,-1.113176112994551659e-04,-1.113176112994551659e-04,-8.628977957414463162e-05,-8.628977957414463162e-05,-8.628977957414463162e-05,-9.588220564182847738e-05,-9.588220564182847738e-05,-9.588220564182847738e-05,-9.588220564182847738e-05,-9.588220564182847738e-05,-1.318043214268982410e-04,-1.318043214268982410e-04,-1.318043214268982410e-04,-8.212667307816445827e-05,-8.212667307816445827e-05,-8.212667307816445827e-05,-1.327869395026937127e-04,-1.327869395026937127e-04,-1.327869395026937127e-04,-5.627718928735703230e-05,-5.627718928735703230e-05,-5.627718928735703230e-05,-1.666451571509242058e-04,-1.666451571509242058e-04,-1.666451571509242058e-04,-1.437676110072061419e-04,-1.437676110072061419e-04,-1.010644409689120948e-04,-1.010644409689120948e-04,-1.229916961165145040e-04,-1.229916961165145040e-04,-1.229916961165145040e-04,-1.642067072680220008e-04,-1.642067072680220008e-04,-1.227719039889052510e-04,-1.227719039889052510e-04,-1.086585980374366045e-04,-1.086585980374366045e-04,-1.260560675291344523e-04,-1.260560675291344523e-04,-1.260560675291344523e-04,-9.385726298205554485e-05,-9.385726298205554485e-05,-9.385726298205554485e-05,-1.092477687052451074e-04,-1.196858793264254928e-04,-1.092477687052451074e-04,-1.284122117795050144e-04,-1.214445728692226112e-04,-1.284122117795050144e-04,-1.455827004974707961e-04,-1.261333527509123087e-04,-1.455827004974707961e-04,-1.725151669234037399e-04,-1.316491689067333937e-04,-1.725151669234037399e-04,-1.294215180678293109e-04,-1.294215180678293109e-04,-1.041477808030322194e-04,-1.103907416108995676e-04,-1.103907416108995676e-04,-1.038780610542744398e-04,-9.862505248747766018e-05,-9.862505248747766018e-05,-1.238692057086154819e-04,-1.238692057086154819e-04,-2.049773029284551740e-04,-1.077703782357275486e-04,-1.077703782357275486e-04,-1.253537047887220979e-04,-1.117692081606946886e-04,-1.117692081606946886e-04,-1.206019369419664145e-04,-1.306225749431177974e-04,-1.306225749431177974e-04,-8.954243094194680452e-05,-1.129846277763135731e-04,-1.129846277763135731e-04,-1.387744705425575376e-04,-1.387744705425575376e-04,-1.215758748003281653e-04,-1.337361027253791690e-04,-1.337361027253791690e-04,-1.496026525273919106e-04,-1.421396300429478288e-04,-1.496026525273919106e-04,-1.246880274266004562e-04,-1.246880274266004562e-04,-1.304323814110830426e-04,-1.463203807361423969e-04,-1.428589748684316874e-04,-1.463203807361423969e-04,-1.397230371367186308e-04,-1.397230371367186308e-04,-1.397230371367186308e-04,-1.544467377243563533e-04,-1.544467377243563533e-04,-1.544467377243563533e-04,-1.196584780700504780e-04,-1.196584780700504780e-04,-1.196584780700504780e-04,-1.492742158006876707e-04,-1.492742158006876707e-04,-1.375434658257290721e-04,-1.375434658257290721e-04,-1.375434658257290721e-04,-1.284322352148592472e-04,-1.284322352148592472e-04,-1.826171792345121503e-04,-1.826171792345121503e-04,-1.826171792345121503e-04,-1.419918262399733067e-04,-1.419918262399733067e-04,-1.569011947140097618e-04,-1.569011947140097618e-04,-1.569011947140097618e-04,-1.091829180950298905e-04,-1.091829180950298905e-04,-1.710557990008965135e-04,-1.333739637630060315e-04,-7.329374057007953525e-05,-1.312223612330853939e-04,-7.329374057007953525e-05,-1.291611552005633712e-04,-1.291611552005633712e-04,-1.334038970526307821e-04,-1.090966252377256751e-04,-1.178858728962950408e-04,-1.172843185486271977e-04,-1.218414327013306320e-04
4.000000000000000000e+00,-2.384939434705302119e-04,-2.371006557950749993e-04,-2.344955428270623088e-04,-2.268334501422941685e-04,-2.522951399441808462e-04,-2.522951399441808462e-04,-2.458159578964114189e-04,-2.458159578964114189e-04,-1.823784405132755637e-04,-2.371219743508845568e-04,-1.823784405132755637e-04,-2.521308488212525845e-04,-2.527470060158520937e-04,-2.521308488212525845e-04,-2.521308488212525845e-04,-2.604775072541087866e-04,-2.604775072541087866e-04,-2.604775072541087866e-04,-2.361768274568021297e-04,-2.361768274568021297e-04,-2.361768274568021297e-04,-2.361768274568021297e-04,-2.361768274568021297e-04,-2.254374267067760229e-04,-2.254374267067760229e-04,-2.254374267067760229e-04,-2.307902032043784857e-04,-2.307902032043784857e-04,-2.307902032043784857e-04,-2.307902032043784857e-04,-2.307902032043784857e-04,-2.509592450223863125e-04,-2.509592450223863125e-04,-2.509592450223863125e-04,-2.035402867477387190e-04,-2.035402867477387190e-04,-2.035402867477387190e-04,-2.507062745280563831e-04,-2.507062745280563831e-04,-2.507062745280563831e-04,-1.955528714461252093e-04,-1.955528714461252093e-04,-1.955528714461252093e-04,-3.467751666903495789e-04,-3.467751666903495789e-04,-3.467751666903495789e-04,-2.826175477821379900e-04,-2.826175477821379900e-04,-2.352499432163313031e-04,-2.352499432163313031e-04,-2.540434943512082100e-04,-2.540434943512082100e-04,-2.540434943512082100e-04,-2.677869924809783697e-04,-2.677869924809783697e-04,-2.486325101926922798e-04,-2.486325101926922798e-04,-2.768766134977340698e-04,-2.768766134977340698e-04,-2.675594296306371689e-04,-2.675594296306371689e-04,-2.675594296306371689e-04,-2.269540855195373297e-04,-2.269540855195373297e-04,-2.269540855195373297e-04,-2.428961452096700668e-04,-2.461607509758323431e-04,-2.428961452096700668e-04,-2.654126437846571207e-04,-2.502863644622266293e-04,-2.654126437846571207e-04,-2.681190380826592445e-04,-2.533695951569825411e-04,-2.681190380826592445e-04,-2.537039399612694979e-04,-2.429779997328296304e-04,-2.537039399612694979e-04,-2.542138681747019291e-04,-2.542138681747019291e-04,-2.339828351978212595e-04,-2.192948741139844060e-04,-2.192948741139844060e-04,-2.290582779096439481e-04,-2.405994018772616982e-04,-2.405994018772616982e-04,-2.505494339857250452e-04,-2.505494339857250452e-04,-3.453782701399177313e-04,-2.189542283304035664e-04,-2.189542283304035664e-04,-2.524789015296846628e-04,-2.439622767269611359e-04,-2.439622767269611359e-04,-2.431510802125558257e-04,-2.648926456458866596e-04,-2.648926456458866596e-04,-1.971643359865993261e-04,-2.194347616750746965e-04,-2.194347616750746965e-04,-2.738870971370488405e-04,-2.738870971370488405e-04,-2.654566487763077021e-04,-2.631880051922053099e-04,-2.631880051922053099e-04,-2.889356401283293962e-04,-2.785139949992299080e-04,-2.889356401283293962e-04,-2.615736739244312048e-04,-2.615736739244312048e-04,-2.624911139719188213e-04,-2.747639082372188568e-04,-2.698548196349292994e-04,-2.747639082372188568e-04,-2.628621878102421761e-04,-2.628621878102421761e-04,-2.628621878102421761e-04,-2.985316386912018061e-04,-2.985316386912018061e-04,-2.985316386912018061e-04,-2.484545402694493532e-04,-2.484545402694493532e-04,-2.484545402694493532e-04,-2.667218504939228296e-04,-2.667218504939228296e-04,-2.736166934482753277e-04,-2.736166934482753277e-04,-2.736166934482753277e-04,-2.596409758552908897e-04,-2.596409758552908897e-04,-3.063099866267293692e-04,-3.063099866267293692e-04,-3.063099866267293692e-04,-2.610319643281400204e-04,-2.610319643281400204e-04,-2.855689963325858116e-04,-2.855689963325858116e-04,-2.855689963325858116e-04,-2.531953505240380764e-04,-2.531953505240380764e-04,-2.442236582282930613e-04,-2.453487250022590160e-04,-1.952731399796903133e-04,-2.610568481031805277e-04,-1.952731399796903133e-04,-2.598724386189132929e-04,-2.598724386189132929e-04,-2.601255255285650492e-04,-2.405818086117506027e-04,-2.435053465887904167e-04,-2.453026245348155499e-04,-2.448777959216386080e-04
5.000000000000000000e+00,-2.717434254009276628e-04,-2.648062654770910740e-04,-2.662687038537114859e-04,-2.588775241747498512e-04,-2.781656221486628056e-04,-2.781656221486628056e-04,-2.544628805480897427e-04,-2.544628805480897427e-04,-2.236896980321034789e-04,-2.650498354341834784e-04,-2.236896980321034789e-04,-2.736296737566590309e-04,-2.725211379583925009e-04,-2.736296737566590309e-04,-2.736296737566590309e-04,-3.096025902777910233e-04,-3.096025902777910233e-04,-3.096025902777910233e-04,-2.645017520990222692e-04,-2.645017520990222692e-04,-2.645017520990222692e-04,-2.645017520990222692e-04,-2.645017520990222692e-04,-2.699561882764101028e-04,-2.699561882764101028e-04,-2.699561882764101028e-04,-2.684044011402875185e-04,-2.684044011402875185e-04,-2.684044011402875185e-04,-2.684044011402875185e-04,-2.684044011402875185e-04,-2.727888349909335375e-04,-2.727888349909335375e-04,-2.727888349909335375e-04,-2.371006994508206844e-04,-2.371006994508206844e-04,-2.371006994508206844e-04,-2.664453350007534027e-04,-2.664453350007534027e-04,-2.664453350007534027e-04,-2.428803127259016037e-04,-2.428803127259016037e-04,-2.428803127259016037e-04,-3.637234331108629704e-04,-3.637234331108629704e-04,-3.637234331108629704e-04,-3.104666830040514469e-04,-3.104666830040514469e-04,-2.719939220696687698e-04,-2.719939220696687698e-04,-2.830073935911059380e-04,-2.830073935911059380e-04,-2.830073935911059380e-04,-2.403029211563989520e-04,-2.403029211563989520e-04,-2.729078114498406649e-04,-2.729078114498406649e-04,-3.268214059062302113e-04,-3.268214059062302113e-04,-3.047013015020638704e-04,-3.047013015020638704e-04,-3.047013015020638704e-04,-2.723269572015851736e-04,-2.723269572015851736e-04,-2.723269572015851736e-04,-2.755959285423159599e-04,-2.747642283793538809e-04,-2.755959285423159599e-04,-3.002769371960312128e-04,-2.797327178996056318e-04,-3.002769371960312128e-04,-2.813041792251169682e-04,-2.801281225401908159e-04,-2.813041792251169682e-04,-2.300729101989418268e-04,-2.550577919464558363e-04,-2.300729101989418268e-04,-2.782413503155112267e-04,-2.782413503155112267e-04,-2.654635172802954912e-04,-2.428457082714885473e-04,-2.428457082714885473e-04,-2.561043656896799803e-04,-2.793088206090033054e-04,-2.793088206090033054e-04,-2.745189121924340725e-04,-2.745189121924340725e-04,-3.665897238533943892e-04,-2.393448958173394203e-04,-2.393448958173394203e-04,-2.725663071032613516e-04,-2.689114771783351898e-04,-2.689114771783351898e-04,-2.581677108537405729e-04,-2.879633684642612934e-04,-2.879633684642612934e-04,-2.251779951620846987e-04,-2.332973817829042673e-04,-2.332973817829042673e-04,-2.982705191243439913e-04,-2.982705191243439913e-04,-3.024787001777440310e-04,-2.852533070836216211e-04,-2.852533070836216211e-04,-3.060092858504503965e-04,-2.975388779304921627e-04,-3.060092858504503965e-04,-2.893567434512078762e-04,-2.893567434512078762e-04,-2.857609069906175137e-04,-2.880337706301361322e-04,-2.843496913556009531e-04,-2.880337706301361322e-04,-2.766572288237512112e-04,-2.766572288237512112e-04,-2.766572288237512112e-04,-3.151598502881824970e-04,-3.151598502881824970e-04,-3.151598502881824970e-04,-2.697039453778415918e-04,-2.697039453778415918e-04,-2.697039453778415918e-04,-2.725007652770727873e-04,-2.725007652770727873e-04,-2.966116880998015404e-04,-2.966116880998015404e-04,-2.966116880998015404e-04,-2.801097580231726170e-04,-2.801097580231726170e-04,-3.010886721312999725e-04,-3.010886721312999725e-04,-3.010886721312999725e-04,-2.747368416748940945e-04,-2.747368416748940945e-04,-3.023163881152868271e-04,-3.023163881152868271e-04,-3.023163881152868271e-04,-2.935855300165712833e-04,-2.935855300165712833e-04,-2.174662658944725990e-04,-2.551968209445476532e-04,-2.242612099507823586e-04,-2.819407091010361910e-04,-2.242612099507823586e-04,-2.839727967511862516e-04,-2.839727967511862516e-04,-2.805845579132437706e-04,-2.706948725972324610e-04,-2.693211426958441734e-04,-2.710643748287111521e-04,-2.673091657925397158e-04
6.000000000000000000e+00,-1.908891717903316021e-04,-1.821751066017895937e-04,-1.905190438264980912e-04,-1.831094559747725725e-04,-1.924230164149776101e-04,-1.924230164149776101e-04,-1.593361084815114737e-04,-1.593360939295962453e-04,-1.571403263369575143e-04,-1.844407524913549423e-04,-1.571403263369575143e-04,-1.789581583580002189e-04,-1.791048707673326135e-04,-1.789581583580002189e-04,-1.789581583580002189e-04,-2.357744524488225579e-04,-2.357744524488225579e-04,-2.357744524488225579e-04,-1.822718913899734616e-04,-1.822718913899734616e-04,-1.822718913899734616e-04,-1.822718913899734616e-04,-1.822718913899734616e-04,-2.012064505834132433e-04,-2.012064505834132433e-04,-2.012064505834132433e-04,-1.902276562759652734e-04,-1.902276562759652734e-04,-1.902276562759652734e-04,-1.902276562759652734e-04,-1.902276562759652734e-04,-1.851096021709963679e-04,-1.851096021709963679e-04,-1.851096021709963679e-04,-1.656712702242657542e-04,-1.656712702242657542e-04,-1.656712702242657542e-04,-1.732787350192666054e-04,-1.732787350192666054e-04,-1.732787350192666054e-04,-1.884457597043365240e-04,-1.884457597043365240e-04,-1.884457597043365240e-04,-2.052232011919841170e-04,-2.052232011919841170e-04,-2.052232011919841170e-04,-2.109347988152876496e-04,-2.109347988152876496e-04,-1.925076503539457917e-04,-1.925076503539457917e-04,-1.939594949362799525e-04,-1.939594949362799525e-04,-1.939594949362799525e-04,-9.479447908233851194e-05,-9.479447908233851194e-05,-1.831826957641169429e-04,-1.831826957641169429e-04,-2.347417612327262759e-04,-2.347417612327262759e-04,-2.207553043263033032e-04,-2.207553043263033032e-04,-2.207553043263033032e-04,-2.059633698081597686e-04,-2.059633698081597686e-04,-2.059633698081597686e-04,-1.908097474370151758e-04,-1.898635091492906213e-04,-1.908097474370151758e-04,-2.129408676410093904e-04,-1.949491124833002687e-04,-2.129408676410093904e-04,-1.770272938301786780e-04,-1.931491569848731160e-04,-1.770272938301786780e-04,-1.174406133941374719e-04,-1.609360333532094955e-04,-1.174406133941374719e-04,-1.930102589540183544e-04,-1.930102589540183544e-04,-1.845464284997433424e-04,-1.684611052041873336e-04,-1.684611052041873336e-04,-1.715470280032604933e-04,-1.961640373338013887e-04,-1.961640373338013887e-04,-1.820944307837635279e-04,-1.820944307837635279e-04,-2.537222462706267834e-04,-1.603620621608570218e-04,-1.603620621608570218e-04,-1.762964966474100947e-04,-1.751639938447624445e-04,-1.751639938447624445e-04,-1.570209278725087643e-04,-1.885932142613455653e-04,-1.885932142613455653e-04,-1.585965073900297284e-04,-1.468487171223387122e-04,-1.468487171223387122e-04,-2.000318927457556129e-04,-2.000318927457556129e-04,-2.169629151467233896e-04,-1.884032972157001495e-04,-1.884032972157001495e-04,-1.926141703734174371e-04,-1.897299225674942136e-04,-1.926141703734174371e-04,-1.942129165399819613e-04,-1.942129165399819613e-04,-1.879319606814533472e-04,-1.761846360750496387e-04,-1.777190918801352382e-04,-1.761846360750496387e-04,-1.729703071760013700e-04,-1.729703071760013700e-04,-1.729703071760013700e-04,-1.940948859555646777e-04,-1.940948859555646777e-04,-1.940948859555646777e-04,-1.727238268358632922e-04,-1.727238268358632922e-04,-1.727238268358632922e-04,-1.603116252226755023e-04,-1.603116252226755023e-04,-1.928210258483886719e-04,-1.928210258483886719e-04,-1.928210258483886719e-04,-1.814267743611708283e-04,-1.814267743611708283e-04,-1.719384163152426481e-04,-1.719384163152426481e-04,-1.719384163152426481e-04,-1.740228763082996011e-04,-1.740228763082996011e-04,-1.960507215699180961e-04,-1.960507215699180961e-04,-1.960507215699180961e-04,-2.122621663147583604e-04,-2.122621663147583604e-04,-1.045855169650167227e-04,-1.572362234583124518e-04,-1.395636500092223287e-04,-1.778172008926048875e-04,-1.395636500092223287e-04,-1.898633054224774241e-04,-1.898633054224774241e-04,-1.844969083322212100e-04,-1.846858358476310968e-04,-1.815587456803768873e-04,-1.812059199437499046e-04,-1.769932277966290712e-04
