twt,loc0,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,loc37,loc38,loc39,loc40,loc41,loc42,loc43,loc44,loc45,loc46,loc47,loc48,loc49,loc50,loc51,loc52,loc53,loc54,loc55,loc56,loc57,loc58,loc59,loc60,loc61,loc62,loc63,loc64,loc65,loc66,loc67,loc68,loc69,loc70,loc71,loc72,loc73,loc74,loc75,loc76,loc77,loc78,loc79,loc80,loc81,loc82,loc83,loc84,loc85,loc86,loc87,loc88,loc89,loc90,loc91,loc92,loc93,loc94,loc95,loc96,loc97,loc98,loc99,loc100,loc101,loc102,loc103,loc104,loc105,loc106,loc107,loc108,loc109,loc110,loc111,loc112,loc113,loc114,loc115,loc116,loc117,loc118,loc119,loc120,loc121,loc122,loc123,loc124,loc125,loc126,loc127,loc128,loc129,loc130,loc131,loc132,loc133,loc134,loc135,loc136,loc137,loc138,loc139,loc140,loc141,loc142,loc143,loc144,loc145,loc146,loc147,loc148,loc149,loc150,loc151,loc152,loc153,loc154,loc155,loc156,loc157,loc158,loc159,loc160,loc161,loc162,loc163,loc164,loc165,loc166,loc167,loc168,loc169,loc170,loc171,loc172,loc173,loc174,loc175,loc176,loc177,loc178,loc179,loc180,loc181,loc182,loc183,loc184,loc185,loc186,loc187,loc188,loc189,loc190,loc191,loc192,loc193,loc194,loc195,loc196,loc197,loc198,loc199,loc200,loc201,loc202,loc203,loc204,loc205,loc206,loc207,loc208,loc209,loc210,loc211,loc212,loc213,loc214,loc215,loc216,loc217,loc218,loc219,loc220,loc221,loc222,loc223,loc224,loc225,loc226,loc227,loc228,loc229,loc230,loc231,loc232,loc233,loc234,loc235,loc236,loc237,loc238,loc239,loc240,loc241,loc242,loc243,loc244,loc245,loc246,loc247,loc248,loc249,loc250,loc251,loc252,loc253,loc254,loc255,loc256,loc257,loc258,loc259,loc260,loc261,loc262,loc263,loc264,loc265,loc266,loc267,loc268,loc269,loc270,loc271,loc272,loc273,loc274,loc275,loc276,loc277,loc278,loc279,loc280,loc281,loc282,loc283,loc284,loc285,loc286,loc287,loc288,loc289,loc290,loc291,loc292,loc293,loc294,loc295,loc296,loc297,loc298,loc299,loc300,loc301,loc302,loc303,loc304,loc305,loc306,loc307,loc308,loc309,loc310,loc311,loc312,loc313,loc314,loc315,loc316,loc317,loc318,loc319,loc320,loc321,loc322,loc323,loc324,loc325,loc326,loc327,loc328,loc329,loc330,loc331,loc332,loc333,loc334,loc335,loc336,loc337,loc338,loc339,loc340,loc341,loc342,loc343,loc344,loc345,loc346,loc347,loc348,loc349,loc350,loc351,loc352,loc353,loc354,loc355,loc356,loc357,loc358,loc359,loc360,loc361,loc362,loc363,loc364,loc365,loc366,loc367,loc368,loc369,loc370,loc371,loc372,loc373,loc374,loc375,loc376,loc377,loc378,loc379,loc380,loc381,loc382,loc383,loc384,loc385,loc386,loc387,loc388,loc389,loc390,loc391,loc392,loc393,loc394,loc395,loc396,loc397,loc398,loc399,loc400,loc401,loc402,loc403,loc404,loc405,loc406,loc407,loc408,loc409,loc410,loc411,loc412,loc413,loc414,loc415,loc416,loc417,loc418,loc419,loc420,loc421,loc422,loc423,loc424,loc425,loc426,loc427,loc428,loc429,loc430,loc431,loc432,loc433,loc434,loc435,loc436,loc437,loc438,loc439,loc440,loc441,loc442,loc443,loc444,loc445,loc446,loc447,loc448,loc449,loc450,loc451,loc452,loc453,loc454,loc455,loc456,loc457,loc458,loc459,loc460,loc461,loc462,loc463,loc464,loc465,loc466,loc467,loc468,loc469,loc470,loc471,loc472,loc473,loc474,loc475,loc476,loc477,loc478,loc479,loc480,loc481,loc482,loc483,loc484,loc485,loc486,loc487,loc488,loc489,loc490,loc491,loc492,loc493,loc494,loc495,loc496,loc497,loc498,loc499,loc500,loc501,loc502,loc503,loc504,loc505,loc506,loc507,loc508,loc509,loc510,loc511,loc512,loc513,loc514,loc515,loc516,loc517,loc518,loc519,loc520,loc521,loc522,loc523,loc524,loc525,loc526,loc527,loc528,loc529,loc530,loc531,loc532,loc533,loc534,loc535,loc536,loc537,loc538,loc539,loc540,loc541,loc542,loc543,loc544,loc545,loc546,loc547,loc548,loc549,loc550,loc551,loc552,loc553,loc554,loc555,loc556,loc557,loc558,loc559,loc560,loc561,loc562,loc563,loc564,loc565,loc566,loc567,loc568,loc569,loc570,loc571,loc572,loc573,loc574,loc575,loc576,loc577,loc578,loc579,loc580,loc581,loc582,loc583,loc584,loc585,loc586,loc587,loc588,loc589,loc590,loc591,loc592,loc593,loc594,loc595,loc596,loc597,loc598,loc599,loc600,loc601,loc602,loc603,loc604,loc605,loc606,loc607,loc608,loc609,loc610,loc611,loc612,loc613,loc614,loc615,loc616,loc617,loc618,loc619,loc620,loc621,loc622,loc623,loc624,loc625,loc626,loc627,loc628,loc629,loc630,loc631,loc632,loc633,loc634,loc635,loc636,loc637,loc638,loc639,loc640,loc641,loc642,loc643,loc644,loc645,loc646,loc647,loc648,loc649,loc650,loc651,loc652,loc653,loc654,loc655,loc656,loc657,loc658,loc659,loc660,loc661,loc662,loc663,loc664,loc665,loc666,loc667,loc668,loc669,loc670,loc671,loc672,loc673,loc674,loc675,loc676,loc677,loc678,loc679,loc680,loc681,loc682,loc683,loc684,loc685,loc686,loc687,loc688,loc689,loc690,loc691,loc692,loc693,loc694,loc695,loc696,loc697,loc698,loc699,loc700,loc701,loc702,loc703,loc704,loc705,loc706,loc707,loc708,loc709,loc710,loc711,loc712,loc713,loc714,loc715,loc716,loc717,loc718,loc719,loc720,loc721,loc722,loc723,loc724,loc725,loc726,loc727,loc728,loc729,loc730,loc731,loc732,loc733,loc734,loc735,loc736,loc737,loc738,loc739,loc740,loc741,loc742,loc743,loc744,loc745
0.000000000000000000e+00,1.595301873749122024e-04,1.580850948812440038e-04,1.658103137742727995e-04,1.500712969573214650e-04,1.500712969573214650e-04,1.640464470256119967e-04,1.640464470256119967e-04,1.640464470256119967e-04,1.784387568477541208e-04,1.784387568477541208e-04,1.784387568477541208e-04,1.784387568477541208e-04,1.784387568477541208e-04,1.834899885579943657e-04,1.834899885579943657e-04,1.851500419434159994e-04,1.851465203799307346e-04,1.834899885579943657e-04,1.834899885579943657e-04,1.685008610365912318e-04,1.685008610365912318e-04,1.837612362578511238e-04,1.837591698858886957e-04,1.685008610365912318e-04,1.685008610365912318e-04,1.742625318001955748e-04,1.742625318001955748e-04,1.742625318001955748e-04,1.666774478508159518e-04,1.742625318001955748e-04,1.742625318001955748e-04,1.742625318001955748e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.802168990252539515e-04,1.884010271169245243e-04,1.884010271169245243e-04,1.884010271169245243e-04,1.884010271169245243e-04,1.884010271169245243e-04,1.884010271169245243e-04,1.884010271169245243e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,2.010225434787571430e-04,1.584119600011035800e-04,1.584119600011035800e-04,1.584119600011035800e-04,1.584119600011035800e-04,1.584119600011035800e-04,1.584119600011035800e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.622837153263390064e-04,1.630302576813846827e-04,1.630302576813846827e-04,1.630302576813846827e-04,1.630302576813846827e-04,1.630302576813846827e-04,1.630302576813846827e-04,1.510688744019716978e-04,1.510688744019716978e-04,1.510688744019716978e-04,1.510688744019716978e-04,1.510688744019716978e-04,1.510688744019716978e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.525859115645289421e-04,1.694309758022427559e-04,1.694309758022427559e-04,1.694309758022427559e-04,1.694309758022427559e-04,1.694309758022427559e-04,1.711154181975871325e-04,1.711154181975871325e-04,1.711154181975871325e-04,1.806915097404271364e-04,1.711154181975871325e-04,1.711154181975871325e-04,1.944872929016128182e-04,1.944872929016128182e-04,1.944872929016128182e-04,1.884219818748533726e-04,1.884173107100650668e-04,1.944872929016128182e-04,1.944872929016128182e-04,1.671785576036199927e-04,1.671785576036199927e-04,1.821919722715392709e-04,1.671785576036199927e-04,1.671785576036199927e-04,1.671785576036199927e-04,1.942494418472051620e-04,1.942494418472051620e-04,1.946349511854350567e-04,1.946331467479467392e-04,1.942494418472051620e-04,1.942494418472051620e-04,1.872540742624551058e-04,1.872540742624551058e-04,1.710400392767041922e-04,1.710361393634229898e-04,1.872540742624551058e-04,1.872540742624551058e-04,1.882126089185476303e-04,1.882126089185476303e-04,1.741566666169092059e-04,1.741556043270975351e-04,1.882126089185476303e-04,1.882126089185476303e-04,1.810288667911663651e-04,1.810288667911663651e-04,1.810288667911663651e-04,1.810288667911663651e-04,1.810288667911663651e-04,1.606286386959254742e-04,1.606286386959254742e-04,1.606286386959254742e-04,1.606286386959254742e-04,1.606286386959254742e-04,1.606286386959254742e-04,1.923924864968284965e-04,1.923924864968284965e-04,1.923924864968284965e-04,1.923924864968284965e-04,1.923924864968284965e-04,2.135428367182612419e-04,2.135428367182612419e-04,2.135428367182612419e-04,2.135428367182612419e-04,2.135428367182612419e-04,2.135428367182612419e-04,1.861986238509416580e-04,1.861986238509416580e-04,1.861986238509416580e-04,1.861986238509416580e-04,1.861986238509416580e-04,1.861986238509416580e-04,2.419609372736886144e-04,2.419609372736886144e-04,2.419609372736886144e-04,2.419609372736886144e-04,2.419609372736886144e-04,2.419609372736886144e-04,1.123322290368378162e-04,1.123322290368378162e-04,1.123322290368378162e-04,1.123322290368378162e-04,1.123322290368378162e-04,1.938776986207813025e-04,1.938776986207813025e-04,1.938776986207813025e-04,1.938776986207813025e-04,1.938776986207813025e-04,1.979055377887561917e-04,1.979055377887561917e-04,1.979055377887561917e-04,1.979055377887561917e-04,1.979055377887561917e-04,1.664063456701114774e-04,1.664063456701114774e-04,1.664063456701114774e-04,1.664063456701114774e-04,1.752326061250641942e-04,1.752326061250641942e-04,1.752326061250641942e-04,1.752326061250641942e-04,1.773988769855350256e-04,1.773988769855350256e-04,1.773988769855350256e-04,1.773988769855350256e-04,1.917831104947254062e-04,1.917831104947254062e-04,1.917831104947254062e-04,1.917831104947254062e-04,2.104427112499251962e-04,2.104427112499251962e-04,2.104427112499251962e-04,2.104427112499251962e-04,2.104427112499251962e-04,1.741563173709437251e-04,1.741563173709437251e-04,1.741563173709437251e-04,1.741563173709437251e-04,1.741563173709437251e-04,1.741563173709437251e-04,1.821300102164968848e-04,1.821300102164968848e-04,1.821300102164968848e-04,1.821300102164968848e-04,1.821300102164968848e-04,1.821300102164968848e-04,1.754957484081387520e-04,1.754957484081387520e-04,1.754957484081387520e-04,1.754957484081387520e-04,1.754957484081387520e-04,1.754957484081387520e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.215944357682019472e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.704405440250411630e-04,1.626442681299522519e-04,1.626442681299522519e-04,1.626442681299522519e-04,1.626442681299522519e-04,1.626442681299522519e-04,1.626442681299522519e-04,1.626442681299522519e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.008585433941334486e-04,2.559650747571140528e-04,2.559650747571140528e-04,2.559650747571140528e-04,2.559650747571140528e-04,2.559650747571140528e-04,2.559650747571140528e-04,2.559650747571140528e-04,1.704347669146955013e-04,1.704347669146955013e-04,1.704347669146955013e-04,1.704347669146955013e-04,1.704347669146955013e-04,1.704347669146955013e-04,1.763269974617287517e-04,1.763269974617287517e-04,1.763269974617287517e-04,1.763269974617287517e-04,1.763269974617287517e-04,2.037014637608081102e-04,2.037014637608081102e-04,2.037014637608081102e-04,2.037014637608081102e-04,2.037014637608081102e-04,2.037014637608081102e-04,1.732701930450275540e-04,1.732701930450275540e-04,1.732701930450275540e-04,1.732701930450275540e-04,1.732701930450275540e-04,1.814757415559142828e-04,1.814757415559142828e-04,1.814757415559142828e-04,1.814757415559142828e-04,1.814757415559142828e-04,1.634631189517676830e-04,1.634631189517676830e-04,1.634631189517676830e-04,1.634631189517676830e-04,1.634631189517676830e-04,1.634631189517676830e-04,1.853557187132537365e-04,1.853557187132537365e-04,1.853557187132537365e-04,1.853557187132537365e-04,1.853557187132537365e-04,1.853557187132537365e-04,1.818956661736592650e-04,1.818956661736592650e-04,1.818956661736592650e-04,1.818956661736592650e-04,1.818956661736592650e-04,1.818956661736592650e-04,1.868113031378015876e-04,1.868113031378015876e-04,1.868113031378015876e-04,1.868113031378015876e-04,1.868113031378015876e-04,1.868113031378015876e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.831001864047721028e-04,1.891560386866331100e-04,1.891560386866331100e-04,1.891560386866331100e-04,1.891560386866331100e-04,1.891560386866331100e-04,1.891560386866331100e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.916148030431941152e-04,1.948123244801536202e-04,1.948123244801536202e-04,1.948123244801536202e-04,1.948123244801536202e-04,1.948123244801536202e-04,1.766592176863923669e-04,1.766592176863923669e-04,1.766592176863923669e-04,1.766592176863923669e-04,1.766592176863923669e-04,1.766592176863923669e-04,1.736627018544822931e-04,1.736627018544822931e-04,1.736627018544822931e-04,1.736627018544822931e-04,1.736627018544822931e-04,9.814041550271213055e-05,9.814041550271213055e-05,9.814041550271213055e-05,9.814041550271213055e-05,9.814041550271213055e-05,1.790273818187415600e-04,1.790273818187415600e-04,1.790273818187415600e-04,1.790273818187415600e-04,1.790273818187415600e-04,1.790273818187415600e-04,1.568043371662497520e-04,1.568043371662497520e-04,1.568043371662497520e-04,1.568043371662497520e-04,1.568043371662497520e-04,2.191217936342582107e-04,2.191217936342582107e-04,2.191217936342582107e-04,2.191217936342582107e-04,2.191217936342582107e-04,2.191217936342582107e-04,1.705571921775117517e-04,1.705571921775117517e-04,1.705571921775117517e-04,1.705571921775117517e-04,1.705571921775117517e-04,1.837873860495164990e-04,1.837873860495164990e-04,1.837873860495164990e-04,1.837873860495164990e-04,1.837873860495164990e-04,1.740370935294777155e-04,1.740370935294777155e-04,1.740370935294777155e-04,1.740370935294777155e-04,1.740370935294777155e-04,1.832361303968355060e-04,1.832361303968355060e-04,1.832361303968355060e-04,1.832361303968355060e-04,1.832361303968355060e-04,1.886765676317736506e-04,1.886765676317736506e-04,1.886765676317736506e-04,1.886765676317736506e-04,1.886765676317736506e-04,1.886765676317736506e-04,1.691799552645534277e-04,1.691799552645534277e-04,1.691799552645534277e-04,1.691799552645534277e-04,1.691799552645534277e-04,1.691799552645534277e-04,1.753550313878804445e-04,1.753550313878804445e-04,1.753550313878804445e-04,1.753550313878804445e-04,1.753550313878804445e-04,1.753550313878804445e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.759682781994342804e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.798074517864733934e-04,1.982528337975963950e-04,1.982528337975963950e-04,1.982528337975963950e-04,1.982528337975963950e-04,1.982528337975963950e-04,1.982528337975963950e-04,1.982528337975963950e-04,2.195241831941530108e-04,2.195241831941530108e-04,2.195241831941530108e-04,2.195241831941530108e-04,2.195241831941530108e-04,2.195241831941530108e-04,1.882679644040763378e-04,1.882679644040763378e-04,1.882679644040763378e-04,1.882679644040763378e-04,1.882679644040763378e-04,2.031040348811075091e-04,2.031040348811075091e-04,2.031040348811075091e-04,2.031040348811075091e-04,2.031040348811075091e-04,2.031040348811075091e-04,1.728018978610634804e-04,1.728018978610634804e-04,1.728018978610634804e-04,1.728018978610634804e-04,1.728018978610634804e-04,1.799009332899004221e-04,1.799009332899004221e-04,1.799009332899004221e-04,1.799009332899004221e-04,1.799009332899004221e-04,1.799009332899004221e-04,2.211952087236568332e-04,2.211952087236568332e-04,2.211952087236568332e-04,2.211952087236568332e-04,2.211952087236568332e-04,2.211952087236568332e-04,1.656727690715342760e-04,1.656727690715342760e-04,1.656727690715342760e-04,1.656727690715342760e-04,1.656727690715342760e-04,1.656727690715342760e-04,1.677171530900523067e-04,1.677171530900523067e-04,1.677171530900523067e-04,1.677171530900523067e-04,1.677171530900523067e-04,1.990449236473068595e-04,1.990449236473068595e-04,1.990449236473068595e-04,1.990449236473068595e-04,2.109959896188229322e-04,2.109959896188229322e-04,2.109959896188229322e-04,2.109959896188229322e-04,2.109959896188229322e-04,1.937281049322336912e-04,1.937281049322336912e-04,1.937281049322336912e-04,1.937281049322336912e-04,1.937281049322336912e-04,2.011785400100052357e-04,2.011785400100052357e-04,2.011785400100052357e-04,2.011785400100052357e-04,2.011785400100052357e-04,2.011785400100052357e-04,1.527378772152587771e-04,1.527378772152587771e-04,1.527378772152587771e-04,1.527378772152587771e-04,1.527378772152587771e-04,1.527378772152587771e-04,1.633102510822936893e-04,1.633102510822936893e-04,1.633102510822936893e-04,1.633102510822936893e-04,1.633102510822936893e-04,1.633102510822936893e-04,1.864774385467171669e-04,1.864774385467171669e-04,1.864774385467171669e-04,1.864774385467171669e-04,1.864774385467171669e-04,1.864774385467171669e-04,1.890135026769712567e-04,1.890135026769712567e-04,1.890135026769712567e-04,1.890135026769712567e-04,1.890135026769712567e-04,1.831315894378349185e-04,1.831315894378349185e-04,1.831315894378349185e-04,1.831315894378349185e-04,1.831315894378349185e-04,1.795142161427065730e-04,1.795142161427065730e-04,1.795142161427065730e-04,1.795142161427065730e-04,1.795142161427065730e-04,1.795142161427065730e-04,2.650898823048919439e-04,2.650898823048919439e-04,2.650898823048919439e-04,1.853699941420927644e-04,1.853699941420927644e-04,1.853699941420927644e-04,1.853699941420927644e-04,1.853699941420927644e-04,1.595958165125921369e-04,1.595958165125921369e-04,1.595958165125921369e-04,1.595958165125921369e-04,1.700150314718484879e-04,1.700150314718484879e-04,1.700150314718484879e-04,1.700150314718484879e-04,1.849868858698755503e-04,1.849868858698755503e-04,1.849868858698755503e-04,1.849868858698755503e-04,1.849868858698755503e-04,2.006711874855682254e-04,2.006711874855682254e-04,2.006711874855682254e-04,2.006711874855682254e-04,2.006711874855682254e-04,1.864877413026988506e-04,1.864877413026988506e-04,1.864877413026988506e-04,1.864877413026988506e-04,1.864877413026988506e-04,1.864877413026988506e-04,1.926551194628700614e-04,1.926551194628700614e-04,1.926551194628700614e-04,1.926551194628700614e-04,1.926551194628700614e-04,1.926551194628700614e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.916874171001836658e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.695369282970204949e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.462825603084638715e-04,1.504033425590023398e-04,1.504033425590023398e-04,1.504033425590023398e-04,1.504033425590023398e-04,1.504033425590023398e-04,1.504033425590023398e-04,1.504033425590023398e-04,2.207804500358179212e-04,2.207804500358179212e-04,2.207804500358179212e-04,1.719032006803900003e-04,2.207804500358179212e-04,2.207804500358179212e-04,2.207804500358179212e-04,1.462289947085082531e-04,1.462289947085082531e-04,1.462289947085082531e-04,1.646469900151714683e-04,1.462289947085082531e-04,1.462289947085082531e-04,1.893757143989205360e-04,1.893757143989205360e-04,1.841927587520331144e-04,1.841954654082655907e-04,1.893757143989205360e-04,1.893757143989205360e-04,-1.907740370370447636e-04,-1.907740370370447636e-04,1.539146323921158910e-04,1.539127406431362033e-04,-1.907740370370447636e-04,1.248311309609562159e-04,1.248311309609562159e-04,1.739503204589709640e-04,1.739510626066476107e-04,1.248311309609562159e-04,1.248311309609562159e-04,1.866195379989221692e-04,1.866195379989221692e-04,1.866195379989221692e-04,1.866195379989221692e-04,1.866195379989221692e-04,1.709503267193213105e-04,1.709503267193213105e-04,1.709503267193213105e-04,1.709503267193213105e-04,1.709503267193213105e-04,2.524090814404189587e-04,2.524090814404189587e-04,2.524090814404189587e-04,2.524090814404189587e-04,2.524090814404189587e-04,2.524090814404189587e-04,1.864724326878786087e-04,1.864724326878786087e-04,1.864724326878786087e-04,1.864724326878786087e-04,1.864724326878786087e-04,1.864724326878786087e-04,1.731497177388519049e-04,1.731497177388519049e-04,1.731497177388519049e-04,1.731497177388519049e-04,1.731497177388519049e-04,1.731497177388519049e-04,2.283901558257639408e-04,2.283901558257639408e-04,2.283901558257639408e-04,2.283901558257639408e-04,2.283901558257639408e-04,2.038691018242388964e-04,2.038691018242388964e-04,2.038691018242388964e-04,2.038691018242388964e-04,2.038691018242388964e-04,2.038691018242388964e-04,2.742921060416847467e-04,2.742921060416847467e-04,2.742921060416847467e-04,2.742921060416847467e-04,2.742921060416847467e-04,2.742921060416847467e-04,1.786331267794594169e-04,1.786331267794594169e-04,1.786331267794594169e-04,1.786331267794594169e-04,1.786331267794594169e-04,1.662004360696300864e-04,1.662004360696300864e-04,1.662004360696300864e-04,1.662004360696300864e-04,1.747074420563876629e-04,1.747074420563876629e-04,1.747074420563876629e-04,1.747074420563876629e-04,1.747074420563876629e-04,1.777895085979253054e-04,1.777895085979253054e-04,1.777895085979253054e-04,1.777895085979253054e-04,1.777895085979253054e-04,1.822602062020450830e-04,1.822602062020450830e-04,1.822602062020450830e-04,1.822602062020450830e-04,1.822602062020450830e-04,2.008375595323741436e-04,2.008375595323741436e-04,2.008375595323741436e-04,2.008375595323741436e-04,1.588096783962100744e-04,1.588096783962100744e-04,1.588096783962100744e-04,1.588096783962100744e-04,1.588096783962100744e-04,2.006789145525544882e-04,2.006789145525544882e-04,2.006789145525544882e-04,2.006789145525544882e-04,2.006789145525544882e-04,2.006789145525544882e-04,1.993082987610250711e-04,1.853414578363299370e-04,1.853429566835984588e-04,1.993082987610250711e-04,1.993082987610250711e-04,2.007722068810835481e-04,2.007722068810835481e-04,1.770519738784059882e-04,2.007722068810835481e-04,2.007722068810835481e-04,1.854033762356266379e-04,1.854033762356266379e-04,1.889439881779253483e-04,1.889470731839537621e-04,1.854033762356266379e-04,1.854033762356266379e-04,1.566705614095553756e-04,1.566705614095553756e-04,1.650943158892914653e-04,1.650951890042051673e-04,1.566705614095553756e-04,1.566705614095553756e-04,1.821192854549735785e-04,1.821192854549735785e-04,1.853135036071762443e-04,1.853138091973960400e-04,1.821192854549735785e-04,1.821192854549735785e-04,2.006492431974038482e-04,2.006492431974038482e-04,1.765316701494157314e-04,2.006492431974038482e-04,2.006492431974038482e-04,1.829813263611868024e-04,1.829519605962559581e-04,1.829525572247803211e-04,1.829813263611868024e-04,3.647448029369115829e-04,2.087701868731528521e-04,2.087652392219752073e-04,1.788421068340539932e-04,1.738096470944583416e-04,1.816501171560958028e-04,1.604027929715812206e-04,1.854685833677649498e-04,1.934094179887324572e-04,1.810028625186532736e-04,1.631964260013774037e-04
