loc_index,x,y
1.020000000000000000e+02,-2.095075550482314419e+00,-1.921547852090031983e-01
1.030000000000000000e+02,-2.094075473526258779e+00,-1.921374007502679448e-01
1.040000000000000000e+02,-2.093075396570203139e+00,-1.921200162915326914e-01
1.050000000000000000e+02,-2.092075319614147499e+00,-1.921026318327974103e-01
1.060000000000000000e+02,-2.091075242658091859e+00,-1.920852473740621569e-01
1.070000000000000000e+02,-2.090075165702035775e+00,-1.920678629153269035e-01
1.080000000000000000e+02,-2.089075088745980135e+00,-1.920504784565916223e-01
1.090000000000000000e+02,-2.088075011789924496e+00,-1.920330939978563689e-01
1.100000000000000000e+02,-2.087074934833868856e+00,-1.920157095391211155e-01
1.110000000000000000e+02,-2.086074857877812772e+00,-1.919983250803858343e-01
1.120000000000000000e+02,-2.085074780921757132e+00,-1.919809406216505809e-01
1.130000000000000000e+02,-2.084074703965701492e+00,-1.919635561629153275e-01
1.140000000000000000e+02,-2.083074627009645852e+00,-1.919461717041800464e-01
1.150000000000000000e+02,-2.082074550053590212e+00,-1.919287872454447930e-01
1.160000000000000000e+02,-2.081074473097534128e+00,-1.919114027867095396e-01
1.170000000000000000e+02,-2.080074396141478488e+00,-1.918940183279742584e-01
1.180000000000000000e+02,-2.079074319185422848e+00,-1.918766338692390050e-01
1.190000000000000000e+02,-2.078074242229367208e+00,-1.918592494105037516e-01
1.200000000000000000e+02,-2.077074165273311568e+00,-1.918418649517684704e-01
1.210000000000000000e+02,-2.076074088317255484e+00,-1.918244804930332170e-01
1.220000000000000000e+02,-2.075074011361199844e+00,-1.918070960342979636e-01
1.230000000000000000e+02,-2.074073934405144204e+00,-1.917897115755626825e-01
1.240000000000000000e+02,-2.073073857449088564e+00,-1.917723271168274290e-01
1.250000000000000000e+02,-2.072073780493032480e+00,-1.917549426580921756e-01
1.260000000000000000e+02,-2.071073703536976840e+00,-1.917375581993568945e-01
1.270000000000000000e+02,-2.070073626580921200e+00,-1.917201737406216411e-01
1.280000000000000000e+02,-2.069073549624865560e+00,-1.917027892818863877e-01
1.290000000000000000e+02,-2.068073472668809920e+00,-1.916854048231511065e-01
1.300000000000000000e+02,-2.067073395712753836e+00,-1.916680203644158531e-01
1.310000000000000000e+02,-2.066073318756698196e+00,-1.916506359056805997e-01
1.320000000000000000e+02,-2.065073241800642556e+00,-1.916332514469453185e-01
1.330000000000000000e+02,-2.064073164844586916e+00,-1.916158669882100651e-01
1.340000000000000000e+02,-2.063073087888531276e+00,-1.915984825294748117e-01
1.350000000000000000e+02,-2.062073010932475192e+00,-1.915810980707395306e-01
1.360000000000000000e+02,-2.061072933976419552e+00,-1.915637136120042772e-01
1.370000000000000000e+02,-2.060072857020363912e+00,-1.915463291532690238e-01
1.380000000000000000e+02,-2.059072780064308272e+00,-1.915289446945337426e-01
1.390000000000000000e+02,-2.058072703108252632e+00,-1.915115602357984892e-01
1.400000000000000000e+02,-2.057072626152196548e+00,-1.914941757770632358e-01
1.410000000000000000e+02,-2.056072549196140908e+00,-1.914767913183279546e-01
1.420000000000000000e+02,-2.055072472240085268e+00,-1.914594068595927012e-01
1.430000000000000000e+02,-2.054072395284029628e+00,-1.914420224008574478e-01
1.440000000000000000e+02,-2.053072318327973544e+00,-1.914246379421221667e-01
1.450000000000000000e+02,-2.052072241371917904e+00,-1.914072534833869133e-01
1.460000000000000000e+02,-2.051072164415862265e+00,-1.913898690246516598e-01
1.470000000000000000e+02,-2.050072087459806625e+00,-1.913724845659163787e-01
1.480000000000000000e+02,-2.049072010503750985e+00,-1.913551001071811253e-01
1.490000000000000000e+02,-2.048071933547694901e+00,-1.913377156484458719e-01
1.500000000000000000e+02,-2.047071856591639261e+00,-1.913203311897105907e-01
1.510000000000000000e+02,-2.046071779635583621e+00,-1.913029467309753373e-01
1.520000000000000000e+02,-2.045071702679527981e+00,-1.912855622722400839e-01
1.530000000000000000e+02,-2.044071625723472341e+00,-1.912681778135048027e-01
1.540000000000000000e+02,-2.043071548767416257e+00,-1.912507933547695493e-01
1.550000000000000000e+02,-2.042071471811360617e+00,-1.912334088960342959e-01
1.560000000000000000e+02,-2.041071394855304977e+00,-1.912160244372990148e-01
1.570000000000000000e+02,-2.040071317899249337e+00,-1.911986399785637614e-01
1.580000000000000000e+02,-2.039071240943193253e+00,-1.911812555198285080e-01
1.590000000000000000e+02,-2.038071163987137613e+00,-1.911638710610932268e-01
1.600000000000000000e+02,-2.037071087031081973e+00,-1.911464866023579734e-01
1.610000000000000000e+02,-2.036071010075026333e+00,-1.911291021436227200e-01
1.620000000000000000e+02,-2.035070933118970693e+00,-1.911117176848874388e-01
1.630000000000000000e+02,-2.034070856162914609e+00,-1.910943332261521854e-01
1.640000000000000000e+02,-2.033070779206858969e+00,-1.910769487674169320e-01
1.650000000000000000e+02,-2.032070702250803329e+00,-1.910595643086816509e-01
1.660000000000000000e+02,-2.031070625294747689e+00,-1.910421798499463975e-01
1.670000000000000000e+02,-2.030070548338692049e+00,-1.910247953912111440e-01
1.680000000000000000e+02,-2.029070471382635965e+00,-1.910074109324758629e-01
1.690000000000000000e+02,-2.028070394426580325e+00,-1.909900264737406095e-01
1.700000000000000000e+02,-2.027070317470524685e+00,-1.909726420150053561e-01
1.710000000000000000e+02,-2.026070240514469045e+00,-1.909552575562700749e-01
1.720000000000000000e+02,-2.025070163558413405e+00,-1.909378730975348215e-01
1.730000000000000000e+02,-2.024070086602357321e+00,-1.909204886387995681e-01
1.740000000000000000e+02,-2.023070009646301681e+00,-1.909031041800642869e-01
1.750000000000000000e+02,-2.022069932690246041e+00,-1.908857197213290335e-01
1.760000000000000000e+02,-2.021069855734190401e+00,-1.908683352625937801e-01
1.770000000000000000e+02,-2.020069778778134761e+00,-1.908509508038584990e-01
1.780000000000000000e+02,-2.019069701822078677e+00,-1.908335663451232456e-01
1.790000000000000000e+02,-2.018069624866023037e+00,-1.908161818863879922e-01
1.800000000000000000e+02,-2.017069547909967397e+00,-1.907987974276527110e-01
1.810000000000000000e+02,-2.016069470953911758e+00,-1.907814129689174576e-01
1.820000000000000000e+02,-2.015069393997855673e+00,-1.907640285101822042e-01
1.830000000000000000e+02,-2.014069317041800034e+00,-1.907466440514469230e-01
1.840000000000000000e+02,-2.013069240085744394e+00,-1.907292595927116696e-01
1.850000000000000000e+02,-2.012069163129688754e+00,-1.907118751339764162e-01
1.860000000000000000e+02,-2.011069086173633114e+00,-1.906944906752411351e-01
1.870000000000000000e+02,-2.010069009217577030e+00,-1.906771062165058817e-01
1.880000000000000000e+02,-2.009068932261521390e+00,-1.906597217577706282e-01
1.890000000000000000e+02,-2.008068855305465750e+00,-1.906423372990353471e-01
1.900000000000000000e+02,-2.007068778349410110e+00,-1.906249528403000937e-01
1.910000000000000000e+02,-2.006068701393354470e+00,-1.906075683815648403e-01
1.920000000000000000e+02,-2.005068624437298386e+00,-1.905901839228295591e-01
1.930000000000000000e+02,-2.004068547481242746e+00,-1.905727994640943057e-01
1.940000000000000000e+02,-2.003068470525187106e+00,-1.905554150053590523e-01
1.950000000000000000e+02,-2.002068393569131466e+00,-1.905380305466237711e-01
1.960000000000000000e+02,-2.001068316613075382e+00,-1.905206460878885177e-01
1.970000000000000000e+02,-2.000068239657019742e+00,-1.905032616291532643e-01
1.980000000000000000e+02,-1.999068162700964102e+00,-1.904858771704179832e-01
1.990000000000000000e+02,-1.998068085744908462e+00,-1.904684927116827298e-01
2.000000000000000000e+02,-1.997068008788852600e+00,-1.904511082529474764e-01
2.010000000000000000e+02,-1.996067931832796960e+00,-1.904337237942121952e-01
2.020000000000000000e+02,-1.995067854876741098e+00,-1.904163393354769418e-01
2.030000000000000000e+02,-1.994067777920685458e+00,-1.903989548767416884e-01
2.040000000000000000e+02,-1.993067700964629818e+00,-1.903815704180064072e-01
2.050000000000000000e+02,-1.992067624008573956e+00,-1.903641859592711538e-01
2.060000000000000000e+02,-1.991067547052518316e+00,-1.903468015005359004e-01
2.070000000000000000e+02,-1.990067470096462454e+00,-1.903294170418006193e-01
2.080000000000000000e+02,-1.989067393140406814e+00,-1.903120325830653659e-01
2.090000000000000000e+02,-1.988067316184351174e+00,-1.902946481243301124e-01
2.100000000000000000e+02,-1.987067239228295312e+00,-1.902772636655948313e-01
2.110000000000000000e+02,-1.986067162272239450e+00,-1.902598792068595779e-01
2.120000000000000000e+02,-1.985067085316183810e+00,-1.902424947481243245e-01
2.130000000000000000e+02,-1.984067008360128170e+00,-1.902251102893890711e-01
2.140000000000000000e+02,-1.983066931404072308e+00,-1.902077258306537899e-01
2.150000000000000000e+02,-1.982066854448016668e+00,-1.901903413719185365e-01
2.160000000000000000e+02,-1.981066777491960806e+00,-1.901729569131832831e-01
2.170000000000000000e+02,-1.980066700535905166e+00,-1.901555724544480019e-01
2.180000000000000000e+02,-1.979066623579849526e+00,-1.901381879957127485e-01
2.190000000000000000e+02,-1.978066546623793664e+00,-1.901208035369774951e-01
2.200000000000000000e+02,-1.977066469667738025e+00,-1.901034190782422140e-01
2.210000000000000000e+02,-1.976066392711682163e+00,-1.900860346195069606e-01
2.220000000000000000e+02,-1.975066315755626523e+00,-1.900686501607717072e-01
2.230000000000000000e+02,-1.974066238799570883e+00,-1.900512657020364260e-01
2.240000000000000000e+02,-1.973066161843515021e+00,-1.900338812433011726e-01
2.250000000000000000e+02,-1.972066084887459381e+00,-1.900164967845659192e-01
2.260000000000000000e+02,-1.971066007931403519e+00,-1.899991123258306380e-01
2.270000000000000000e+02,-1.970065930975347879e+00,-1.899817278670953846e-01
2.280000000000000000e+02,-1.969065854019292017e+00,-1.899643434083601312e-01
2.290000000000000000e+02,-1.968065777063236377e+00,-1.899469589496248501e-01
2.300000000000000000e+02,-1.967065700107180515e+00,-1.899295744908895966e-01
2.310000000000000000e+02,-1.966065623151124875e+00,-1.899121900321543432e-01
2.320000000000000000e+02,-1.965065546195069235e+00,-1.898948055734190621e-01
2.330000000000000000e+02,-1.964065469239013373e+00,-1.898774211146838087e-01
2.340000000000000000e+02,-1.963065392282957733e+00,-1.898600366559485553e-01
2.350000000000000000e+02,-1.962065315326901871e+00,-1.898426521972132741e-01
2.360000000000000000e+02,-1.961065238370846231e+00,-1.898252677384780207e-01
2.370000000000000000e+02,-1.960065161414790591e+00,-1.898078832797427673e-01
2.380000000000000000e+02,-1.959065084458734729e+00,-1.897904988210074861e-01
2.390000000000000000e+02,-1.958065007502679089e+00,-1.897731143622722327e-01
2.400000000000000000e+02,-1.957064930546623227e+00,-1.897557299035369793e-01
2.410000000000000000e+02,-1.956064853590567587e+00,-1.897383454448016982e-01
2.420000000000000000e+02,-1.955064776634511725e+00,-1.897209609860664448e-01
2.430000000000000000e+02,-1.954064699678456085e+00,-1.897035765273311914e-01
2.440000000000000000e+02,-1.953064622722400223e+00,-1.896861920685959102e-01
2.450000000000000000e+02,-1.952064545766344583e+00,-1.896688076098606568e-01
2.460000000000000000e+02,-1.951064468810288943e+00,-1.896514231511254034e-01
2.470000000000000000e+02,-1.950064391854233081e+00,-1.896340386923901222e-01
2.480000000000000000e+02,-1.949064314898177441e+00,-1.896166542336548688e-01
2.490000000000000000e+02,-1.948064237942121579e+00,-1.895992697749196154e-01
2.500000000000000000e+02,-1.947064160986065939e+00,-1.895818853161843343e-01
2.510000000000000000e+02,-1.946064084030010299e+00,-1.895645008574490809e-01
2.520000000000000000e+02,-1.945064007073954437e+00,-1.895471163987138274e-01
2.530000000000000000e+02,-1.944063930117898797e+00,-1.895297319399785463e-01
2.540000000000000000e+02,-1.943063853161842935e+00,-1.895123474812432929e-01
2.550000000000000000e+02,-1.942063776205787295e+00,-1.894949630225080395e-01
2.560000000000000000e+02,-1.941063699249731656e+00,-1.894775785637727583e-01
2.570000000000000000e+02,-1.940063622293675794e+00,-1.894601941050375049e-01
2.580000000000000000e+02,-1.939063545337619932e+00,-1.894428096463022515e-01
2.590000000000000000e+02,-1.938063468381564292e+00,-1.894254251875669703e-01
2.600000000000000000e+02,-1.937063391425508652e+00,-1.894080407288317169e-01
2.610000000000000000e+02,-1.936063314469453012e+00,-1.893906562700964635e-01
2.620000000000000000e+02,-1.935063237513397150e+00,-1.893732718113611824e-01
2.630000000000000000e+02,-1.934063160557341288e+00,-1.893558873526259290e-01
2.640000000000000000e+02,-1.933063083601285648e+00,-1.893385028938906756e-01
2.650000000000000000e+02,-1.932063006645230008e+00,-1.893211184351553944e-01
2.660000000000000000e+02,-1.931062929689174146e+00,-1.893037339764201410e-01
2.670000000000000000e+02,-1.930062852733118506e+00,-1.892863495176848876e-01
2.680000000000000000e+02,-1.929062775777062644e+00,-1.892689650589496064e-01
2.690000000000000000e+02,-1.928062698821007004e+00,-1.892515806002143530e-01
2.700000000000000000e+02,-1.927062621864951364e+00,-1.892341961414790996e-01
2.710000000000000000e+02,-1.926062544908895502e+00,-1.892168116827438185e-01
2.720000000000000000e+02,-1.925062467952839862e+00,-1.891994272240085651e-01
2.730000000000000000e+02,-1.924062390996784000e+00,-1.891820427652733116e-01
2.740000000000000000e+02,-1.923062314040728360e+00,-1.891646583065380305e-01
2.750000000000000000e+02,-1.922062237084672720e+00,-1.891472738478027771e-01
2.760000000000000000e+02,-1.921062160128616858e+00,-1.891298893890675237e-01
2.770000000000000000e+02,-1.920062083172560996e+00,-1.891125049303322425e-01
2.780000000000000000e+02,-1.919062006216505356e+00,-1.890951204715969891e-01
2.790000000000000000e+02,-1.918061929260449716e+00,-1.890777360128617357e-01
2.800000000000000000e+02,-1.917061852304393854e+00,-1.890603515541264545e-01
2.810000000000000000e+02,-1.916061775348338214e+00,-1.890429670953912011e-01
2.820000000000000000e+02,-1.915061698392282352e+00,-1.890255826366559477e-01
2.830000000000000000e+02,-1.914061621436226712e+00,-1.890081981779206666e-01
2.840000000000000000e+02,-1.913061544480171072e+00,-1.889908137191854132e-01
2.850000000000000000e+02,-1.912061467524115210e+00,-1.889734292604501598e-01
2.860000000000000000e+02,-1.911061390568059570e+00,-1.889560448017148786e-01
2.870000000000000000e+02,-1.910061313612003708e+00,-1.889386603429796252e-01
2.880000000000000000e+02,-1.909061236655948068e+00,-1.889212758842443718e-01
2.890000000000000000e+02,-1.908061159699892428e+00,-1.889038914255090906e-01
2.900000000000000000e+02,-1.907061082743836566e+00,-1.888865069667738372e-01
2.910000000000000000e+02,-1.906061005787780926e+00,-1.888691225080385838e-01
2.920000000000000000e+02,-1.905060928831725064e+00,-1.888517380493033027e-01
2.930000000000000000e+02,-1.904060851875669425e+00,-1.888343535905680493e-01
2.940000000000000000e+02,-1.903060774919613563e+00,-1.888169691318327958e-01
2.950000000000000000e+02,-1.902060697963557923e+00,-1.887995846730975147e-01
2.960000000000000000e+02,-1.901060621007502283e+00,-1.887822002143622613e-01
2.970000000000000000e+02,-1.900060544051446421e+00,-1.887648157556270079e-01
2.980000000000000000e+02,-1.899060467095390781e+00,-1.887474312968917267e-01
2.990000000000000000e+02,-1.898060390139334919e+00,-1.887300468381564733e-01
3.000000000000000000e+02,-1.897060313183279279e+00,-1.887126623794212199e-01
3.010000000000000000e+02,-1.896060236227223417e+00,-1.886952779206859387e-01
3.020000000000000000e+02,-1.895060159271167777e+00,-1.886778934619506853e-01
3.030000000000000000e+02,-1.894060082315112137e+00,-1.886605090032154319e-01
3.040000000000000000e+02,-1.893060005359056275e+00,-1.886431245444801508e-01
3.050000000000000000e+02,-1.892059928403000635e+00,-1.886257400857448974e-01
3.060000000000000000e+02,-1.891059851446944773e+00,-1.886083556270096440e-01
3.070000000000000000e+02,-1.890059774490889133e+00,-1.885909711682743628e-01
3.080000000000000000e+02,-1.889059697534833493e+00,-1.885735867095391094e-01
3.090000000000000000e+02,-1.888059620578777631e+00,-1.885562022508038560e-01
3.100000000000000000e+02,-1.887059543622721991e+00,-1.885388177920685748e-01
3.110000000000000000e+02,-1.886059466666666129e+00,-1.885214333333333214e-01
3.120000000000000000e+02,-1.885059389710610489e+00,-1.885040488745980680e-01
3.130000000000000000e+02,-1.884059312754554627e+00,-1.884866644158627869e-01
3.140000000000000000e+02,-1.883059235798498987e+00,-1.884692799571275335e-01
3.150000000000000000e+02,-1.882059158842443125e+00,-1.884518954983922800e-01
3.160000000000000000e+02,-1.881059081886387485e+00,-1.884345110396569989e-01
3.170000000000000000e+02,-1.880059004930331845e+00,-1.884171265809217455e-01
3.180000000000000000e+02,-1.879058927974275983e+00,-1.883997421221864921e-01
3.190000000000000000e+02,-1.878058851018220343e+00,-1.883823576634512109e-01
3.200000000000000000e+02,-1.877058774062164481e+00,-1.883649732047159575e-01
3.210000000000000000e+02,-1.876058697106108841e+00,-1.883475887459807041e-01
3.220000000000000000e+02,-1.875058620150053201e+00,-1.883302042872454229e-01
3.230000000000000000e+02,-1.874058543193997339e+00,-1.883128198285101695e-01
3.240000000000000000e+02,-1.873058466237941699e+00,-1.882954353697749161e-01
3.250000000000000000e+02,-1.872058389281885837e+00,-1.882780509110396350e-01
3.260000000000000000e+02,-1.871058312325830197e+00,-1.882606664523043816e-01
3.270000000000000000e+02,-1.870058235369774557e+00,-1.882432819935691282e-01
3.280000000000000000e+02,-1.869058158413718695e+00,-1.882258975348338470e-01
3.290000000000000000e+02,-1.868058081457662833e+00,-1.882085130760985936e-01
3.300000000000000000e+02,-1.867058004501607194e+00,-1.881911286173633402e-01
3.310000000000000000e+02,-1.866057927545551554e+00,-1.881737441586280590e-01
3.320000000000000000e+02,-1.865057850589495692e+00,-1.881563596998928056e-01
3.330000000000000000e+02,-1.864057773633440052e+00,-1.881389752411575522e-01
3.340000000000000000e+02,-1.863057696677384190e+00,-1.881215907824222711e-01
3.350000000000000000e+02,-1.862057619721328550e+00,-1.881042063236870177e-01
3.360000000000000000e+02,-1.861057542765272910e+00,-1.880868218649517642e-01
3.370000000000000000e+02,-1.860057465809217048e+00,-1.880694374062164831e-01
3.380000000000000000e+02,-1.859057388853161408e+00,-1.880520529474812297e-01
3.390000000000000000e+02,-1.858057311897105546e+00,-1.880346684887459763e-01
3.400000000000000000e+02,-1.857057234941049906e+00,-1.880172840300107229e-01
3.410000000000000000e+02,-1.856057157984994266e+00,-1.879998995712754417e-01
3.420000000000000000e+02,-1.855057081028938404e+00,-1.879825151125401883e-01
3.430000000000000000e+02,-1.854057004072882542e+00,-1.879651306538049349e-01
3.440000000000000000e+02,-1.853056927116826902e+00,-1.879477461950696537e-01
3.450000000000000000e+02,-1.852056850160771262e+00,-1.879303617363344003e-01
3.460000000000000000e+02,-1.851056773204715622e+00,-1.879129772775991469e-01
3.470000000000000000e+02,-1.850056696248659760e+00,-1.878955928188638658e-01
3.480000000000000000e+02,-1.849056619292603898e+00,-1.878782083601286124e-01
3.490000000000000000e+02,-1.848056542336548258e+00,-1.878608239013933590e-01
3.500000000000000000e+02,-1.847056465380492618e+00,-1.878434394426580778e-01
3.510000000000000000e+02,-1.846056388424436756e+00,-1.878260549839228244e-01
3.520000000000000000e+02,-1.845056311468381116e+00,-1.878086705251875710e-01
3.530000000000000000e+02,-1.844056234512325254e+00,-1.877912860664522898e-01
3.540000000000000000e+02,-1.843056157556269614e+00,-1.877739016077170364e-01
3.550000000000000000e+02,-1.842056080600213974e+00,-1.877565171489817830e-01
3.560000000000000000e+02,-1.841056003644158112e+00,-1.877391326902465019e-01
3.570000000000000000e+02,-1.840055926688102472e+00,-1.877217482315112485e-01
3.580000000000000000e+02,-1.839055849732046610e+00,-1.877043637727759950e-01
3.590000000000000000e+02,-1.838055772775990970e+00,-1.876869793140407139e-01
3.600000000000000000e+02,-1.837055695819935330e+00,-1.876695948553054605e-01
3.610000000000000000e+02,-1.836055618863879468e+00,-1.876522103965702071e-01
3.620000000000000000e+02,-1.835055541907823606e+00,-1.876348259378349259e-01
3.630000000000000000e+02,-1.834055464951767966e+00,-1.876174414790996725e-01
3.640000000000000000e+02,-1.833055387995712326e+00,-1.876000570203644191e-01
3.650000000000000000e+02,-1.832055311039656464e+00,-1.875826725616291379e-01
3.660000000000000000e+02,-1.831055234083600824e+00,-1.875652881028938845e-01
