# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_130955
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
13,PRE_MOTOR,,1762538997542487,,,,,,,,,,,,,,1154.317871,-0.153596,64.060669,-58.957413
14,PRE_MOTOR,1762538997539358,1762538997551582,0.011296,-0.000126,0.014670,0.007399,0.147488,0.071135,0.986475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.318115,-0.055092,64.060669,-58.957413
15,PRE_MOTOR,,1762538997561345,,,,,,,,,,,,,,1154.320190,0.298550,64.060669,-58.957413
16,PRE_MOTOR,,1762538997572457,,,,,,,,,,,,,,1154.317505,-0.306720,64.060669,-58.957413
17,PRE_MOTOR,,1762538997582510,,,,,,,,,,,,,,1154.318359,-0.184240,64.060677,-58.957413
18,PRE_MOTOR,,1762538997591678,,,,,,,,,,,,,,1154.319824,0.474391,64.060677,-58.957413
19,PRE_MOTOR,,1762538997601342,,,,,,,,,,,,,,1154.318848,-0.076043,64.060669,-58.957413
20,PRE_MOTOR,,1762538997611103,,,,,,,,,,,,,,1154.319458,0.046944,64.060677,-58.957413
21,PRE_MOTOR,,1762538997633214,,,,,,,,,,,,,,1154.319336,0.283708,64.060669,-58.957413
22,PRE_MOTOR,,1762538997642363,,,,,,,,,,,,,,1154.317505,-0.372904,64.060677,-58.957413
23,PRE_MOTOR,1762538997639323,1762538997651468,0.009769,-0.000131,0.013414,0.007396,0.147387,0.071921,0.986433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.318115,-0.071312,64.060669,-58.957413
24,PRE_MOTOR,,1762538997661151,,,,,,,,,,,,,,1154.319214,0.175578,64.060669,-58.957413
25,PRE_MOTOR,,1762538997672475,,,,,,,,,,,,,,1154.319702,0.240085,64.060677,-58.957413
26,PRE_MOTOR,,1762538997682594,,,,,,,,,,,,,,1154.319336,0.431632,64.060669,-58.957413
27,PRE_MOTOR,,1762538997691678,,,,,,,,,,,,,,1154.318726,-0.043126,64.060669,-58.957413
28,PRE_MOTOR,,1762538997701361,,,,,,,,,,,,,,1154.320190,0.499425,64.060677,-58.957413
29,PRE_MOTOR,,1762538997713580,,,,,,,,,,,,,,1154.318237,0.085426,64.060669,-58.957413
30,PRE_MOTOR,,1762538997733263,,,,,,,,,,,,,,1154.318848,-0.092472,64.060669,-58.957413
31,PRE_MOTOR,,1762538997742522,,,,,,,,,,,,,,1154.319092,0.005265,64.060669,-58.957413
32,PRE_MOTOR,1762538997738967,1762538997751686,0.008809,-0.000993,0.015017,0.006895,0.147616,0.072480,0.986361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.318237,-0.210973,64.060677,-58.957413
33,PRE_MOTOR,,1762538997761314,,,,,,,,,,,,,,1154.319458,0.221399,64.060677,-58.957413
34,PRE_MOTOR,,1762538997772448,,,,,,,,,,,,,,1154.318726,-0.256518,64.060669,-58.957413
35,PRE_MOTOR,,1762538997782532,,,,,,,,,,,,,,1154.317017,-0.333170,64.060669,-58.957413
36,PRE_MOTOR,,1762538997791655,,,,,,,,,,,,,,1154.317749,-0.585894,64.060669,-58.957413
37,PRE_MOTOR,,1762538997801314,,,,,,,,,,,,,,1154.319580,0.282285,64.060677,-58.957413
38,PRE_MOTOR,,1762538997828100,,,,,,,,,,,,,,1154.317871,-0.341701,64.060669,-58.957413
39,PRE_MOTOR,,1762538997833375,,,,,,,,,,,,,,1154.318848,0.018803,64.060677,-58.957413
40,PRE_MOTOR,,1762538997842458,,,,,,,,,,,,,,1154.318604,-0.288601,64.060669,-58.957413
41,PRE_MOTOR,,1762538997851619,,,,,,,,,,,,,,1154.319458,0.306962,64.060669,-58.957413
42,PRE_MOTOR,1762538997839377,1762538997861326,0.010502,0.000029,0.011822,0.006676,0.147263,0.072290,0.986430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.319458,0.393508,64.060669,-58.957413
43,PRE_MOTOR,,1762538997872463,,,,,,,,,,,,,,1154.318848,0.171793,64.060677,-58.957413
44,PRE_MOTOR,,1762538997882471,,,,,,,,,,,,,,1154.319092,0.100215,64.060677,-58.957413
45,PRE_MOTOR,,1762538997891659,,,,,,,,,,,,,,1154.318481,-0.217552,64.060669,-58.957413
46,PRE_MOTOR,,1762538997901342,,,,,,,,,,,,,,1154.318481,-0.171768,64.060669,-58.957413
47,PRE_MOTOR,,1762538997928136,,,,,,,,,,,,,,1154.319946,0.750077,64.060669,-58.957413
48,PRE_MOTOR,,1762538997933402,,,,,,,,,,,,,,1154.319336,0.477111,64.060669,-58.957413
49,PRE_MOTOR,,1762538997942535,,,,,,,,,,,,,,1154.317749,-0.410999,64.060669,-58.957413
50,PRE_MOTOR,1762538997939215,1762538997951720,0.009521,-0.001421,0.009925,0.006720,0.146876,0.072177,0.986495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.319824,0.359078,64.060669,-58.957413
51,PRE_MOTOR,,1762538997961347,,,,,,,,,,,,,,1154.317871,0.019183,64.060669,-58.957413
52,PRE_MOTOR,,1762538997972522,,,,,,,,,,,,,,1154.318726,-0.180575,64.060669,-58.957413
53,PRE_MOTOR,,1762538997982631,,,,,,,,,,,,,,1154.318604,-0.088426,64.060669,-58.957413
54,PRE_MOTOR,,1762538997991738,,,,,,,,,,,,,,1154.318848,-0.011372,64.060669,-58.957413
55,PRE_MOTOR,,1762538998001355,,,,,,,,,,,,,,1154.318359,-0.149685,64.060669,-58.957413
56,GPR_MOTOR_START,,1762538998028223,,,,,,,,,,,,,,1154.318115,-0.152717,64.060669,-58.957413
57,SCANNING,,1762538998041688,,,,,,,,,,,,,,1154.317261,0.132506,64.060677,-58.957413
58,SCANNING,,1762538998051326,,,,,,,,,,,,,,1154.325439,0.882988,64.060677,-58.957413
59,SCANNING,1762538998038979,1762538998061112,0.010313,-0.000131,0.009046,0.007340,0.146560,0.071955,0.986554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.342407,1.283367,64.060669,-58.957413
60,SCANNING,,1762538998072413,,,,,,,,,,,,,,1154.371216,2.959629,64.060669,-58.957413
61,SCANNING,,1762538998082660,,,,,,,,,,,,,,1154.397095,3.733402,64.060669,-58.957413
62,SCANNING,,1762538998091680,,,,,,,,,,,,,,1154.422607,4.681125,64.060669,-58.957413
63,SCANNING,,1762538998101329,,,,,,,,,,,,,,1154.446533,3.649131,64.060669,-58.957413
64,SCANNING,,1762538998128123,,,,,,,,,,,,,,1154.493164,1.792370,64.060677,-58.957413
65,SCANNING,,1762538998137184,,,,,,,,,,,,,,1154.523071,2.760619,64.060669,-58.957413
66,SCANNING,,1762538998143389,,,,,,,,,,,,,,1154.544556,1.203666,64.060669,-58.957413
67,SCANNING,1762538998139411,1762538998152609,0.008723,-0.000177,0.011711,0.007633,0.146831,0.072118,0.986500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.572144,1.353131,64.060669,-58.957413
68,SCANNING,,1762538998162307,,,,,,,,,,,,,,1154.596069,-0.018672,64.060669,-58.957413
69,SCANNING,,1762538998173408,,,,,,,,,,,,,,1154.627686,1.339701,64.060669,-58.957413
70,SCANNING,,1762538998183472,,,,,,,,,,,,,,1154.652588,1.268148,64.060669,-58.957413
71,SCANNING,,1762538998192601,,,,,,,,,,,,,,1154.679565,1.959034,64.060669,-58.957413
72,SCANNING,,1762538998202266,,,,,,,,,,,,,,1154.704590,2.008892,64.060669,-58.957413
73,SCANNING,,1762538998232511,,,,,,,,,,,,,,1154.788574,3.439238,64.060669,-58.957413
74,SCANNING,,1762538998241651,,,,,,,,,,,,,,1154.806885,3.828901,64.060677,-58.957413
75,SCANNING,,1762538998251294,,,,,,,,,,,,,,1154.823975,1.077203,64.060669,-58.957413
76,SCANNING,1762538998239064,1762538998260417,0.009798,-0.000459,0.012088,0.007451,0.147065,0.070952,0.986551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1154.853760,1.906532,64.060677,-58.957413
77,SCANNING,,1762538998271616,,,,,,,,,,,,,,1154.884644,1.670539,64.060669,-58.957413
78,SCANNING,,1762538998282263,,,,,,,,,,,,,,1154.910522,1.554466,64.060669,-58.957413
79,SCANNING,,1762538998291360,,,,,,,,,,,,,,1154.936401,0.891896,64.060677,-58.957413
80,SCANNING,,1762538998300534,,,,,,,,,,,,,,1154.964722,1.833031,64.060669,-58.957413
81,SCANNING,,1762538998310254,,,,,,,,,,,,,,1154.990967,1.778653,64.060677,-58.957413
82,SCANNING,,1762538998332622,,,,,,,,,,,,,,1155.046631,2.120826,64.060669,-58.957413
83,SCANNING,,1762538998342200,,,,,,,,,,,,,,1155.070557,1.091021,64.060669,-58.957413
84,SCANNING,1762538998338965,1762538998351468,0.008651,0.000900,0.011956,0.007502,0.146636,0.071181,0.986598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1155.097778,0.482316,64.060669,-58.957413
85,SCANNING,,1762538998360592,,,,,,,,,,,,,,1155.129150,1.596974,64.060669,-58.957413
86,SCANNING,,1762538998372180,,,,,,,,,,,,,,1155.156616,1.768009,64.060669,-58.957413
87,SCANNING,,1762538998382277,,,,,,,,,,,,,,1155.183228,1.682030,64.060669,-58.957413
88,SCANNING,,1762538998391441,,,,,,,,,,,,,,1155.208740,1.869747,64.060669,-58.957413
89,SCANNING,,1762538998400698,,,,,,,,,,,,,,1155.237915,1.320520,64.060669,-58.957413
90,SCANNING,,1762538998413517,,,,,,,,,,,,,,1155.264893,1.344697,64.060677,-58.957413
91,SCANNING,,1762538998432655,,,,,,,,,,,,,,1155.316040,1.490677,64.060669,-58.957413
92,SCANNING,,1762538998442251,,,,,,,,,,,,,,1155.341187,1.415544,64.060677,-58.957413
93,SCANNING,1762538998439342,1762538998451419,0.011964,0.001052,0.011728,0.007203,0.146998,0.070990,0.986560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1155.373047,2.101662,64.060669,-58.957413
94,SCANNING,,1762538998460586,,,,,,,,,,,,,,1155.399536,2.507583,64.060669,-58.957413
95,SCANNING,,1762538998472304,,,,,,,,,,,,,,1155.426880,3.751004,64.060669,-58.957413
96,SCANNING,,1762538998482403,,,,,,,,,,,,,,1155.451904,2.817841,64.060677,-58.957413
97,SCANNING,,1762538998491577,,,,,,,,,,,,,,1155.481079,4.470112,64.060669,-58.957413
98,SCANNING,,1762538998500763,,,,,,,,,,,,,,1155.505981,4.401874,64.060669,-58.957413
99,SCANNING,,1762538998513513,,,,,,,,,,,,,,1155.530029,3.530461,64.060677,-58.957413
100,SCANNING,,1762538998533136,,,,,,,,,,,,,,1155.577148,2.249137,64.060669,-58.957413
101,SCANNING,,1762538998542288,,,,,,,,,,,,,,1155.605225,2.693774,64.060677,-58.957413
102,SCANNING,1762538998539352,1762538998551496,0.011803,0.002020,0.011648,0.007263,0.147326,0.071379,0.986482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1155.631714,1.599271,64.060669,-58.957413
103,SCANNING,,1762538998560666,,,,,,,,,,,,,,1155.657349,1.968437,64.060669,-58.957413
104,SCANNING,,1762538998572269,,,,,,,,,,,,,,1155.682983,1.825158,64.060669,-58.957413
105,SCANNING,,1762538998582375,,,,,,,,,,,,,,1155.710693,2.577699,64.060669,-58.957413
106,SCANNING,,1762538998591521,,,,,,,,,,,,,,1155.734985,1.242443,64.060669,-58.957413
107,SCANNING,,1762538998600734,,,,,,,,,,,,,,1155.762207,0.593162,64.060669,-58.957413
108,SCANNING,,1762538998613598,,,,,,,,,,,,,,1155.790161,0.999828,64.060669,-58.957413
109,SCANNING,,1762538998633196,,,,,,,,,,,,,,1155.839966,3.914537,64.060669,-58.957413
110,SCANNING,,1762538998642347,,,,,,,,,,,,,,1155.866821,3.768890,64.060669,-58.957413
111,SCANNING,1762538998639060,1762538998651507,0.013253,-0.000073,0.013489,0.007876,0.146827,0.071741,0.986526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1155.890869,2.288095,64.060669,-58.957413
112,SCANNING,,1762538998660638,,,,,,,,,,,,,,1155.914307,1.554709,64.060669,-58.957413
113,SCANNING,,1762538998672284,,,,,,,,,,,,,,1155.943970,2.290632,64.060669,-58.957413
114,SCANNING,,1762538998682409,,,,,,,,,,,,,,1155.971313,2.534337,64.060669,-58.957413
115,SCANNING,,1762538998691617,,,,,,,,,,,,,,1155.998535,2.787109,64.060669,-58.957413
116,SCANNING,,1762538998701213,,,,,,,,,,,,,,1156.030029,3.654267,64.060669,-58.957413
117,SCANNING,,1762538998716456,,,,,,,,,,,,,,1156.054688,3.105335,64.060669,-58.957413
118,SCANNING,,1762538998733216,,,,,,,,,,,,,,1156.113159,4.576886,64.060669,-58.957413
119,SCANNING,,1762538998742307,,,,,,,,,,,,,,1156.137817,3.181077,64.060669,-58.957413
120,SCANNING,1762538998738995,1762538998751537,0.013300,-0.001797,0.014040,0.007640,0.147131,0.072677,0.986414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1156.163574,2.975702,64.060677,-58.957413
121,SCANNING,,1762538998760667,,,,,,,,,,,,,,1156.190186,2.261213,64.060677,-58.957413
122,SCANNING,,1762538998772330,,,,,,,,,,,,,,1156.217773,2.595454,64.060677,-58.957413
123,SCANNING,,1762538998782381,,,,,,,,,,,,,,1156.243530,2.773999,64.060669,-58.957413
124,SCANNING,,1762538998791524,,,,,,,,,,,,,,1156.268921,2.286202,64.060669,-58.957413
125,SCANNING,,1762538998800696,,,,,,,,,,,,,,1156.294800,1.904486,64.060669,-58.957413
126,SCANNING,,1762538998813551,,,,,,,,,,,,,,1156.323608,2.721807,64.060669,-58.957413
127,SCANNING,,1762538998833167,,,,,,,,,,,,,,1156.378784,1.977321,64.060677,-58.957413
128,SCANNING,,1762538998842329,,,,,,,,,,,,,,1156.400757,0.430969,64.060677,-58.957413
129,SCANNING,1762538998838964,1762538998851557,0.014489,-0.005740,0.013231,0.007413,0.147377,0.071816,0.986442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1156.427124,0.195009,64.060677,-58.957413
130,SCANNING,,1762538998860702,,,,,,,,,,,,,,1156.456909,1.910654,64.060669,-58.957413
131,SCANNING,,1762538998872355,,,,,,,,,,,,,,1156.486450,1.941418,64.060669,-58.957413
132,SCANNING,,1762538998882431,,,,,,,,,,,,,,1156.513184,2.521468,64.060677,-58.957413
133,SCANNING,,1762538998891610,,,,,,,,,,,,,,1156.538330,2.999546,64.060669,-58.957413
134,SCANNING,,1762538998901222,,,,,,,,,,,,,,1156.561279,3.042577,64.060677,-58.957413
135,SCANNING,,1762538998910486,,,,,,,,,,,,,,1156.594482,4.603030,64.060677,-58.957413
136,SCANNING,,1762538998933305,,,,,,,,,,,,,,1156.645020,3.710964,64.060677,-58.957413
137,SCANNING,,1762538998942426,,,,,,,,,,,,,,1156.669312,4.006942,64.060677,-58.957413
138,SCANNING,1762538998939259,1762538998951629,0.015775,-0.005440,0.011162,0.006819,0.146861,0.071852,0.986520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1156.694092,3.391703,64.060677,-58.957413
139,SCANNING,,1762538998961171,,,,,,,,,,,,,,1156.724487,4.224196,64.060677,-58.957413
140,SCANNING,,1762538998972349,,,,,,,,,,,,,,1156.751587,5.093711,64.060669,-58.957413
141,SCANNING,,1762538998982445,,,,,,,,,,,,,,1156.771851,3.475081,64.060669,-58.957413
142,SCANNING,,1762538998991642,,,,,,,,,,,,,,1156.793213,1.317394,64.060669,-58.957413
143,SCANNING,,1762538999001270,,,,,,,,,,,,,,1156.821289,1.281933,64.060669,-58.957413
144,SCANNING,,1762538999013606,,,,,,,,,,,,,,1156.848267,3.183656,64.060669,-58.957413
145,SCANNING,,1762538999033248,,,,,,,,,,,,,,1156.902588,4.003751,64.060669,-58.957413
146,SCANNING,,1762538999042355,,,,,,,,,,,,,,1156.931763,5.057703,64.060669,-58.957413
147,SCANNING,1762538999038515,1762538999051582,0.016218,-0.006044,0.007467,0.006307,0.146705,0.071762,0.986554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1156.954834,3.225403,64.060669,-58.957413
148,SCANNING,,1762538999060690,,,,,,,,,,,,,,1156.983276,3.712477,64.060669,-58.957413
149,SCANNING,,1762538999072299,,,,,,,,,,,,,,1157.012451,4.398854,64.060669,-58.957413
150,SCANNING,,1762538999082369,,,,,,,,,,,,,,1157.039551,3.319340,64.060669,-58.957413
151,SCANNING,,1762538999091504,,,,,,,,,,,,,,1157.065674,3.634954,64.060677,-58.957413
152,SCANNING,,1762538999100731,,,,,,,,,,,,,,1157.097900,3.913246,64.060677,-58.957413
153,SCANNING,,1762538999113441,,,,,,,,,,,,,,1157.125122,4.223347,64.060669,-58.957413
154,SCANNING,,1762538999132641,,,,,,,,,,,,,,1157.176392,4.477875,64.060669,-58.957413
155,SCANNING,,1762538999142244,,,,,,,,,,,,,,1157.199707,3.284449,64.060669,-58.957413
156,SCANNING,1762538999139320,1762538999151446,0.016382,-0.004182,0.008542,0.006466,0.146711,0.071476,0.986573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1157.230469,4.271352,64.060669,-58.957413
157,SCANNING,,1762538999160579,,,,,,,,,,,,,,1157.258789,5.534353,64.060669,-58.957413
158,SCANNING,,1762538999172208,,,,,,,,,,,,,,1157.282104,4.573460,64.060669,-58.957413
159,SCANNING,,1762538999182288,,,,,,,,,,,,,,1157.308838,4.429207,64.060669,-58.957413
160,SCANNING,,1762538999191453,,,,,,,,,,,,,,1157.334961,3.804969,64.060669,-58.957413
161,SCANNING,,1762538999200608,,,,,,,,,,,,,,1157.363525,4.081654,64.060669,-58.957413
162,SCANNING,,1762538999213483,,,,,,,,,,,,,,1157.388306,3.104048,64.060669,-58.957413
163,SCANNING,,1762538999232598,,,,,,,,,,,,,,1157.435669,3.179621,64.060677,-58.957413
164,SCANNING,,1762538999242172,,,,,,,,,,,,,,1157.462280,2.401690,64.060669,-58.957413
165,SCANNING,,1762538999251342,,,,,,,,,,,,,,1157.487305,0.903989,64.060669,-58.957413
166,SCANNING,1762538999239415,1762538999260550,0.013791,-0.000461,0.007730,0.006971,0.146644,0.071078,0.986608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1157.515625,1.106712,64.060669,-58.957413
167,SCANNING,,1762538999272153,,,,,,,,,,,,,,1157.542969,2.280807,64.060669,-58.957413
168,SCANNING,,1762538999282322,,,,,,,,,,,,,,1157.570679,3.063998,64.060669,-58.957413
169,SCANNING,,1762538999291486,,,,,,,,,,,,,,1157.598389,2.213129,64.060669,-58.957413
170,SCANNING,,1762538999300660,,,,,,,,,,,,,,1157.626953,2.721703,64.060669,-58.957413
171,SCANNING,,1762538999313462,,,,,,,,,,,,,,1157.651855,2.689646,64.060669,-58.957413
172,SCANNING,,1762538999333112,,,,,,,,,,,,,,1157.700806,2.873988,64.060669,-58.957413
173,SCANNING,,1762538999342293,,,,,,,,,,,,,,1157.730469,2.250030,64.060669,-58.957413
174,SCANNING,1762538999339354,1762538999351413,0.011048,-0.001321,0.008990,0.007036,0.146917,0.070790,0.986587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1157.759399,3.745693,64.060677,-58.957413
175,SCANNING,,1762538999360587,,,,,,,,,,,,,,1157.787109,4.662890,64.060669,-58.957413
176,SCANNING,,1762538999372281,,,,,,,,,,,,,,1157.801270,2.860283,64.060669,-58.957409
177,SCANNING,,1762538999382380,,,,,,,,,,,,,,1157.822388,0.950829,64.060677,-58.957409
178,SCANNING,,1762538999391546,,,,,,,,,,,,,,1157.851807,1.668532,64.060669,-58.957409
179,SCANNING,,1762538999400708,,,,,,,,,,,,,,1157.883423,2.522972,64.060669,-58.957409
180,SCANNING,,1762538999435458,,,,,,,,,,,,,,1157.961426,2.102979,64.060669,-58.957409
181,SCANNING,,1762538999442164,,,,,,,,,,,,,,1157.989380,2.227661,64.060669,-58.957409
182,SCANNING,,1762538999451266,,,,,,,,,,,,,,1158.017212,2.350987,64.060669,-58.957409
183,SCANNING,1762538999439341,1762538999460607,0.009301,-0.000121,0.009583,0.006715,0.146628,0.070467,0.986656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1158.045288,2.511831,64.060669,-58.957409
184,SCANNING,,1762538999472512,,,,,,,,,,,,,,1158.071533,2.042701,64.060669,-58.957413
185,SCANNING,,1762538999482531,,,,,,,,,,,,,,1158.097778,0.882311,64.060669,-58.957413
186,SCANNING,,1762538999492211,,,,,,,,,,,,,,1158.128052,2.020835,64.060669,-58.957413
187,SCANNING,,1762538999501318,,,,,,,,,,,,,,1158.157471,2.641037,64.060669,-58.957413
188,SCANNING,,1762538999531474,,,,,,,,,,,,,,1158.237671,3.320508,64.060669,-58.957413
189,SCANNING,,1762538999540629,,,,,,,,,,,,,,1158.264526,3.592537,64.060669,-58.957413
190,SCANNING,,1762538999550298,,,,,,,,,,,,,,1158.287598,2.869169,64.060669,-58.957413
191,SCANNING,1762538999539306,1762538999559461,0.007480,0.001407,0.011654,0.006606,0.147006,0.070784,0.986577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1158.315063,3.354269,64.060669,-58.957413
192,SCANNING,,1762538999570633,,,,,,,,,,,,,,1158.340942,2.954418,64.060669,-58.957413
193,SCANNING,,1762538999581233,,,,,,,,,,,,,,1158.368530,3.109047,64.060669,-58.957413
194,SCANNING,,1762538999590457,,,,,,,,,,,,,,1158.396362,3.923656,64.060677,-58.957413
195,SCANNING,,1762538999599624,,,,,,,,,,,,,,1158.420532,4.958766,64.060677,-58.957413
196,SCANNING,,1762538999609314,,,,,,,,,,,,,,1158.443604,3.869148,64.060677,-58.957413
197,SCANNING,,1762538999632118,,,,,,,,,,,,,,1158.494263,2.639617,64.060669,-58.957413
198,SCANNING,,1762538999641241,,,,,,,,,,,,,,1158.520996,2.225230,64.060669,-58.957413
199,SCANNING,,1762538999650430,,,,,,,,,,,,,,1158.546509,1.947417,64.060669,-58.957413
200,SCANNING,1762538999638959,1762538999659606,0.005658,0.001025,0.012258,0.006798,0.147489,0.071282,0.986468,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1158.570312,1.276036,64.060669,-58.957413
201,SCANNING,,1762538999671316,,,,,,,,,,,,,,1158.598145,0.993262,64.060669,-58.957413
202,SCANNING,,1762538999681322,,,,,,,,,,,,,,1158.628296,1.494633,64.060669,-58.957413
203,SCANNING,,1762538999690503,,,,,,,,,,,,,,1158.651978,0.889776,64.060669,-58.957413
204,SCANNING,,1762538999699709,,,,,,,,,,,,,,1158.677734,1.362878,64.060677,-58.957413
205,SCANNING,,1762538999712411,,,,,,,,,,,,,,1158.704468,1.946462,64.060669,-58.957413
206,SCANNING,,1762538999731606,,,,,,,,,,,,,,1158.761719,1.013201,64.060669,-58.957413
