twt,loc0,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,loc37,loc38,loc39,loc40,loc41,loc42,loc43,loc44,loc45,loc46,loc47,loc48,loc49,loc50,loc51,loc52,loc53,loc54,loc55,loc56,loc57,loc58,loc59,loc60,loc61,loc62,loc63,loc64,loc65,loc66,loc67,loc68,loc69,loc70,loc71,loc72,loc73,loc74,loc75,loc76,loc77,loc78,loc79,loc80,loc81,loc82,loc83,loc84,loc85,loc86,loc87,loc88,loc89,loc90,loc91,loc92,loc93,loc94,loc95,loc96,loc97,loc98,loc99,loc100,loc101,loc102,loc103,loc104,loc105,loc106,loc107,loc108,loc109,loc110,loc111,loc112,loc113,loc114,loc115,loc116,loc117,loc118,loc119,loc120,loc121,loc122,loc123,loc124,loc125,loc126,loc127,loc128,loc129,loc130,loc131,loc132,loc133,loc134,loc135,loc136,loc137,loc138,loc139,loc140,loc141,loc142,loc143,loc144,loc145,loc146
0.000000000000000000e+00,1.557190553285181522e-04,1.490114955231547356e-04,1.293050299864262342e-04,1.488521374994888902e-04,1.588332961546257138e-04,1.587980950716882944e-04,1.452268043067306280e-04,1.554498740006238222e-04,1.365318748867139220e-04,1.708216295810416341e-04,1.517281925771385431e-04,1.651405909797176719e-04,1.817276934161782265e-04,1.639818656258285046e-04,1.508700661361217499e-04,1.362809416605159640e-04,1.553306356072425842e-04,1.590631291037425399e-04,1.469127309974282980e-04,1.517486380180343986e-04,1.547082356410101056e-04,1.703328598523512483e-04,1.551469176774844527e-04,1.487558329245075583e-04,1.453682925784960389e-04,1.588482555234804749e-04,1.502399973105639219e-04,1.563301339047029614e-04,1.907281694002449512e-04,1.717316627036780119e-04,1.483926316723227501e-04,2.004143025260418653e-04,1.511776354163885117e-04,1.509050198365002871e-04,1.334077824139967561e-04,1.522499514976516366e-04,1.457265898352488875e-04,1.462380459997802973e-04,1.481968502048403025e-04,1.340400049230083823e-04,1.491978473495692015e-04,1.470087736379355192e-04,1.476413890486583114e-04,1.504506508354097605e-04,1.535026676720008254e-04,1.552336179884150624e-04,1.577382645336911082e-04,1.460387429688125849e-04,1.243142323801293969e-04,1.614748180145397782e-04,1.442853972548618913e-04,1.057467670761980116e-04,1.389591925544664264e-04,1.598618109710514545e-04,1.640718401176854968e-04,2.269012911710888147e-04,1.444004155928269029e-04,1.606488367542624474e-04,1.438992476323619485e-04,1.541462115710601211e-04,1.575158239575102925e-04,1.688831398496404290e-04,1.480959181208163500e-04,1.126811694120988250e-04,1.508868299424648285e-04,2.111391077050939202e-04,1.593604683876037598e-04,2.275135775562375784e-04,2.275135775562375784e-04,1.628648460609838367e-04,2.091108472086489201e-04,1.572615728946402669e-04,1.573901972733438015e-04,1.471654104534536600e-04,1.378694723825901747e-04,1.667791075306013227e-04,1.895491150207817554e-04,1.093410392059013247e-04,1.510648871771991253e-04,1.554126647533848882e-04,1.676226238487288356e-04,1.424653746653348207e-04,1.256979012396186590e-04,6.258986832108348608e-05,1.613422064110636711e-04,1.649079349590465426e-04,1.522169477539137006e-04,1.900084753287956119e-04,1.886336394818499684e-04,1.228060282301157713e-04,1.523220416856929660e-04,1.753101387294009328e-04,1.440622290829196572e-04,1.432602584827691317e-04,7.784081390127539635e-05,1.561845856485888362e-04,1.456851023249328136e-04,1.416324521414935589e-04,1.572878391016274691e-04,7.496147736674174666e-05,1.493777090217918158e-04,1.416218292433768511e-04,1.543725084047764540e-04,1.428134419256821275e-04,1.198212412418797612e-04,1.412433339282870293e-04,1.443274668417870998e-04,1.448441616958007216e-04,1.549072621855884790e-04,1.578343071741983294e-04,1.423572102794423699e-04,1.332740212092176080e-04,1.468438131269067526e-04,1.739353610901162028e-04,1.413252466591075063e-04,1.330788072664290667e-04,1.106862473534420133e-04,1.527203712612390518e-04,1.503061066614463925e-04,1.637747627682983875e-04,1.577956427354365587e-04,1.577657239977270365e-04,1.555340859340503812e-04,1.616544759599491954e-04,1.464132074033841491e-04,1.570472377352416515e-04,1.570056920172646642e-04,1.362967450404539704e-04,1.816781441448256373e-04,1.376985310344025493e-04,1.025362289510667324e-04,1.951086742337793112e-04,1.951086742337793112e-04,1.285386970266699791e-04,1.285386970266699791e-04,1.233040093211457133e-04,1.394097489537671208e-04,1.327102218056097627e-04,1.459397317375987768e-04,1.781351020326837897e-04,1.417390740243718028e-04,1.110566663555800915e-04,1.520505611551925540e-04,1.440573832951486111e-04,1.271768414881080389e-04,1.360939204460009933e-04,1.481985818827524781e-04
1.000000000000000000e+00,1.541360252304002643e-04,1.464105444028973579e-04,1.398621243424713612e-04,1.538747310405597091e-04,1.688379707047715783e-04,1.646849268581718206e-04,1.504733518231660128e-04,1.587485021445900202e-04,1.369657402392476797e-04,1.711804798105731606e-04,1.517236814834177494e-04,1.557787472847849131e-04,1.751640957081690431e-04,1.703290909063071012e-04,1.496829645475372672e-04,1.376384752802550793e-04,1.624421420274302363e-04,1.490072172600775957e-04,1.453707518521696329e-04,1.496560726081952453e-04,1.523034443380311131e-04,1.540117664262652397e-04,1.500759535701945424e-04,1.493636809755116701e-04,1.439833285985514522e-04,1.584996207384392619e-04,1.543170656077563763e-04,1.579372765263542533e-04,1.961202506208792329e-04,1.766677596606314182e-04,1.525478146504610777e-04,1.969594886759296060e-04,1.545238483231514692e-04,1.526248233858495951e-04,1.324626791756600142e-04,1.536958006909117103e-04,1.440607447875663638e-04,1.422450586687773466e-04,1.513733877800405025e-04,1.442926441086456180e-04,1.490901922807097435e-04,1.500105281593278050e-04,1.500444632256403565e-04,1.509770663687959313e-04,1.553708279971033335e-04,1.564183185109868646e-04,1.591299660503864288e-04,1.440157066099345684e-04,1.260621065739542246e-04,1.578344672452658415e-04,1.502904633525758982e-04,1.122501926147378981e-04,1.585512800374999642e-04,1.627770252525806427e-04,1.654460356803610921e-04,2.186778292525559664e-04,1.554192858748137951e-04,1.556036877445876598e-04,1.409786491421982646e-04,1.827566447900608182e-04,1.482930092606693506e-04,1.676218089414760470e-04,1.658410910749807954e-04,1.472042640671133995e-04,1.571760803926736116e-04,2.181792369810864329e-04,1.505279215052723885e-04,2.434315683785825968e-04,2.434315683785825968e-04,1.560357195558026433e-04,2.050951443379744887e-04,1.491033763159066439e-04,1.560396631248295307e-04,1.603402488399296999e-04,1.395806175423786044e-04,1.832870038924738765e-04,1.887985126813873649e-04,1.232815120602026582e-04,1.602059201104566455e-04,1.545261620776727796e-04,1.656344538787379861e-04,1.516641641501337290e-04,1.292033557547256351e-04,7.651827763766050339e-05,1.599911774974316359e-04,1.645491865929216146e-04,1.582128170412033796e-04,1.958518842002376914e-04,2.170458610635250807e-04,1.271382643608376384e-04,1.514419564045965672e-04,1.778167352313175797e-04,1.508294226368889213e-04,1.367803197354078293e-04,8.787057595327496529e-05,1.582778495503589511e-04,1.446655223844572902e-04,1.372144179185852408e-04,1.743741304380819201e-04,8.135746611515060067e-05,1.675121311563998461e-04,1.362267357762902975e-04,1.751250674715265632e-04,1.328046200796961784e-04,1.179555692942813039e-04,1.644996664253994823e-04,1.417137536918744445e-04,1.507879496784880757e-04,1.611594489077106118e-04,1.574216876178979874e-04,1.496779732406139374e-04,1.290279615204781294e-04,1.398306194460019469e-04,1.792898110579699278e-04,1.422508357791230083e-04,1.419188920408487320e-04,1.143806948675774038e-04,1.512726885266602039e-04,1.480049395468086004e-04,1.549257431179285049e-04,1.522938400739803910e-04,1.473601732868701220e-04,1.452640135539695621e-04,1.619610557099804282e-04,1.447320100851356983e-04,1.408402458764612675e-04,1.527508720755577087e-04,1.354097767034545541e-04,1.585053250892087817e-04,1.503914536442607641e-04,1.064960670191794634e-04,1.985399285331368446e-04,1.985399285331368446e-04,1.313248649239540100e-04,1.313248649239540100e-04,1.259124110220000148e-04,1.381098263664171100e-04,1.463764056097716093e-04,1.554034824948757887e-04,1.861909113358706236e-04,1.501564111094921827e-04,1.094716280931606889e-04,1.544713013572618365e-04,1.452168944524601102e-04,1.295099791605025530e-04,1.377305452479049563e-04,1.485129760112613440e-04
2.000000000000000000e+00,4.109176734345965087e-05,3.382154318387620151e-05,4.106105552637018263e-05,4.678647019318304956e-05,6.432237569242715836e-05,5.737293031415902078e-05,4.514827014645561576e-05,4.883318979409523308e-05,3.096267391811124980e-05,5.942369534750469029e-05,4.213158172206021845e-05,3.621956784627400339e-05,5.401954695116728544e-05,6.230106373550370336e-05,3.869809370371513069e-05,2.808419594657607377e-05,5.541958307730965316e-05,2.668748493306338787e-05,3.477774589555338025e-05,3.744653440662659705e-05,3.673601531772874296e-05,2.502743154764175415e-05,3.588098115869797766e-05,4.029476986033841968e-05,3.474785989965312183e-05,4.745303522213362157e-05,4.582926703733392060e-05,4.618830280378460884e-05,8.332991274073719978e-05,6.684260733891278505e-05,4.411824556882493198e-05,7.743058813503012061e-05,4.658990292227827013e-05,4.272175647201947868e-05,2.234191742900293320e-05,4.418315438670106232e-05,3.353358988533727825e-05,2.968374064948875457e-05,4.477356560528278351e-05,4.520369475358165801e-05,3.919916343875229359e-05,4.206977610010653734e-05,4.222686766297556460e-05,4.114967305213212967e-05,4.572749094222672284e-05,4.560604793368838727e-05,4.852841811953112483e-05,3.720876702573150396e-05,2.875876634789165109e-05,4.115856063435785472e-05,4.414812792674638331e-05,1.749813964124768972e-05,6.720089731970801950e-05,5.169081487110815942e-05,5.279632750898599625e-05,9.006982145365327597e-05,5.378392597776837647e-05,3.918675793102011085e-05,2.814782601490151137e-05,9.869043424259871244e-05,2.857963045244105160e-05,5.332060027285479009e-05,6.650499562965705991e-05,6.876974657643586397e-05,5.395710104494355619e-05,1.062854062183760107e-04,3.186714457115158439e-05,1.228430774062871933e-04,1.228430774062871933e-04,3.869089778163470328e-05,8.292296843137592077e-05,3.393141014385037124e-05,4.227394310873933136e-05,6.024068352417089045e-05,3.373159051989205182e-05,7.958812784636393189e-05,6.630745338043197989e-05,3.302501500002108514e-05,5.793597301817499101e-05,4.389353853184729815e-05,5.226653593126684427e-05,5.268968016025610268e-05,2.507764293113723397e-05,-1.091779176931595430e-05,4.363691550679504871e-05,4.965173138771206141e-05,5.359031274565495551e-05,7.441047637257725000e-05,1.017343165585771203e-04,2.336261786695104092e-05,3.913080581696704030e-05,6.069193477742373943e-05,4.807965160580351949e-05,2.520137968531344086e-05,-5.931355190114118159e-06,4.942451778333634138e-05,3.724228736246004701e-05,2.607656278996728361e-05,7.893204019637778401e-05,-1.241265817952807993e-05,7.474724407074972987e-05,2.545167444623075426e-05,7.243771688081324100e-05,1.441814492864068598e-05,8.644221452414058149e-06,6.752814806532114744e-05,3.045290941372513771e-05,4.593258199747651815e-05,5.468395829666405916e-05,4.642979547497816384e-05,4.703688682639040053e-05,2.150689942936878651e-05,2.721340206335298717e-05,7.411705882987007499e-05,3.435807229834608734e-05,4.093194002052769065e-05,7.438113243551924825e-06,3.945866410504095256e-05,3.431269578868523240e-05,3.259173172409646213e-05,3.448086135904304683e-05,2.342840707569848746e-05,2.061870873149018735e-05,4.516894841799512506e-05,3.213313175365328789e-05,8.717219316167756915e-06,2.961957216029986739e-05,2.262726047774776816e-05,2.486956145730800927e-05,5.874267299077473581e-05,8.179971700883470476e-06,8.828943100525066257e-05,8.828943100525066257e-05,3.041798117919825017e-05,3.041798117919825017e-05,2.449561179673764855e-05,2.813458195305429399e-05,5.120682180859148502e-05,5.408839206211268902e-05,7.921102223917841911e-05,4.591253673424944282e-05,8.479354391965898685e-07,4.263915252522565424e-05,3.563919744919985533e-05,2.753262015176005661e-05,3.126633964711800218e-05,3.863903111778199673e-05
3.000000000000000000e+00,-1.398611639160662889e-04,-1.448067196179181337e-04,-1.290662185056135058e-04,-1.318715221714228392e-04,-1.131924436776898801e-04,-1.198926038341596723e-04,-1.289373467443510890e-04,-1.329688820987939835e-04,-1.429987023584544659e-04,-1.235055533470585942e-04,-1.363505434710532427e-04,-1.495485630584880710e-04,-1.364987983833998442e-04,-1.194494616356678307e-04,-1.435725862393155694e-04,-1.514089672127738595e-04,-1.260885328520089388e-04,-1.661479327594861388e-04,-1.455419696867465973e-04,-1.425635564373806119e-04,-1.483883243054151535e-04,-1.729690848151221871e-04,-1.448261609766632318e-04,-1.377738808514550328e-04,-1.414982834830880165e-04,-1.323884935118257999e-04,-1.341305905953049660e-04,-1.362241164315491915e-04,-1.050272912834770977e-04,-1.170957548310980201e-04,-1.374481798848137259e-04,-1.154172205133363605e-04,-1.316629641223698854e-04,-1.371151447528973222e-04,-1.549195003462955356e-04,-1.348696969216689467e-04,-1.444486406398937106e-04,-1.497539633419364691e-04,-1.318767754128202796e-04,-1.249113265657797456e-04,-1.388324599247425795e-04,-1.355415733996778727e-04,-1.356078428216278553e-04,-1.380227186018601060e-04,-1.339868031209334731e-04,-1.357462024316191673e-04,-1.327587669948115945e-04,-1.370800018776208162e-04,-1.313236280111595988e-04,-1.442349021090194583e-04,-1.350722159259021282e-04,-1.369624515064060688e-04,-9.662118827691301703e-05,-1.320397423114627600e-04,-1.322747702943161130e-04,-1.149971867562271655e-04,-1.198783866129815578e-04,-1.442096545360982418e-04,-1.514137402409687638e-04,-5.934462387813255191e-05,-1.614394859643653035e-04,-1.321929012192413211e-04,-1.104221664718352258e-04,-8.820920629659667611e-05,-1.207531895488500595e-04,-8.357776823686435819e-05,-1.543612888781353831e-04,-9.079941082745790482e-05,-9.079941082745790482e-05,-1.453483419027179480e-04,-1.169790848507545888e-04,-1.470062852604314685e-04,-1.398398162564262748e-04,-1.161509862868115306e-04,-1.412190176779404283e-04,-1.061603616108186543e-04,-1.347301149507984519e-04,-1.241794088855385780e-04,-1.165626599686220288e-04,-1.352824037894606590e-04,-1.298394345212727785e-04,-1.162501648650504649e-04,-1.470402057748287916e-04,-1.625699660507962108e-04,-1.436477759853005409e-04,-1.362752664135769010e-04,-1.229408080689609051e-04,-1.317053538514301181e-04,-1.140430103987455368e-04,-1.488185516791418195e-04,-1.419469335814937949e-04,-1.317582209594547749e-04,-1.253630616702139378e-04,-1.514162577223032713e-04,-1.658432302065193653e-04,-1.315535482717677951e-04,-1.368578959954902530e-04,-1.498662895755842328e-04,-9.129270620178431273e-05,-1.685706811258569360e-04,-9.165073424810543656e-05,-1.490790309617295861e-04,-1.146437571151182055e-04,-1.660034467931836843e-04,-1.644380536163225770e-04,-1.114570186473429203e-04,-1.480446226196363568e-04,-1.305319019593298435e-04,-1.249403139809146523e-04,-1.336291024927049875e-04,-1.269516797037795186e-04,-1.497907505836337805e-04,-1.497370249126106501e-04,-1.048201447702012956e-04,-1.425677764927968383e-04,-1.310514926444739103e-04,-1.687854528427124023e-04,-1.424769870936870575e-04,-1.483109372202306986e-04,-1.594714412931352854e-04,-1.503454404883086681e-04,-1.656546519370749593e-04,-1.708789495751261711e-04,-1.460071798646822572e-04,-1.483136584283784032e-04,-1.905587268993258476e-04,-1.619171525817364454e-04,-1.571513130329549313e-04,-1.758578146109357476e-04,-1.020237177726812661e-04,-1.539847435196861625e-04,-9.401702118339017034e-05,-9.401702118339017034e-05,-1.367193617625162005e-04,-1.367193617625162005e-04,-1.422670757165178657e-04,-1.480371429352089763e-04,-1.174399876617826521e-04,-1.177219455712474883e-04,-1.084625982912257314e-04,-1.338494330411776900e-04,-1.731955999275669456e-04,-1.395283179590478539e-04,-1.418408792233094573e-04,-1.395725557813420892e-04,-1.437069586245343089e-04,-1.405024377163499594e-04
4.000000000000000000e+00,-2.921809500548988581e-04,-2.932221395894885063e-04,-2.773814776446670294e-04,-2.869391173589974642e-04,-2.673843991942703724e-04,-2.707757230382412672e-04,-2.767119149211794138e-04,-2.902367850765585899e-04,-2.931212075054645538e-04,-2.831213059835135937e-04,-2.894483914133161306e-04,-3.054573899134993553e-04,-2.984589082188904285e-04,-2.792833547573536634e-04,-3.033773682545870543e-04,-3.048631187994033098e-04,-2.863244735635817051e-04,-3.322823031339794397e-04,-3.016507544089108706e-04,-2.947843750007450581e-04,-3.052537213079631329e-04,-3.416696272324770689e-04,-2.971104986499994993e-04,-2.908968017436563969e-04,-2.913397038355469704e-04,-2.860797685571014881e-04,-2.894847420975565910e-04,-2.921378763858228922e-04,-2.711911802180111408e-04,-2.790587896015495062e-04,-2.961276040878146887e-04,-2.847516443580389023e-04,-2.851579047273844481e-04,-2.909975301008671522e-04,-3.037007700186222792e-04,-2.884481509681791067e-04,-2.956429379992187023e-04,-3.016001137439161539e-04,-2.847579016815871000e-04,-2.732209104578942060e-04,-2.900713880080729723e-04,-2.872908953577280045e-04,-2.889177412725985050e-04,-2.916691591963171959e-04,-2.883530105464160442e-04,-2.919015532825142145e-04,-2.893634955398738384e-04,-2.887469890993088484e-04,-2.677987213246524334e-04,-3.012575325556099415e-04,-2.922003332059830427e-04,-2.610094961710274220e-04,-2.402299869572743773e-04,-2.920163096860051155e-04,-2.936419623438268900e-04,-2.975790703203529119e-04,-2.697948948480188847e-04,-2.977366966661065817e-04,-3.011862572748214006e-04,-2.001110988203436136e-04,-3.256268100813031197e-04,-2.926810120698064566e-04,-2.683406637515872717e-04,-2.313568984391167760e-04,-2.743340155575424433e-04,-2.554181555751711130e-04,-3.125798830296844244e-04,-2.927676541730761528e-04,-2.927676541730761528e-04,-3.000283904839307070e-04,-2.972452784888446331e-04,-3.002969606313854456e-04,-2.936196979135274887e-04,-2.748212136793881655e-04,-2.924694563262164593e-04,-2.774811582639813423e-04,-3.133298887405544519e-04,-2.580847649369388819e-04,-2.696285082492977381e-04,-2.884197165258228779e-04,-2.851256285794079304e-04,-2.633053518366068602e-04,-2.933115756604820490e-04,-2.871989854611456394e-04,-3.030023945029824972e-04,-2.951821661554276943e-04,-2.779795031528919935e-04,-3.179570776410400867e-04,-3.163967630825936794e-04,-2.951334463432431221e-04,-2.953323710244148970e-04,-2.992340014316141605e-04,-2.765404351521283388e-04,-3.010715008713304996e-04,-2.992896188516169786e-04,-2.905383589677512646e-04,-2.848313306458294392e-04,-2.970017376355826855e-04,-2.442047116346657276e-04,-2.961051650345325470e-04,-2.399417135166004300e-04,-2.944720908999443054e-04,-2.847517898771911860e-04,-3.116076986771076918e-04,-3.057036665268242359e-04,-2.745536912698298693e-04,-2.992359222844243050e-04,-2.845272538252174854e-04,-2.827860880643129349e-04,-2.879445673897862434e-04,-2.791429287753999233e-04,-2.934960648417472839e-04,-2.978098345920443535e-04,-2.662668412085622549e-04,-2.943554427474737167e-04,-2.803976240102201700e-04,-3.164615191053599119e-04,-3.000851720571517944e-04,-3.030937805306166410e-04,-3.224533866159617901e-04,-3.034302499145269394e-04,-3.183493681717664003e-04,-3.272021131124347448e-04,-3.121589543297886848e-04,-2.999680582433938980e-04,-3.521617909427732229e-04,-3.166182723361998796e-04,-3.048310463782399893e-04,-3.477675782050937414e-04,-2.439171948935836554e-04,-2.879534731619060040e-04,-2.535186067689210176e-04,-2.535186067689210176e-04,-2.797580964397639036e-04,-2.797580964397639036e-04,-2.829726145137101412e-04,-2.951219212263822556e-04,-2.689648536033928394e-04,-2.663877967279404402e-04,-2.834784099832177162e-04,-2.948136243503540754e-04,-3.166439128108322620e-04,-2.936314558610320091e-04,-2.917386300396174192e-04,-2.815388725139200687e-04,-2.939908590633422136e-04,-2.944462466984987259e-04
5.000000000000000000e+00,-3.263548715040087700e-04,-3.229264693800359964e-04,-3.135644365102052689e-04,-3.273824986536055803e-04,-3.068697114940732718e-04,-3.053800610359758139e-04,-3.088308149017393589e-04,-3.308760060463100672e-04,-3.308959130663424730e-04,-3.293283516541123390e-04,-3.275338385719805956e-04,-3.418889828026294708e-04,-3.410033532418310642e-04,-3.253424365539103746e-04,-3.490689850877970457e-04,-3.405075112823396921e-04,-3.322707489132881165e-04,-3.782851272262632847e-04,-3.429528733249753714e-04,-3.292942710686475039e-04,-3.418988781049847603e-04,-3.875725087709724903e-04,-3.319939423818141222e-04,-3.297081566415727139e-04,-3.264647093601524830e-04,-3.241373342461884022e-04,-3.285250859335064888e-04,-3.299880772829055786e-04,-3.220014041289687157e-04,-3.263667167630046606e-04,-3.383011207915842533e-04,-3.385992604307830334e-04,-3.233253082726150751e-04,-3.279900993220508099e-04,-3.338089445605874062e-04,-3.265329578425735235e-04,-3.311109030619263649e-04,-3.367551253177225590e-04,-3.241674858145415783e-04,-3.100965695921331644e-04,-3.248423454351723194e-04,-3.225267282687127590e-04,-3.272435278631746769e-04,-3.295666538178920746e-04,-3.268143336754292250e-04,-3.317753144074231386e-04,-3.304569399915635586e-04,-3.302130498923361301e-04,-2.985247119795531034e-04,-3.394926316104829311e-04,-3.346696612425148487e-04,-2.731070562731474638e-04,-2.750819840002804995e-04,-3.356499364599585533e-04,-3.393263323232531548e-04,-3.630772116594016552e-04,-3.045218181796371937e-04,-3.316516231279820204e-04,-3.310576430521905422e-04,-2.375297917751595378e-04,-3.702060785144567490e-04,-3.365871380083262920e-04,-3.136506420560181141e-04,-2.687110099941492081e-04,-3.169229603372514248e-04,-3.165594243910163641e-04,-3.525989304762333632e-04,-3.785496228374540806e-04,-3.785496228374540806e-04,-3.356362285558134317e-04,-3.622689691837877035e-04,-3.373369108885526657e-04,-3.292403707746416330e-04,-3.230192523915320635e-04,-3.305319114588201046e-04,-3.384666633792221546e-04,-3.715653729159384966e-04,-2.823103568516671658e-04,-3.109832177869975567e-04,-3.257732896599918604e-04,-3.238590434193611145e-04,-3.000783035531640053e-04,-3.239996731281280518e-04,-2.973663504235446453e-04,-3.412326914258301258e-04,-3.345237637404352427e-04,-3.210405411664396524e-04,-3.804766747634857893e-04,-3.888627688866108656e-04,-3.254734037909656763e-04,-3.301364195067435503e-04,-3.462273743934929371e-04,-3.157816245220601559e-04,-3.365842276252806187e-04,-3.170214185956865549e-04,-3.358318645041435957e-04,-3.183820808771997690e-04,-3.277017094660550356e-04,-2.905252622440457344e-04,-3.086367214564234018e-04,-2.810706209857016802e-04,-3.237711789552122355e-04,-3.371338243596255779e-04,-3.344878205098211765e-04,-3.277215000707656145e-04,-3.245327679906040430e-04,-3.338503011036664248e-04,-3.251936286687850952e-04,-3.270936140324920416e-04,-3.267681458964943886e-04,-3.195152385160326958e-04,-3.228735295124351978e-04,-3.295448259450495243e-04,-3.203803207725286484e-04,-3.305625286884605885e-04,-3.169460396748036146e-04,-3.422811278142035007e-04,-3.427051997277885675e-04,-3.390544443391263485e-04,-3.630700812209397554e-04,-3.339918330311775208e-04,-3.434247919358313084e-04,-3.554473805706948042e-04,-3.582259523682296276e-04,-3.325765719637274742e-04,-3.798392426688224077e-04,-3.398517146706581116e-04,-3.292178735136985779e-04,-3.997593594249337912e-04,-2.816836640704423189e-04,-3.056739515159279108e-04,-3.011976659763604403e-04,-3.011976659763604403e-04,-3.117242013104259968e-04,-3.117242013104259968e-04,-3.111691039521247149e-04,-3.243266255594789982e-04,-3.139561449643224478e-04,-3.029377839993685484e-04,-3.498696896713227034e-04,-3.433114907238632441e-04,-3.385760064702481031e-04,-3.276143397670239210e-04,-3.252683964092284441e-04,-3.132916463073343039e-04,-3.304976271465420723e-04,-3.334109787829220295e-04
6.000000000000000000e+00,-2.260985638713464141e-04,-2.190274244640022516e-04,-2.167405327782034874e-04,-2.328868722543120384e-04,-2.122808946296572685e-04,-2.063445281237363815e-04,-2.077340468531474471e-04,-2.344837412238121033e-04,-2.361693623242899776e-04,-2.420027449261397123e-04,-2.315867750439792871e-04,-2.410698361927643418e-04,-2.463113632984459400e-04,-2.362793602515012026e-04,-2.578514395281672478e-04,-2.379722864134237170e-04,-2.412581088719889522e-04,-2.820663212332874537e-04,-2.485876902937889099e-04,-2.279907785123214126e-04,-2.393033500993624330e-04,-2.893274649977684021e-04,-2.318736515007913113e-04,-2.349799178773537278e-04,-2.288164396304637194e-04,-2.282666246173903346e-04,-2.310847339686006308e-04,-2.309603150933980942e-04,-2.361898514209315181e-04,-2.370411966694518924e-04,-2.410396991763263941e-04,-2.562569570727646351e-04,-2.265385701321065426e-04,-2.288153045810759068e-04,-2.269041433464735746e-04,-2.301259373780339956e-04,-2.326261892449110746e-04,-2.369773137615993619e-04,-2.306243986822664738e-04,-2.152504457626491785e-04,-2.247151860501617193e-04,-2.222643524874001741e-04,-2.307104732608422637e-04,-2.324047964066267014e-04,-2.300752385053783655e-04,-2.355494798393920064e-04,-2.360618382226675749e-04,-2.408706495771184564e-04,-2.076832752209156752e-04,-2.410044835414737463e-04,-2.401179517619311810e-04,-1.626102312002331018e-04,-1.827157830120995641e-04,-2.412575267953798175e-04,-2.479410904925316572e-04,-2.882359549403190613e-04,-2.043260319624096155e-04,-2.292398276040330529e-04,-2.239494788227602839e-04,-1.549669832456856966e-04,-2.717226452659815550e-04,-2.437970979372039437e-04,-2.239399473182857037e-04,-1.769234222592785954e-04,-2.275174192618578672e-04,-2.440999815007671714e-04,-2.557336993049830198e-04,-3.144688962493091822e-04,-3.144688962493091822e-04,-2.343884989386424422e-04,-2.862577093765139580e-04,-2.392863098066300154e-04,-2.293376746820285916e-04,-2.368831192143261433e-04,-2.353938034502789378e-04,-2.619914885144680738e-04,-2.839260559994727373e-04,-1.794167328625917435e-04,-2.199177542934194207e-04,-2.284209040226414800e-04,-2.279318432556465268e-04,-2.070783375529572368e-04,-2.199334558099508286e-04,-1.757408754201605916e-04,-2.385788684478029609e-04,-2.346498804399743676e-04,-2.307543036295101047e-04,-2.888287999667227268e-04,-2.925024309661239386e-04,-2.207139477832242846e-04,-2.277245512232184410e-04,-2.503709692973643541e-04,-2.225479402113705873e-04,-2.399732766207307577e-04,-2.000716194743290544e-04,-2.449950843583792448e-04,-2.193071704823523760e-04,-2.250914694741368294e-04,-2.091049827868118882e-04,-1.902615476865321398e-04,-1.945772237377241254e-04,-2.204281918238848448e-04,-2.444541605655103922e-04,-2.205642085755243897e-04,-2.162210148526355624e-04,-2.346406690776348114e-04,-2.337720507057383657e-04,-2.314637386007234454e-04,-2.362330124014988542e-04,-2.312360884388908744e-04,-2.272836572956293821e-04,-2.204057236667722464e-04,-2.282956265844404697e-04,-2.440977259539067745e-04,-2.310309646418318152e-04,-2.205643249908462167e-04,-2.265325747430324554e-04,-2.496312081348150969e-04,-2.382923266850411892e-04,-2.618010330479592085e-04,-2.267647359985858202e-04,-2.283234352944418788e-04,-2.411372261121869087e-04,-2.624343615025281906e-04,-2.291228156536817551e-04,-2.571315562818199396e-04,-2.180655865231528878e-04,-2.153694076696410775e-04,-3.105867945123463869e-04,-1.968068536370992661e-04,-1.899319613585248590e-04,-2.200030721724033356e-04,-2.200030721724033356e-04,-2.139843709301203489e-04,-2.139843709301203489e-04,-2.104208251694217324e-04,-2.192484826082363725e-04,-2.296040765941143036e-04,-2.085392479784786701e-04,-2.775782777462154627e-04,-2.540156710892915726e-04,-2.207707148045301437e-04,-2.234542334917932749e-04,-2.259138418594375253e-04,-2.182510943384841084e-04,-2.339695492992177606e-04,-2.381013036938384175e-04
