# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_124452
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
64,SCANNING,,1762537494952490,,,,,,,,,,,,,,962.657471,2.530159,20.515726,-22.257118
65,SCANNING,,1762537494962529,,,,,,,,,,,,,,962.682739,2.126687,20.515718,-22.257118
66,SCANNING,,1762537494971710,,,,,,,,,,,,,,962.709412,2.478233,20.515724,-22.257118
67,SCANNING,,1762537494980871,,,,,,,,,,,,,,962.733765,1.016765,20.515722,-22.257118
68,SCANNING,1762537494970128,1762537494990102,2.334904,0.115500,-0.043349,-0.004387,0.118712,0.029430,0.992483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,962.760925,0.177361,20.515722,-22.257118
69,SCANNING,,1762537495001731,,,,,,,,,,,,,,962.791138,0.887129,20.515718,-22.257118
70,SCANNING,,1762537495010902,,,,,,,,,,,,,,962.818054,3.079002,20.515720,-22.257118
71,SCANNING,,1762537495020067,,,,,,,,,,,,,,962.843079,4.249474,20.515722,-22.257118
72,SCANNING,,1762537495035428,,,,,,,,,,,,,,962.870544,3.853464,20.515720,-22.257120
73,SCANNING,,1762537495054685,,,,,,,,,,,,,,962.919128,3.152734,20.515718,-22.257120
74,SCANNING,,1762537495064286,,,,,,,,,,,,,,962.946899,2.832247,20.515722,-22.257120
75,SCANNING,,1762537495071926,,,,,,,,,,,,,,962.974609,2.882599,20.515718,-22.257120
76,SCANNING,,1762537495081082,,,,,,,,,,,,,,963.001038,2.885352,20.515718,-22.257120
77,SCANNING,1762537495070087,1762537495092694,2.334508,0.116370,-0.040459,-0.004146,0.118857,0.029741,0.992457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,963.033508,3.638076,20.515717,-22.257120
78,SCANNING,,1762537495101801,,,,,,,,,,,,,,963.058411,3.063860,20.515718,-22.257120
79,SCANNING,,1762537495111050,,,,,,,,,,,,,,963.091553,4.601943,20.515715,-22.257120
80,SCANNING,,1762537495120129,,,,,,,,,,,,,,963.117676,4.236059,20.515726,-22.257120
81,SCANNING,,1762537495135574,,,,,,,,,,,,,,963.145264,3.804597,20.515720,-22.257120
82,SCANNING,,1762537495155136,,,,,,,,,,,,,,963.198608,3.205727,20.515720,-22.257120
83,SCANNING,,1762537495164238,,,,,,,,,,,,,,963.227783,4.218037,20.515717,-22.257120
84,SCANNING,,1762537495171896,,,,,,,,,,,,,,963.253479,4.485788,20.515715,-22.257120
85,SCANNING,,1762537495181057,,,,,,,,,,,,,,963.281067,4.545424,20.515718,-22.257120
86,SCANNING,1762537495170164,1762537495192643,2.337584,0.119272,-0.038127,-0.003911,0.117993,0.030582,0.992536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,963.306213,4.120227,20.515720,-22.257120
87,SCANNING,,1762537495201789,,,,,,,,,,,,,,963.333679,4.397174,20.515717,-22.257120
88,SCANNING,,1762537495210897,,,,,,,,,,,,,,963.361572,3.863006,20.515718,-22.257120
89,SCANNING,,1762537495220118,,,,,,,,,,,,,,963.384705,2.362183,20.515718,-22.257120
90,SCANNING,,1762537495235538,,,,,,,,,,,,,,963.406616,2.314373,20.515722,-22.257116
91,SCANNING,,1762537495255175,,,,,,,,,,,,,,963.464233,3.248170,20.515720,-22.257116
92,SCANNING,,1762537495264354,,,,,,,,,,,,,,963.485291,0.370875,20.515722,-22.257116
93,SCANNING,,1762537495272036,,,,,,,,,,,,,,963.516052,1.365209,20.515715,-22.257116
94,SCANNING,,1762537495281637,,,,,,,,,,,,,,963.542053,2.014985,20.515718,-22.257116
95,SCANNING,1762537495270136,1762537495292749,2.338535,0.120726,-0.038914,-0.004061,0.117794,0.031090,0.992543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,963.569885,3.068334,20.515722,-22.257116
96,SCANNING,,1762537495301849,,,,,,,,,,,,,,963.595459,1.412252,20.515718,-22.257116
97,SCANNING,,1762537495311043,,,,,,,,,,,,,,963.625366,2.096406,20.515722,-22.257116
98,SCANNING,,1762537495320671,,,,,,,,,,,,,,963.650146,2.304341,20.515720,-22.257116
99,SCANNING,,1762537495335564,,,,,,,,,,,,,,963.676453,2.381050,20.515720,-22.257118
100,SCANNING,,1762537495355146,,,,,,,,,,,,,,963.730408,3.512237,20.515722,-22.257118
101,SCANNING,,1762537495364288,,,,,,,,,,,,,,963.759155,5.003458,20.515722,-22.257118
102,SCANNING,,1762537495372002,,,,,,,,,,,,,,963.782349,3.918288,20.515722,-22.257118
103,SCANNING,,1762537495381075,,,,,,,,,,,,,,963.801453,2.874420,20.515720,-22.257118
104,SCANNING,1762537495370159,1762537495392745,2.338581,0.121664,-0.037220,-0.003679,0.117205,0.031119,0.992613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,963.823120,1.371984,20.515720,-22.257118
105,SCANNING,,1762537495401882,,,,,,,,,,,,,,963.852112,1.164496,20.515720,-22.257118
106,SCANNING,,1762537495410944,,,,,,,,,,,,,,963.882263,1.915721,20.515726,-22.257118
107,SCANNING,,1762537495422304,,,,,,,,,,,,,,963.911743,3.350438,20.515722,-22.257118
108,SCANNING,,1762537495435300,,,,,,,,,,,,,,963.939453,4.102865,20.515718,-22.257120
109,SCANNING,,1762537495452547,,,,,,,,,,,,,,963.989197,3.196063,20.515720,-22.257120
110,SCANNING,,1762537495462632,,,,,,,,,,,,,,964.016541,2.919885,20.515722,-22.257120
111,SCANNING,,1762537495471756,,,,,,,,,,,,,,964.043640,2.596578,20.515717,-22.257120
112,SCANNING,,1762537495480955,,,,,,,,,,,,,,964.070801,2.792630,20.515718,-22.257120
113,SCANNING,1762537495470060,1762537495490144,2.334923,0.120549,-0.034787,-0.002749,0.115693,0.031755,0.992773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,964.100159,1.916099,20.515726,-22.257120
114,SCANNING,,1762537495501671,,,,,,,,,,,,,,964.127625,2.542842,20.515720,-22.257120
115,SCANNING,,1762537495510853,,,,,,,,,,,,,,964.155396,2.870944,20.515718,-22.257120
116,SCANNING,,1762537495520096,,,,,,,,,,,,,,964.182922,3.303964,20.515722,-22.257120
117,SCANNING,,1762537495535247,,,,,,,,,,,,,,964.208252,2.781470,20.515718,-22.257120
118,SCANNING,,1762537495552517,,,,,,,,,,,,,,964.266052,4.579094,20.515720,-22.257120
119,SCANNING,,1762537495562130,,,,,,,,,,,,,,964.289856,2.607291,20.515718,-22.257120
120,SCANNING,,1762537495571652,,,,,,,,,,,,,,964.316162,2.805851,20.515718,-22.257120
121,SCANNING,,1762537495580856,,,,,,,,,,,,,,964.341309,2.363696,20.515718,-22.257120
122,SCANNING,1762537495570148,1762537495590096,2.334495,0.121686,-0.034565,-0.003035,0.116464,0.032043,0.992673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,964.369263,2.376907,20.515718,-22.257120
123,SCANNING,,1762537495601599,,,,,,,,,,,,,,964.397705,3.057585,20.515718,-22.257120
124,SCANNING,,1762537495610777,,,,,,,,,,,,,,964.423828,4.452208,20.515722,-22.257120
125,SCANNING,,1762537495620097,,,,,,,,,,,,,,964.450317,4.539902,20.515722,-22.257120
126,SCANNING,,1762537495635524,,,,,,,,,,,,,,964.475891,3.766495,20.515717,-22.257120
127,SCANNING,,1762537495654676,,,,,,,,,,,,,,964.523438,2.382297,20.515722,-22.257120
128,SCANNING,,1762537495664261,,,,,,,,,,,,,,964.548035,2.039843,20.515724,-22.257120
129,SCANNING,,1762537495671856,,,,,,,,,,,,,,964.574097,1.818663,20.515720,-22.257120
130,SCANNING,,1762537495681063,,,,,,,,,,,,,,964.598816,1.365072,20.515717,-22.257120
131,SCANNING,1762537495670125,1762537495692678,2.332335,0.118604,-0.033227,-0.002899,0.117377,0.031340,0.992589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,964.629822,1.795052,20.515718,-22.257120
132,SCANNING,,1762537495701777,,,,,,,,,,,,,,964.652222,0.736681,20.515722,-22.257120
133,SCANNING,,1762537495710919,,,,,,,,,,,,,,964.678223,0.912415,20.515718,-22.257120
134,SCANNING,,1762537495720103,,,,,,,,,,,,,,964.706665,2.625749,20.515718,-22.257120
135,SCANNING,,1762537495735504,,,,,,,,,,,,,,964.730957,0.474885,20.515720,-22.257116
136,SCANNING,,1762537495754680,,,,,,,,,,,,,,964.790283,3.483142,20.515720,-22.257116
137,SCANNING,,1762537495764247,,,,,,,,,,,,,,964.814636,4.492392,20.515722,-22.257116
138,SCANNING,,1762537495771951,,,,,,,,,,,,,,964.830627,2.890602,20.515717,-22.257116
139,SCANNING,,1762537495781061,,,,,,,,,,,,,,964.860168,3.027018,20.515715,-22.257116
140,SCANNING,1762537495770081,1762537495792721,2.328003,0.120363,-0.032152,-0.003240,0.117096,0.032473,0.992584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,964.886108,1.535412,20.515717,-22.257116
141,SCANNING,,1762537495801905,,,,,,,,,,,,,,964.911133,0.534749,20.515724,-22.257116
142,SCANNING,,1762537495810992,,,,,,,,,,,,,,964.940552,1.449375,20.515717,-22.257116
143,SCANNING,,1762537495820712,,,,,,,,,,,,,,964.967163,1.751243,20.515717,-22.257116
144,SCANNING,,1762537495835486,,,,,,,,,,,,,,964.993164,1.450806,20.515715,-22.257118
145,SCANNING,,1762537495855224,,,,,,,,,,,,,,965.046631,1.286118,20.515711,-22.257118
146,SCANNING,,1762537495862327,,,,,,,,,,,,,,965.073120,1.725676,20.515724,-22.257118
147,SCANNING,,1762537495871904,,,,,,,,,,,,,,965.098572,0.205779,20.515724,-22.257118
148,SCANNING,,1762537495881066,,,,,,,,,,,,,,965.129944,1.455942,20.515720,-22.257118
149,SCANNING,1762537495869792,1762537495894550,2.324327,0.119891,-0.031591,-0.003363,0.116887,0.032945,0.992593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,965.157837,1.559020,20.515717,-22.257118
150,SCANNING,,1762537495904153,,,,,,,,,,,,,,965.184998,1.830914,20.515717,-22.257118
151,SCANNING,,1762537495910878,,,,,,,,,,,,,,965.210022,2.075434,20.515717,-22.257118
152,SCANNING,,1762537495934284,,,,,,,,,,,,,,965.264771,0.945621,20.515711,-22.257130
153,SCANNING,,1762537495945364,,,,,,,,,,,,,,965.288086,0.939042,20.515715,-22.257130
154,SCANNING,,1762537495954471,,,,,,,,,,,,,,965.316345,1.262443,20.515715,-22.257130
155,SCANNING,,1762537495963604,,,,,,,,,,,,,,965.344788,2.340386,20.515715,-22.257130
156,SCANNING,,1762537495973229,,,,,,,,,,,,,,965.374268,1.949789,20.515718,-22.257130
157,SCANNING,,1762537495981011,,,,,,,,,,,,,,965.399475,1.229809,20.515717,-22.257130
158,SCANNING,1762537495970115,1762537495994488,2.323183,0.120826,-0.032704,-0.003080,0.116702,0.033933,0.992582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,965.427551,1.639226,20.515718,-22.257130
159,SCANNING,,1762537496003611,,,,,,,,,,,,,,965.453796,2.062368,20.515720,-22.257130
160,SCANNING,,1762537496011614,,,,,,,,,,,,,,965.483093,3.474798,20.515720,-22.257130
161,SCANNING,,1762537496034564,,,,,,,,,,,,,,965.532349,3.510369,20.515718,-22.257118
162,SCANNING,,1762537496054245,,,,,,,,,,,,,,965.581116,3.360338,20.515717,-22.257118
163,SCANNING,,1762537496063431,,,,,,,,,,,,,,965.610535,4.133349,20.515717,-22.257118
164,SCANNING,,1762537496070999,,,,,,,,,,,,,,965.636902,3.231178,20.515711,-22.257118
165,SCANNING,,1762537496080592,,,,,,,,,,,,,,965.659485,2.785878,20.515722,-22.257118
166,SCANNING,1762537496070021,1762537496089803,2.322141,0.121088,-0.033319,-0.003363,0.116557,0.034050,0.992594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,965.684875,2.477259,20.515724,-22.257118
167,SCANNING,,1762537496100821,,,,,,,,,,,,,,965.711426,2.792175,20.515713,-22.257118
168,SCANNING,,1762537496110016,,,,,,,,,,,,,,965.736572,2.113540,20.515717,-22.257118
169,SCANNING,,1762537496119707,,,,,,,,,,,,,,965.761902,0.430197,20.515718,-22.257118
170,SCANNING,,1762537496134453,,,,,,,,,,,,,,965.792053,1.159197,20.515718,-22.257116
171,SCANNING,,1762537496153584,,,,,,,,,,,,,,965.843079,4.939858,20.515717,-22.257116
172,SCANNING,,1762537496161789,,,,,,,,,,,,,,965.870911,4.155078,20.515718,-22.257116
173,SCANNING,,1762537496170880,,,,,,,,,,,,,,965.891357,1.949471,20.515717,-22.257116
174,SCANNING,,1762537496179970,,,,,,,,,,,,,,965.916870,2.192930,20.515713,-22.257116
175,SCANNING,1762537496170167,1762537496189192,2.323253,0.120824,-0.034998,-0.002845,0.116876,0.033613,0.992573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,965.946350,2.862759,20.515718,-22.257116
176,SCANNING,,1762537496200722,,,,,,,,,,,,,,965.970886,2.195935,20.515722,-22.257116
177,SCANNING,,1762537496209905,,,,,,,,,,,,,,965.998901,2.760235,20.515715,-22.257116
178,SCANNING,,1762537496219074,,,,,,,,,,,,,,966.029297,3.174647,20.515711,-22.257116
179,SCANNING,,1762537496234488,,,,,,,,,,,,,,966.052490,2.186512,20.515715,-22.257126
180,SCANNING,,1762537496254124,,,,,,,,,,,,,,966.111145,3.935795,20.515720,-22.257126
181,SCANNING,,1762537496263311,,,,,,,,,,,,,,966.136719,2.312119,20.515715,-22.257126
182,SCANNING,,1762537496270976,,,,,,,,,,,,,,966.164795,2.685207,20.515722,-22.257126
183,SCANNING,,1762537496280131,,,,,,,,,,,,,,966.190796,2.365466,20.515722,-22.257126
184,SCANNING,1762537496270063,1762537496289737,2.321692,0.121512,-0.033353,-0.003116,0.116585,0.033848,0.992599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,966.218384,3.143620,20.515720,-22.257126
185,SCANNING,,1762537496300819,,,,,,,,,,,,,,966.242188,1.773971,20.515724,-22.257126
186,SCANNING,,1762537496309971,,,,,,,,,,,,,,966.269775,2.014238,20.515718,-22.257126
187,SCANNING,,1762537496319127,,,,,,,,,,,,,,966.296814,2.744902,20.515715,-22.257126
188,SCANNING,,1762537496334475,,,,,,,,,,,,,,966.325317,3.207807,20.515718,-22.257114
189,SCANNING,,1762537496353692,,,,,,,,,,,,,,966.379395,2.242174,20.515722,-22.257114
190,SCANNING,,1762537496363339,,,,,,,,,,,,,,966.401855,0.968937,20.515718,-22.257114
191,SCANNING,,1762537496370921,,,,,,,,,,,,,,966.426270,0.057657,20.515713,-22.257114
192,SCANNING,,1762537496380123,,,,,,,,,,,,,,966.458313,2.193516,20.515717,-22.257114
193,SCANNING,1762537496370058,1762537496389757,2.324498,0.120582,-0.034865,-0.004132,0.117415,0.033222,0.992518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,966.485657,1.429012,20.515718,-22.257114
194,SCANNING,,1762537496400791,,,,,,,,,,,,,,966.513977,1.887835,20.515715,-22.257114
195,SCANNING,,1762537496409927,,,,,,,,,,,,,,966.539551,2.679741,20.515724,-22.257114
196,SCANNING,,1762537496419145,,,,,,,,,,,,,,966.564514,3.313143,20.515720,-22.257114
197,SCANNING,,1762537496434531,,,,,,,,,,,,,,966.595825,4.079812,20.515722,-22.257122
198,SCANNING,,1762537496454159,,,,,,,,,,,,,,966.647461,4.193832,20.515715,-22.257122
199,SCANNING,,1762537496463286,,,,,,,,,,,,,,966.670959,3.415869,20.515722,-22.257122
200,SCANNING,,1762537496470941,,,,,,,,,,,,,,966.695435,3.428611,20.515720,-22.257122
201,SCANNING,,1762537496480133,,,,,,,,,,,,,,966.723145,3.970771,20.515720,-22.257122
202,SCANNING,1762537496470213,1762537496489791,2.323944,0.119994,-0.033968,-0.005035,0.117761,0.032801,0.992487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,966.749268,4.560799,20.515718,-22.257122
203,SCANNING,,1762537496500805,,,,,,,,,,,,,,966.771179,3.791688,20.515720,-22.257122
204,SCANNING,,1762537496510023,,,,,,,,,,,,,,966.792542,1.103009,20.515726,-22.257122
205,SCANNING,,1762537496525245,,,,,,,,,,,,,,966.820862,1.350430,20.515711,-22.257120
206,SCANNING,,1762537496544512,,,,,,,,,,,,,,966.876648,3.002659,20.515717,-22.257120
207,SCANNING,,1762537496553499,,,,,,,,,,,,,,966.900879,3.647707,20.515715,-22.257120
208,SCANNING,,1762537496561613,,,,,,,,,,,,,,966.928711,4.396965,20.515722,-22.257120
209,SCANNING,,1762537496570755,,,,,,,,,,,,,,966.955872,3.535306,20.515718,-22.257120
210,SCANNING,,1762537496579918,,,,,,,,,,,,,,966.983398,4.020875,20.515715,-22.257120
211,SCANNING,1762537496570133,1762537496589112,2.325409,0.120070,-0.037174,-0.004531,0.118100,0.032466,0.992460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,967.009644,4.114748,20.515720,-22.257120
212,SCANNING,,1762537496600687,,,,,,,,,,,,,,967.037720,3.414715,20.515718,-22.257120
213,SCANNING,,1762537496609900,,,,,,,,,,,,,,967.064392,4.002704,20.515715,-22.257120
