# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_125215
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
31,PRE_MOTOR,,1762537937495327,,,,,,,,,,,,,,1028.124146,-0.251014,19.894499,-22.449171
32,PRE_MOTOR,,1762537937507356,,,,,,,,,,,,,,1028.124512,-0.139546,19.894497,-22.449171
33,PRE_MOTOR,,1762537937516417,,,,,,,,,,,,,,1028.125000,0.162225,19.894495,-22.449171
34,PRE_MOTOR,,1762537937526007,,,,,,,,,,,,,,1028.124634,0.141885,19.894497,-22.449171
35,PRE_MOTOR,,1762537937535155,,,,,,,,,,,,,,1028.125244,0.166100,19.894495,-22.449171
36,PRE_MOTOR,,1762537937548401,,,,,,,,,,,,,,1028.125854,0.184488,19.894497,-22.449171
37,PRE_MOTOR,,1762537937567081,,,,,,,,,,,,,,1028.126587,0.147131,19.894495,-22.449171
38,PRE_MOTOR,1762537937560629,1762537937576128,0.020272,-0.004454,0.066738,0.013742,0.117208,0.006277,0.992992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.125244,0.030074,19.894493,-22.449171
39,PRE_MOTOR,,1762537937585292,,,,,,,,,,,,,,1028.126099,0.357840,19.894497,-22.449171
40,PRE_MOTOR,,1762537937595872,,,,,,,,,,,,,,1028.125488,-0.042271,19.894497,-22.449171
41,PRE_MOTOR,,1762537937607187,,,,,,,,,,,,,,1028.125366,0.273217,19.894493,-22.449171
42,PRE_MOTOR,,1762537937616217,,,,,,,,,,,,,,1028.125000,0.028808,19.894497,-22.449171
43,PRE_MOTOR,,1762537937625743,,,,,,,,,,,,,,1028.125610,-0.044610,19.894497,-22.449171
44,PRE_MOTOR,,1762537937635171,,,,,,,,,,,,,,1028.124878,0.092287,19.894493,-22.449171
45,PRE_MOTOR,,1762537937666489,,,,,,,,,,,,,,1028.124878,-0.104990,19.894497,-22.449171
46,PRE_MOTOR,1762537937660604,1762537937676064,0.019795,-0.002226,0.066756,0.013507,0.117105,0.006029,0.993009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.123291,-0.535052,19.894495,-22.449171
47,PRE_MOTOR,,1762537937685192,,,,,,,,,,,,,,1028.125854,0.244718,19.894495,-22.449171
48,PRE_MOTOR,,1762537937695242,,,,,,,,,,,,,,1028.124634,-0.172902,19.894495,-22.449171
49,PRE_MOTOR,,1762537937707135,,,,,,,,,,,,,,1028.125610,0.222195,19.894493,-22.449171
50,PRE_MOTOR,,1762537937716194,,,,,,,,,,,,,,1028.124023,-0.551354,19.894493,-22.449171
51,PRE_MOTOR,,1762537937725724,,,,,,,,,,,,,,1028.124634,-0.334289,19.894495,-22.449171
52,PRE_MOTOR,,1762537937735134,,,,,,,,,,,,,,1028.124512,-0.411395,19.894497,-22.449171
53,GPR_MOTOR_START,,1762537937767070,,,,,,,,,,,,,,1028.123413,-0.687193,19.894491,-22.449171
54,SCANNING,1762537937760645,1762537937776120,0.019983,-0.001824,0.064947,0.013365,0.117040,0.006619,0.993015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.115356,-0.868749,19.894493,-22.449171
55,SCANNING,,1762537937785172,,,,,,,,,,,,,,1028.118408,0.955540,19.894491,-22.449173
56,SCANNING,,1762537937795184,,,,,,,,,,,,,,1028.127075,1.180638,19.894495,-22.449173
57,SCANNING,,1762537937807075,,,,,,,,,,,,,,1028.152588,3.864569,19.894497,-22.449173
58,SCANNING,,1762537937816140,,,,,,,,,,,,,,1028.178589,4.313660,19.894493,-22.449173
59,SCANNING,,1762537937825271,,,,,,,,,,,,,,1028.201172,3.838335,19.894497,-22.449173
60,SCANNING,,1762537937835140,,,,,,,,,,,,,,1028.228149,4.047524,19.894495,-22.449173
61,SCANNING,,1762537937866497,,,,,,,,,,,,,,1028.298828,3.264624,19.894493,-22.449173
62,SCANNING,,1762537937876039,,,,,,,,,,,,,,1028.322510,1.935134,19.894495,-22.449173
63,SCANNING,1762537937861838,1762537937885200,0.019452,-0.000862,0.066579,0.013828,0.116831,0.006350,0.993035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.350708,2.937847,19.894497,-22.449171
64,SCANNING,,1762537937895696,,,,,,,,,,,,,,1028.375732,1.625517,19.894495,-22.449171
65,SCANNING,,1762537937907085,,,,,,,,,,,,,,1028.400024,0.525580,19.894501,-22.449171
66,SCANNING,,1762537937916140,,,,,,,,,,,,,,1028.425903,0.766681,19.894497,-22.449171
67,SCANNING,,1762537937925733,,,,,,,,,,,,,,1028.453003,1.100274,19.894497,-22.449171
68,SCANNING,,1762537937935139,,,,,,,,,,,,,,1028.482544,2.271216,19.894499,-22.449171
69,SCANNING,,1762537937966498,,,,,,,,,,,,,,1028.553955,2.994222,19.894495,-22.449171
70,SCANNING,1762537937960670,1762537937976133,0.020416,0.001322,0.066143,0.013820,0.117503,0.005764,0.992960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.579468,2.853199,19.894495,-22.449171
71,SCANNING,,1762537937985199,,,,,,,,,,,,,,1028.608154,3.341573,19.894495,-22.449169
72,SCANNING,,1762537937995802,,,,,,,,,,,,,,1028.634277,2.776654,19.894495,-22.449169
73,SCANNING,,1762537938007078,,,,,,,,,,,,,,1028.657959,2.204455,19.894497,-22.449169
74,SCANNING,,1762537938016150,,,,,,,,,,,,,,1028.682373,1.817377,19.894497,-22.449169
75,SCANNING,,1762537938025256,,,,,,,,,,,,,,1028.709106,2.469964,19.894495,-22.449169
76,SCANNING,,1762537938035197,,,,,,,,,,,,,,1028.732178,0.737881,19.894497,-22.449169
77,SCANNING,,1762537938066145,,,,,,,,,,,,,,1028.816040,3.294130,19.894495,-22.449169
78,SCANNING,1762537938060688,1762537938075206,0.018387,0.001933,0.065990,0.013970,0.116666,0.005535,0.993058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1028.836914,3.774300,19.894497,-22.449169
79,SCANNING,,1762537938085207,,,,,,,,,,,,,,1028.866089,3.746788,19.894495,-22.449171
80,SCANNING,,1762537938095726,,,,,,,,,,,,,,1028.890991,2.694165,19.894497,-22.449171
81,SCANNING,,1762537938107134,,,,,,,,,,,,,,1028.912354,0.799878,19.894495,-22.449171
82,SCANNING,,1762537938116231,,,,,,,,,,,,,,1028.943726,2.510913,19.894495,-22.449171
83,SCANNING,,1762537938125788,,,,,,,,,,,,,,1028.971558,2.177180,19.894493,-22.449171
84,SCANNING,,1762537938135149,,,,,,,,,,,,,,1028.999878,3.061128,19.894495,-22.449171
85,SCANNING,,1762537938166558,,,,,,,,,,,,,,1029.088135,4.156095,19.894497,-22.449171
86,SCANNING,1762537938160597,1762537938176057,0.017681,0.002104,0.066701,0.013234,0.116528,0.005366,0.993085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1029.117188,4.621793,19.894497,-22.449171
87,SCANNING,,1762537938185211,,,,,,,,,,,,,,1029.140625,2.756651,19.894495,-22.449169
88,SCANNING,,1762537938195843,,,,,,,,,,,,,,1029.167969,2.974529,19.894497,-22.449169
89,SCANNING,,1762537938207173,,,,,,,,,,,,,,1029.196045,3.325846,19.894497,-22.449169
90,SCANNING,,1762537938216185,,,,,,,,,,,,,,1029.224976,3.989529,19.894497,-22.449169
91,SCANNING,,1762537938225772,,,,,,,,,,,,,,1029.248657,3.651055,19.894497,-22.449169
92,SCANNING,,1762537938235153,,,,,,,,,,,,,,1029.275879,3.407882,19.894497,-22.449169
93,SCANNING,,1762537938267032,,,,,,,,,,,,,,1029.360107,4.104111,19.894497,-22.449169
94,SCANNING,1762537938260644,1762537938276084,0.017415,0.002109,0.065640,0.013642,0.116916,0.005287,0.993034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1029.386841,3.831197,19.894495,-22.449169
95,SCANNING,,1762537938285236,,,,,,,,,,,,,,1029.406372,2.057063,19.894493,-22.449169
96,SCANNING,,1762537938295797,,,,,,,,,,,,,,1029.433838,2.195435,19.894495,-22.449169
97,SCANNING,,1762537938307162,,,,,,,,,,,,,,1029.460327,1.803854,19.894497,-22.449169
98,SCANNING,,1762537938316234,,,,,,,,,,,,,,1029.487671,0.813331,19.894499,-22.449169
99,SCANNING,,1762537938325821,,,,,,,,,,,,,,1029.516479,1.576181,19.894495,-22.449169
100,SCANNING,,1762537938335195,,,,,,,,,,,,,,1029.541504,1.913983,19.894495,-22.449169
101,SCANNING,,1762537938345282,,,,,,,,,,,,,,1029.568359,2.681011,19.894493,-22.449169
102,SCANNING,,1762537938366095,,,,,,,,,,,,,,1029.625122,2.218809,19.894495,-22.449169
103,SCANNING,1762537938360774,1762537938375240,0.017526,-0.001042,0.061463,0.014217,0.117467,0.006309,0.992955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1029.650269,2.789680,19.894495,-22.449169
104,SCANNING,,1762537938385209,,,,,,,,,,,,,,1029.675171,3.004935,19.894493,-22.449169
105,SCANNING,,1762537938395795,,,,,,,,,,,,,,1029.697876,2.690953,19.894497,-22.449169
106,SCANNING,,1762537938407092,,,,,,,,,,,,,,1029.729126,3.745831,19.894497,-22.449169
107,SCANNING,,1762537938416187,,,,,,,,,,,,,,1029.755493,5.154537,19.894495,-22.449169
108,SCANNING,,1762537938425747,,,,,,,,,,,,,,1029.777344,3.941552,19.894493,-22.449169
109,SCANNING,,1762537938435255,,,,,,,,,,,,,,1029.796631,2.205264,19.894495,-22.449169
110,SCANNING,,1762537938465608,,,,,,,,,,,,,,1029.880493,3.015591,19.894497,-22.449169
111,SCANNING,1762537938460660,1762537938475185,0.017388,-0.003402,0.064690,0.013899,0.117531,0.006370,0.992952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1029.908325,3.730475,19.894495,-22.449169
112,SCANNING,,1762537938485228,,,,,,,,,,,,,,1029.937378,4.803627,19.894497,-22.449171
113,SCANNING,,1762537938495778,,,,,,,,,,,,,,1029.960083,3.113060,19.894495,-22.449171
114,SCANNING,,1762537938507089,,,,,,,,,,,,,,1029.987549,3.224684,19.894495,-22.449171
115,SCANNING,,1762537938516177,,,,,,,,,,,,,,1030.014038,3.140151,19.894495,-22.449171
116,SCANNING,,1762537938525755,,,,,,,,,,,,,,1030.041748,2.486828,19.894497,-22.449171
117,SCANNING,,1762537938535169,,,,,,,,,,,,,,1030.069092,2.954031,19.894495,-22.449171
118,SCANNING,,1762537938565625,,,,,,,,,,,,,,1030.154785,4.173671,19.894495,-22.449171
119,SCANNING,1762537938560639,1762537938575207,0.017976,-0.003011,0.065380,0.013336,0.117652,0.006236,0.992946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1030.182861,3.478286,19.894495,-22.449171
120,SCANNING,,1762537938585174,,,,,,,,,,,,,,1030.207153,3.251408,19.894495,-22.449167
121,SCANNING,,1762537938595254,,,,,,,,,,,,,,1030.237183,3.737887,19.894495,-22.449167
122,SCANNING,,1762537938607099,,,,,,,,,,,,,,1030.264771,4.517360,19.894495,-22.449167
123,SCANNING,,1762537938616203,,,,,,,,,,,,,,1030.288330,3.596215,19.894499,-22.449167
124,SCANNING,,1762537938625754,,,,,,,,,,,,,,1030.314453,3.243184,19.894497,-22.449167
125,SCANNING,,1762537938635168,,,,,,,,,,,,,,1030.340820,2.380437,19.894497,-22.449167
126,SCANNING,,1762537938665586,,,,,,,,,,,,,,1030.420532,4.105031,19.894497,-22.449167
127,SCANNING,,1762537938675208,,,,,,,,,,,,,,1030.452271,4.696757,19.894495,-22.449167
128,SCANNING,1762537938661827,1762537938685211,0.017562,-0.002147,0.063002,0.012991,0.117487,0.005665,0.992973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1030.475708,4.143225,19.894495,-22.449169
129,SCANNING,,1762537938695231,,,,,,,,,,,,,,1030.496948,2.923840,19.894497,-22.449169
130,SCANNING,,1762537938707104,,,,,,,,,,,,,,1030.523315,2.192745,19.894495,-22.449169
131,SCANNING,,1762537938716191,,,,,,,,,,,,,,1030.546509,1.817211,19.894497,-22.449169
132,SCANNING,,1762537938725872,,,,,,,,,,,,,,1030.571655,0.977135,19.894497,-22.449169
133,SCANNING,,1762537938735238,,,,,,,,,,,,,,1030.597412,0.961785,19.894497,-22.449169
134,SCANNING,,1762537938765753,,,,,,,,,,,,,,1030.677490,1.579192,19.894497,-22.449169
135,SCANNING,1762537938760764,1762537938775258,0.017897,0.000124,0.062958,0.012645,0.117491,0.004822,0.992982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1030.703735,2.026675,19.894495,-22.449169
136,SCANNING,,1762537938784801,,,,,,,,,,,,,,1030.730347,1.190647,19.894497,-22.449169
137,SCANNING,,1762537938794904,,,,,,,,,,,,,,1030.760864,1.417038,19.894495,-22.449169
138,SCANNING,,1762537938806483,,,,,,,,,,,,,,1030.790894,3.178944,19.894495,-22.449169
139,SCANNING,,1762537938815557,,,,,,,,,,,,,,1030.808838,4.276096,19.894495,-22.449169
140,SCANNING,,1762537938825120,,,,,,,,,,,,,,1030.828735,2.728685,19.894493,-22.449169
141,SCANNING,,1762537938834251,,,,,,,,,,,,,,1030.857422,2.852297,19.894495,-22.449169
142,SCANNING,,1762537938847433,,,,,,,,,,,,,,1030.885620,1.520539,19.894495,-22.449169
143,SCANNING,,1762537938865590,,,,,,,,,,,,,,1030.937866,1.482593,19.894495,-22.449169
144,SCANNING,1762537938860727,1762537938875204,0.017423,0.003275,0.063804,0.012537,0.117533,0.004420,0.992980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1030.963989,1.525973,19.894497,-22.449169
145,SCANNING,,1762537938884420,,,,,,,,,,,,,,1030.991455,1.300027,19.894495,-22.449169
146,SCANNING,,1762537938894945,,,,,,,,,,,,,,1031.019165,1.703453,19.894495,-22.449169
147,SCANNING,,1762537938906116,,,,,,,,,,,,,,1031.045898,1.698025,19.894495,-22.449169
148,SCANNING,,1762537938915329,,,,,,,,,,,,,,1031.071045,1.793415,19.894497,-22.449169
149,SCANNING,,1762537938924851,,,,,,,,,,,,,,1031.097412,0.521802,19.894491,-22.449169
150,SCANNING,,1762537938934228,,,,,,,,,,,,,,1031.129028,1.437932,19.894491,-22.449169
151,SCANNING,,1762537938966076,,,,,,,,,,,,,,1031.208740,2.177440,19.894495,-22.449169
152,SCANNING,1762537938960491,1762537938975232,0.021849,0.004768,0.064445,0.012980,0.118302,0.004716,0.992882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1031.237305,1.827701,19.894497,-22.449169
153,SCANNING,,1762537938984260,,,,,,,,,,,,,,1031.265015,2.175270,19.894495,-22.449167
154,SCANNING,,1762537938994763,,,,,,,,,,,,,,1031.290894,2.254769,19.894497,-22.449167
155,SCANNING,,1762537939006175,,,,,,,,,,,,,,1031.316528,1.285202,19.894495,-22.449167
156,SCANNING,,1762537939015238,,,,,,,,,,,,,,1031.344727,2.254345,19.894495,-22.449167
157,SCANNING,,1762537939024850,,,,,,,,,,,,,,1031.373779,2.417298,19.894495,-22.449167
158,SCANNING,,1762537939034206,,,,,,,,,,,,,,1031.400391,2.439970,19.894495,-22.449167
159,SCANNING,,1762537939066065,,,,,,,,,,,,,,1031.481812,3.609196,19.894495,-22.449167
160,SCANNING,1762537939060652,1762537939075208,0.020818,0.004846,0.063226,0.013420,0.117677,0.004181,0.992952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1031.505737,4.190155,19.894497,-22.449167
161,SCANNING,,1762537939084216,,,,,,,,,,,,,,1031.529297,3.069163,19.894497,-22.449169
162,SCANNING,,1762537939094773,,,,,,,,,,,,,,1031.551636,2.548431,19.894495,-22.449169
163,SCANNING,,1762537939106120,,,,,,,,,,,,,,1031.578735,2.786893,19.894493,-22.449169
164,SCANNING,,1762537939115231,,,,,,,,,,,,,,1031.607178,3.742895,19.894495,-22.449169
165,SCANNING,,1762537939124856,,,,,,,,,,,,,,1031.634521,2.843401,19.894491,-22.449169
166,SCANNING,,1762537939134262,,,,,,,,,,,,,,1031.655762,1.560089,19.894493,-22.449169
167,SCANNING,,1762537939144247,,,,,,,,,,,,,,1031.682251,2.085216,19.894497,-22.449169
168,SCANNING,,1762537939165290,,,,,,,,,,,,,,1031.733032,1.050476,19.894495,-22.449169
169,SCANNING,1762537939160819,1762537939174951,0.021856,0.006092,0.068596,0.013956,0.117479,0.004016,0.992969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1031.761108,0.748169,19.894497,-22.449169
170,SCANNING,,1762537939184195,,,,,,,,,,,,,,1031.789062,1.243047,19.894499,-22.449169
171,SCANNING,,1762537939194341,,,,,,,,,,,,,,1031.817993,3.585273,19.894497,-22.449169
172,SCANNING,,1762537939206186,,,,,,,,,,,,,,1031.838257,3.935422,19.894497,-22.449169
173,SCANNING,,1762537939215278,,,,,,,,,,,,,,1031.865112,3.510125,19.894495,-22.449169
174,SCANNING,,1762537939224836,,,,,,,,,,,,,,1031.890381,2.492569,19.894495,-22.449169
175,SCANNING,,1762537939234249,,,,,,,,,,,,,,1031.914307,2.097924,19.894495,-22.449169
