event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,gpr_position,gpr_velocity,left_position,right_position
KEY_PRESS_START,1762538995434523,1762538995435471,0.013086,0.001550,0.020073,1154.317993,0.121018,0.000000,0.000000
ARDUINO_START,0,1762538995435471,0.013086,0.001550,0.020073,1154.317993,0.121018,0.000000,0.000000
PRE_MOTOR,1762538997339286,1762538997423349,0.013050,-0.004299,0.020513,1154.317627,-0.249657,64.060677,-58.957413
PRE_MOTOR,0,1762538997432556,0.012054,-0.000438,0.017258,1154.318359,-0.015097,64.060669,-58.957413
PRE_MOTOR,1762538997439007,1762538997441593,0.012054,-0.000438,0.017258,1154.319702,0.362446,64.060669,-58.957417
PRE_MOTOR,0,1762538997451297,0.012054,-0.000438,0.017258,1154.317871,-0.535096,64.060677,-58.957413
PRE_MOTOR,0,1762538997461161,0.011296,-0.000126,0.014670,1154.318970,-0.195364,64.060669,-58.957413
PRE_MOTOR,0,1762538997471092,0.012054,-0.000438,0.017258,1154.318604,-0.241915,64.060677,-58.957409
PRE_MOTOR,0,1762538997481449,0.011296,-0.000126,0.014670,1154.317993,-0.242236,64.060669,-58.957413
PRE_MOTOR,0,1762538997491118,0.011296,-0.000126,0.014670,1154.318359,0.052204,64.060669,-58.957413
PRE_MOTOR,0,1762538997501094,0.012054,-0.000438,0.017258,1154.318848,0.292098,64.060677,-58.957413
PRE_MOTOR,0,1762538997511111,0.011296,-0.000126,0.014670,1154.318970,0.065391,64.060669,-58.957413
PRE_MOTOR,0,1762538997533294,0.012054,-0.000438,0.017258,1154.319092,-0.224146,64.060677,-58.957413
PRE_MOTOR,1762538997539358,1762538997542487,0.011296,-0.000126,0.014670,1154.317871,-0.153596,64.060669,-58.957413
PRE_MOTOR,0,1762538997551582,0.011296,-0.000126,0.014670,1154.318115,-0.055092,64.060669,-58.957413
PRE_MOTOR,0,1762538997561345,0.011296,-0.000126,0.014670,1154.320190,0.298550,64.060669,-58.957413
PRE_MOTOR,0,1762538997572457,0.011296,-0.000126,0.014670,1154.317505,-0.306720,64.060669,-58.957413
PRE_MOTOR,0,1762538997582510,0.009769,-0.000131,0.013414,1154.318359,-0.184240,64.060677,-58.957413
