event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,gpr_position,gpr_velocity,left_position,right_position
PRE_MOTOR,0,1762537446602814,0.240751,0.001512,-0.007769,924.088379,-0.165300,15.558451,-17.297684
PRE_MOTOR,0,1762537446612400,0.240060,0.001745,-0.007518,924.088806,0.039271,15.558445,-17.297684
PRE_MOTOR,0,1762537446623216,0.239368,0.001978,-0.007266,924.088989,0.149726,15.558440,-17.297684
PRE_MOTOR,0,1762537446652829,0.240751,0.001512,-0.007769,924.089539,0.505156,15.558449,-17.297684
PRE_MOTOR,0,1762537446662947,0.239368,0.001978,-0.007266,924.088989,0.384046,15.558443,-17.297680
PRE_MOTOR,1762537446669957,1762537446672600,0.239368,0.001978,-0.007266,924.087097,-0.425757,15.558448,-17.297680
PRE_MOTOR,0,1762537446683192,0.239368,0.001978,-0.007266,924.087219,-0.262031,15.558448,-17.297680
PRE_MOTOR,0,1762537446702879,0.239368,0.001978,-0.007266,924.088318,0.350653,15.558446,-17.297680
PRE_MOTOR,0,1762537446712509,0.239810,0.000806,-0.007022,924.088318,0.062106,15.558452,-17.297680
PRE_MOTOR,0,1762537446723168,0.239368,0.001978,-0.007266,924.090271,0.957167,15.558447,-17.297680
PRE_MOTOR,0,1762537446752839,0.239479,0.001685,-0.007205,924.088562,0.320992,15.558449,-17.297680
PRE_MOTOR,0,1762537446762893,0.239921,0.000513,-0.006961,924.088379,0.316581,15.558450,-17.297686
PRE_MOTOR,1762537446769040,1762537446772457,0.239921,0.000513,-0.006961,924.088867,0.642544,15.558447,-17.297686
PRE_MOTOR,0,1762537446783165,0.240074,0.000376,-0.007024,924.088501,0.185741,15.558446,-17.297686
PRE_MOTOR,0,1762537446802937,0.240074,0.000376,-0.007024,924.087708,-0.234904,15.558446,-17.297686
PRE_MOTOR,0,1762537446812545,0.239921,0.000513,-0.006961,924.087708,-0.298666,15.558449,-17.297686
PRE_MOTOR,0,1762537446822109,0.239921,0.000513,-0.006961,924.088623,-0.259878,15.558447,-17.297686
PRE_MOTOR,0,1762537446852618,0.240381,0.000103,-0.007150,924.089111,0.135182,15.558444,-17.297686
PRE_MOTOR,0,1762537446862714,0.240687,-0.000170,-0.007276,924.088806,0.487929,15.558446,-17.297680
PRE_MOTOR,1762537446869364,1762537446872346,0.240687,-0.000170,-0.007276,924.088135,0.254890,15.558448,-17.297680
PRE_MOTOR,0,1762537446882206,0.241276,0.000578,-0.008585,924.087158,-0.201816,15.558445,-17.297680
PRE_MOTOR,0,1762537446902270,0.240687,-0.000170,-0.007276,924.088440,-0.237556,15.558449,-17.297680
PRE_MOTOR,0,1762537446912111,0.241276,0.000578,-0.008585,924.089355,0.443107,15.558445,-17.297680
PRE_MOTOR,0,1762537446932924,0.240883,0.000079,-0.007712,924.087341,-0.260340,15.558447,-17.297680
PRE_MOTOR,0,1762537446952217,0.240687,-0.000170,-0.007276,924.088379,0.156170,15.558450,-17.297680
PRE_MOTOR,0,1762537446962632,0.240687,-0.000170,-0.007276,924.088257,-0.056656,15.558449,-17.297682
PRE_MOTOR,1762537446969063,1762537446972206,0.241473,0.000827,-0.009022,924.088623,0.140844,15.558442,-17.297682
PRE_MOTOR,0,1762537446982172,0.241457,0.001323,-0.009225,924.088074,0.479480,15.558447,-17.297682
PRE_MOTOR,0,1762537447002257,0.241444,0.001720,-0.009387,924.088501,-0.187250,15.558451,-17.297682
PRE_MOTOR,0,1762537447012102,0.241457,0.001323,-0.009225,924.088440,0.028646,15.558447,-17.297682
GPR_MOTOR_START,0,1762537447052233,0.241466,0.001025,-0.009103,924.086731,-0.246661,15.558444,-17.297682
SCANNING,0,1762537447062635,0.241460,0.001224,-0.009184,924.077515,-0.658686,15.558442,-17.297686
SCANNING,1762537447069926,1762537447072270,0.241434,0.002017,-0.009509,924.081482,0.358311,15.558450,-17.297686
SCANNING,0,1762537447082220,0.241474,0.002054,-0.009646,924.091125,1.287287,15.558449,-17.297686
SCANNING,0,1762537447102174,0.241474,0.002054,-0.009646,924.133484,1.838236,15.558449,-17.297686
SCANNING,0,1762537447112108,0.241434,0.002017,-0.009509,924.160706,2.049632,15.558450,-17.297686
SCANNING,0,1762537447132512,0.241434,0.002017,-0.009509,924.213928,2.265579,15.558451,-17.297686
SCANNING,0,1762537447152230,0.241434,0.002017,-0.009509,924.263794,0.647953,15.558450,-17.297686
SCANNING,0,1762537447162668,0.241712,0.002273,-0.010469,924.290161,1.232891,15.558449,-17.297680
SCANNING,1762537447169958,1762537447172280,0.241792,0.002346,-0.010743,924.317322,1.244089,15.558447,-17.297680
SCANNING,0,1762537447181900,0.242274,0.001826,-0.010215,924.342529,1.337527,15.558449,-17.297680
SCANNING,0,1762537447202284,0.241792,0.002346,-0.010743,924.399841,1.723103,15.558446,-17.297680
SCANNING,0,1762537447211918,0.242033,0.002086,-0.010479,924.427429,2.241798,15.558448,-17.297680
SCANNING,0,1762537447222109,0.241792,0.002346,-0.010743,924.454102,2.609857,15.558445,-17.297680
SCANNING,0,1762537447242811,0.241792,0.002346,-0.010743,924.505249,3.740469,15.558444,-17.297680
SCANNING,0,1762537447252454,0.241792,0.002346,-0.010743,924.529480,3.180498,15.558441,-17.297680
SCANNING,0,1762537447262484,0.241792,0.002346,-0.010743,924.552185,2.654619,15.558442,-17.297684
SCANNING,1762537447269910,1762537447272094,0.242757,0.001305,-0.009687,924.579468,2.760293,15.558447,-17.297684
SCANNING,0,1762537447282141,0.242757,0.001305,-0.009687,924.608459,3.833039,15.558448,-17.297684
SCANNING,0,1762537447301818,0.242757,0.001305,-0.009687,924.657166,1.732639,15.558452,-17.297684
SCANNING,0,1762537447312091,0.242836,0.001237,-0.009433,924.683838,1.903075,15.558446,-17.297684
SCANNING,0,1762537447322088,0.242757,0.001305,-0.009687,924.709412,2.149486,15.558449,-17.297684
SCANNING,0,1762537447332931,0.242757,0.001305,-0.009687,924.733459,0.483755,15.558451,-17.297684
SCANNING,0,1762537447352247,0.242757,0.001305,-0.009687,924.791809,1.428420,15.558449,-17.297684
SCANNING,0,1762537447362381,0.243150,0.000965,-0.008416,924.818237,3.646608,15.558441,-17.297682
SCANNING,1762537447369991,1762537447371938,0.243150,0.000965,-0.008416,924.841492,4.796140,15.558444,-17.297682
SCANNING,0,1762537447382148,0.243287,0.002012,-0.008223,924.869019,3.986988,15.558448,-17.297682
SCANNING,0,1762537447392824,0.243492,0.003582,-0.007933,924.892212,2.838068,15.558455,-17.297682
SCANNING,0,1762537447402432,0.243424,0.003059,-0.008030,924.913635,1.091146,15.558452,-17.297682
SCANNING,0,1762537447411964,0.243150,0.000965,-0.008416,924.944641,2.313582,15.558442,-17.297682
SCANNING,0,1762537447422132,0.243184,0.001227,-0.008368,924.971741,2.090560,15.558445,-17.297682
SCANNING,0,1762537447432935,0.243184,0.001227,-0.008368,924.997009,2.067910,15.558445,-17.297682
SCANNING,0,1762537447451767,0.243150,0.000965,-0.008416,925.054138,2.765559,15.558441,-17.297682
SCANNING,0,1762537447462655,0.243184,0.001227,-0.008368,925.086975,4.580173,15.558445,-17.297682
SCANNING,1762537447469958,1762537447472239,0.243492,0.003582,-0.007933,925.111023,3.051284,15.558454,-17.297682
SCANNING,0,1762537447481829,0.243442,0.003619,-0.006848,925.137817,2.719325,15.558449,-17.297682
SCANNING,0,1762537447502278,0.243403,0.003649,-0.005979,925.190796,2.331016,15.558445,-17.297682
SCANNING,0,1762537447511838,0.243452,0.003612,-0.007065,925.217224,2.459858,15.558450,-17.297682
SCANNING,0,1762537447532470,0.243442,0.003619,-0.006848,925.267334,1.210305,15.558449,-17.297682
SCANNING,0,1762537447552158,0.243383,0.003664,-0.005545,925.322998,2.967346,15.558443,-17.297682
SCANNING,0,1762537447562217,0.243403,0.003649,-0.005979,925.352661,3.308100,15.558447,-17.297680
SCANNING,1762537447569927,1762537447571877,0.243373,0.003671,-0.005328,925.378906,1.851116,15.558444,-17.297680
SCANNING,0,1762537447582124,0.243286,0.003710,-0.005463,925.403015,1.626892,15.558445,-17.297680
SCANNING,0,1762537447592722,0.243200,0.003750,-0.005598,925.426270,0.141671,15.558446,-17.297680
SCANNING,0,1762537447602333,0.242767,0.003947,-0.006272,925.457947,1.740737,15.558451,-17.297680
SCANNING,0,1762537447611921,0.242680,0.003986,-0.006407,925.487427,2.083003,15.558452,-17.297680
SCANNING,0,1762537447632462,0.242853,0.003907,-0.006137,925.539185,2.826072,15.558450,-17.297680
SCANNING,0,1762537447652124,0.243027,0.003828,-0.005867,925.594543,4.074774,15.558448,-17.297680
SCANNING,0,1762537447662363,0.242853,0.003907,-0.006137,925.623962,4.581700,15.558444,-17.297686
SCANNING,1762537447669891,1762537447671857,0.242680,0.003986,-0.006407,925.645264,3.452288,15.558446,-17.297686
SCANNING,0,1762537447681530,0.242680,0.003986,-0.006407,925.671570,4.414327,15.558451,-17.297686
SCANNING,0,1762537447701759,0.242715,0.004030,-0.006342,925.723022,3.984288,15.558445,-17.297686
SCANNING,0,1762537447712078,0.242680,0.003986,-0.006407,925.750183,4.578763,15.558447,-17.297686
SCANNING,0,1762537447732607,0.242680,0.003986,-0.006407,925.794495,1.409996,15.558450,-17.297686
SCANNING,0,1762537447752295,0.242820,0.004162,-0.006149,925.849915,2.641374,15.558442,-17.297686
SCANNING,0,1762537447762306,0.242680,0.003986,-0.006407,925.880737,3.359591,15.558452,-17.297682
SCANNING,1762537447769983,1762537447771921,0.242961,0.004337,-0.005890,925.905212,4.316205,15.558442,-17.297682
SCANNING,0,1762537447781491,0.242325,0.003148,-0.006443,925.930969,4.972486,15.558450,-17.297682
SCANNING,0,1762537447801773,0.242881,0.004188,-0.005959,925.984619,3.861707,15.558443,-17.297682
SCANNING,0,1762537447812167,0.242802,0.004040,-0.006028,926.013611,3.879746,15.558444,-17.297682
SCANNING,0,1762537447821811,0.242961,0.004337,-0.005890,926.039185,2.717199,15.558440,-17.297682
SCANNING,0,1762537447851921,0.242405,0.003297,-0.006373,926.123535,4.120575,15.558449,-17.297682
SCANNING,0,1762537447861963,0.242086,0.002702,-0.006650,926.151367,3.803388,15.558447,-17.297688
SCANNING,1762537447869963,1762537447871638,0.241689,0.001959,-0.006995,926.178894,4.470871,15.558452,-17.297688
SCANNING,0,1762537447882135,0.241736,0.003305,-0.007642,926.203186,3.062235,15.558448,-17.297688
SCANNING,0,1762537447901899,0.241748,0.003641,-0.007804,926.258179,4.535066,15.558447,-17.297688
SCANNING,0,1762537447911465,0.241806,0.005323,-0.008613,926.282654,3.761322,15.558441,-17.297688
SCANNING,0,1762537447922110,0.241806,0.005323,-0.008613,926.312988,3.491776,15.558441,-17.297688
SCANNING,0,1762537447951289,0.241759,0.003977,-0.007966,926.390869,4.302303,15.558446,-17.297688
SCANNING,0,1762537447962720,0.241806,0.005323,-0.008613,926.417236,4.225667,15.558447,-17.297680
SCANNING,1762537447970035,1762537447972271,0.241806,0.005323,-0.008613,926.440674,3.495950,15.558450,-17.297680
SCANNING,0,1762537447981822,0.241704,0.005335,-0.009006,926.467041,3.749242,15.558445,-17.297680
SCANNING,0,1762537447992365,0.241704,0.005335,-0.009006,926.488708,1.589072,15.558446,-17.297680
SCANNING,0,1762537448001961,0.241704,0.005335,-0.009006,926.516296,1.147693,15.558447,-17.297680
SCANNING,0,1762537448011663,0.241704,0.005335,-0.009006,926.544067,2.114820,15.558445,-17.297680
SCANNING,0,1762537448021235,0.241704,0.005335,-0.009006,926.569885,2.853726,15.558444,-17.297680
SCANNING,0,1762537448051675,0.241704,0.005335,-0.009006,926.652283,2.185978,15.558446,-17.297680
SCANNING,0,1762537448061799,0.241704,0.005335,-0.009006,926.676453,2.264273,15.558445,-17.297682
SCANNING,1762537448069908,1762537448071365,0.241704,0.005335,-0.009006,926.699463,2.411376,15.558447,-17.297682
SCANNING,0,1762537448082118,0.240956,0.007035,-0.008702,926.732727,2.460641,15.558441,-17.297682
SCANNING,0,1762537448101339,0.241704,0.005335,-0.009006,926.781311,3.608267,15.558447,-17.297682
SCANNING,0,1762537448111101,0.241205,0.006468,-0.008803,926.803711,3.907544,15.558443,-17.297682
SCANNING,0,1762537448121122,0.240956,0.007035,-0.008702,926.823486,0.718374,15.558440,-17.297682
SCANNING,0,1762537448151144,0.241579,0.005618,-0.008955,926.911743,3.595211,15.558446,-17.297682
SCANNING,0,1762537448161647,0.240956,0.007035,-0.008702,926.938232,3.158024,15.558441,-17.297682
SCANNING,1762537448169982,1762537448171214,0.240956,0.007035,-0.008702,926.963135,2.802370,15.558441,-17.297682
SCANNING,0,1762537448181093,0.240956,0.007035,-0.008702,926.987976,1.727646,15.558444,-17.297682
SCANNING,0,1762537448201240,0.240956,0.007035,-0.008702,927.042908,1.823457,15.558452,-17.297682
SCANNING,0,1762537448211159,0.240956,0.007035,-0.008702,927.072327,2.821503,15.558452,-17.297682
SCANNING,0,1762537448231485,0.240956,0.007035,-0.008702,927.129700,2.356587,15.558449,-17.297682
SCANNING,0,1762537448251224,0.240956,0.007035,-0.008702,927.184509,2.598747,15.558444,-17.297682
SCANNING,0,1762537448261719,0.240956,0.007035,-0.008702,927.208435,2.787999,15.558443,-17.297682
SCANNING,1762537448270035,1762537448271290,0.240371,0.009273,-0.007698,927.238831,2.716110,15.558436,-17.297682
SCANNING,0,1762537448281220,0.240657,0.009637,-0.007099,927.265320,2.465420,15.558442,-17.297682
SCANNING,0,1762537448301298,0.240753,0.009758,-0.006899,927.315613,2.947570,15.558444,-17.297682
SCANNING,0,1762537448311065,0.240753,0.009758,-0.006899,927.340698,2.107181,15.558446,-17.297682
SCANNING,0,1762537448331930,0.240753,0.009758,-0.006899,927.397339,3.612893,15.558445,-17.297682
SCANNING,0,1762537448351252,0.240753,0.009758,-0.006899,927.449463,3.855097,15.558450,-17.297682
SCANNING,0,1762537448361695,0.240753,0.009758,-0.006899,927.477234,4.022042,15.558446,-17.297680
SCANNING,1762537448370003,1762537448371298,0.240753,0.009758,-0.006899,927.500366,3.716679,15.558446,-17.297680
SCANNING,0,1762537448381130,0.240867,0.008320,-0.008878,927.525452,2.484413,15.558454,-17.297680
SCANNING,0,1762537448401337,0.240867,0.008320,-0.008878,927.572388,1.187500,15.558448,-17.297680
SCANNING,0,1762537448411131,0.240867,0.008320,-0.008878,927.600830,1.342883,15.558452,-17.297680
SCANNING,0,1762537448421105,0.240867,0.008320,-0.008878,927.628845,1.622103,15.558451,-17.297680
SCANNING,0,1762537448451070,0.240753,0.009758,-0.006899,927.705139,1.947566,15.558444,-17.297680
SCANNING,0,1762537448461664,0.240810,0.009039,-0.007888,927.731995,0.981064,15.558447,-17.297680
SCANNING,1762537448469974,1762537448471267,0.240867,0.008320,-0.008878,927.762268,0.910481,15.558448,-17.297680
SCANNING,0,1762537448480914,0.240867,0.008320,-0.008878,927.790894,2.800452,15.558440,-17.297680
SCANNING,0,1762537448501298,0.241228,0.007748,-0.009161,927.833679,3.905192,15.558450,-17.297680
SCANNING,0,1762537448510811,0.240867,0.008320,-0.008878,927.860229,3.131031,15.558447,-17.297680
SCANNING,0,1762537448521106,0.240867,0.008320,-0.008878,927.887207,1.810568,15.558445,-17.297680
SCANNING,0,1762537448551582,0.240867,0.008320,-0.008878,927.967468,1.642547,15.558448,-17.297680
SCANNING,0,1762537448561712,0.241048,0.008034,-0.009019,927.993591,1.289632,15.558447,-17.297682
SCANNING,1762537448569978,1762537448571327,0.241951,0.006605,-0.009726,928.021179,1.587002,15.558452,-17.297682
SCANNING,0,1762537448580912,0.242019,0.005638,-0.009274,928.046936,1.424007,15.558449,-17.297682
SCANNING,0,1762537448601254,0.242019,0.005638,-0.009274,928.102234,1.828990,15.558449,-17.297682
SCANNING,0,1762537448610863,0.242019,0.005638,-0.009274,928.132568,1.909697,15.558449,-17.297682
SCANNING,0,1762537448621220,0.242019,0.005638,-0.009274,928.158569,1.406307,15.558449,-17.297682
SCANNING,0,1762537448631520,0.242042,0.005316,-0.009123,928.186035,1.846779,15.558448,-17.297682
SCANNING,0,1762537448651141,0.242088,0.004671,-0.008822,928.237061,0.526701,15.558446,-17.297682
SCANNING,0,1762537448661257,0.242202,0.003060,-0.008068,928.263916,0.751136,15.558439,-17.297680
SCANNING,1762537448669945,1762537448670894,0.242202,0.003060,-0.008068,928.290344,0.663473,15.558443,-17.297680
SCANNING,0,1762537448681132,0.242348,0.003220,-0.007684,928.318237,1.440941,15.558447,-17.297680
SCANNING,0,1762537448691770,0.242312,0.003180,-0.007780,928.344910,2.039372,15.558446,-17.297680
SCANNING,0,1762537448701289,0.242202,0.003060,-0.008068,928.372375,1.424536,15.558441,-17.297680
SCANNING,0,1762537448710821,0.242421,0.003299,-0.007492,928.401001,1.809977,15.558449,-17.297680
SCANNING,0,1762537448721091,0.242312,0.003180,-0.007780,928.428650,2.260618,15.558446,-17.297680
SCANNING,0,1762537448731943,0.242202,0.003060,-0.008068,928.455627,2.271563,15.558440,-17.297680
SCANNING,0,1762537448751091,0.242458,0.003339,-0.007395,928.508728,3.663974,15.558450,-17.297680
SCANNING,0,1762537448761176,0.242348,0.003220,-0.007684,928.533020,3.529648,15.558447,-17.297680
SCANNING,1762537448769926,1762537448770891,0.242640,0.003539,-0.006915,928.555542,2.971302,15.558455,-17.297680
SCANNING,0,1762537448781136,0.243062,0.003109,-0.007430,928.585510,3.835708,15.558451,-17.297680
SCANNING,0,1762537448791720,0.243589,0.002572,-0.008073,928.612976,4.453099,15.558446,-17.297680
SCANNING,0,1762537448801335,0.243273,0.002895,-0.007687,928.638855,3.051413,15.558449,-17.297680
SCANNING,0,1762537448810898,0.243695,0.002465,-0.008202,928.662598,3.196572,15.558442,-17.297680
SCANNING,0,1762537448821118,0.243695,0.002465,-0.008202,928.687195,2.770832,15.558442,-17.297680
SCANNING,0,1762537448851147,0.243273,0.002895,-0.007687,928.762695,0.768646,15.558449,-17.297680
SCANNING,0,1762537448861282,0.242851,0.003324,-0.007172,928.791260,0.679739,15.558455,-17.297678
SCANNING,1762537448870024,1762537448870892,0.243695,0.002465,-0.008202,928.818481,2.409812,15.558447,-17.297678
SCANNING,0,1762537448881115,0.243695,0.002465,-0.008202,928.844421,4.332302,15.558450,-17.297678
SCANNING,0,1762537448891664,0.243695,0.002465,-0.008202,928.870117,3.993635,15.558449,-17.297678
SCANNING,0,1762537448901317,0.243695,0.002465,-0.008202,928.891907,2.242478,15.558447,-17.297678
SCANNING,0,1762537448910984,0.243695,0.002465,-0.008202,928.916260,1.817497,15.558448,-17.297678
SCANNING,0,1762537448931560,0.243695,0.002465,-0.008202,928.972961,2.466636,15.558447,-17.297678
SCANNING,0,1762537448951074,0.243838,0.002552,-0.007658,929.030640,3.209773,15.558446,-17.297678
SCANNING,0,1762537448961269,0.243695,0.002465,-0.008202,929.055664,3.017458,15.558447,-17.297680
SCANNING,1762537448969892,1762537448970870,0.244267,0.002812,-0.006027,929.088684,4.914760,15.558441,-17.297680
SCANNING,0,1762537448980431,0.244891,0.002842,-0.006420,929.113831,4.093050,15.558447,-17.297680
SCANNING,0,1762537449000797,0.244891,0.002842,-0.006420,929.167297,3.176234,15.558451,-17.297680
SCANNING,0,1762537449011162,0.244891,0.002842,-0.006420,929.194885,2.698987,15.558449,-17.297680
SCANNING,0,1762537449031603,0.244475,0.002822,-0.006158,929.248352,3.447330,15.558443,-17.297680
SCANNING,0,1762537449051285,0.244891,0.002842,-0.006420,929.302795,4.104173,15.558450,-17.297680
SCANNING,0,1762537449061349,0.244891,0.002842,-0.006420,929.326233,3.164506,15.558451,-17.297684
SCANNING,1762537449069842,1762537449070930,0.244891,0.002842,-0.006420,929.357239,3.911100,15.558443,-17.297684
SCANNING,0,1762537449080625,0.244891,0.002842,-0.006420,929.380798,2.147196,15.558449,-17.297684
SCANNING,0,1762537449100797,0.244891,0.002842,-0.006420,929.430420,1.672700,15.558446,-17.297684
SCANNING,0,1762537449110331,0.244891,0.002842,-0.006420,929.458252,1.645967,15.558452,-17.297684
SCANNING,0,1762537449121106,0.244891,0.002842,-0.006420,929.488525,1.511082,15.558448,-17.297684
SCANNING,0,1762537449151134,0.244891,0.002842,-0.006420,929.567444,3.466280,15.558452,-17.297684
SCANNING,0,1762537449161212,0.244891,0.002842,-0.006420,929.596985,3.225519,15.558446,-17.297678
SCANNING,1762537449169911,1762537449170844,0.245869,0.000153,-0.005017,929.624878,4.014647,15.558449,-17.297678
SCANNING,0,1762537449180393,0.245884,0.000703,-0.005146,929.649292,3.180041,15.558450,-17.297678
SCANNING,0,1762537449200732,0.245869,0.000153,-0.005017,929.696960,2.877107,15.558449,-17.297678
SCANNING,0,1762537449210278,0.245869,0.000153,-0.005017,929.726624,3.858988,15.558447,-17.297678
SCANNING,0,1762537449221086,0.245869,0.000153,-0.005017,929.757935,5.311639,15.558446,-17.297678
SCANNING,0,1762537449251132,0.245869,0.000153,-0.005017,929.820740,0.629368,15.558448,-17.297678
SCANNING,0,1762537449261281,0.245900,0.001253,-0.005276,929.849365,2.091116,15.558449,-17.297680
SCANNING,1762537449269906,1762537449270849,0.245915,0.001803,-0.005405,929.880432,2.943341,15.558450,-17.297680
SCANNING,0,1762537449280508,0.245915,0.001803,-0.005405,929.907288,3.360831,15.558445,-17.297680
SCANNING,0,1762537449300742,0.245915,0.001803,-0.005405,929.959961,3.780201,15.558448,-17.297680
SCANNING,0,1762537449310339,0.245915,0.001803,-0.005405,929.986511,3.759742,15.558447,-17.297680
SCANNING,0,1762537449321186,0.245915,0.001803,-0.005405,930.015869,3.157047,15.558443,-17.297680
SCANNING,0,1762537449350700,0.245915,0.001803,-0.005405,930.097534,3.030771,15.558447,-17.297680
SCANNING,0,1762537449360780,0.244532,0.001444,-0.006086,930.126953,3.544563,15.558447,-17.297686
SCANNING,1762537449369983,1762537449370425,0.243610,0.001205,-0.006540,930.153442,3.795894,15.558449,-17.297686
SCANNING,0,1762537449381163,0.243610,0.001205,-0.006540,930.179932,2.467604,15.558447,-17.297686
SCANNING,0,1762537449400443,0.242593,0.000308,-0.006663,930.235596,4.205512,15.558458,-17.297686
SCANNING,0,1762537449410124,0.243610,0.001205,-0.006540,930.261536,5.161729,15.558449,-17.297686
SCANNING,0,1762537449420103,0.243610,0.001205,-0.006540,930.285767,3.936690,15.558444,-17.297686
SCANNING,0,1762537449450576,0.243610,0.001205,-0.006540,930.366943,3.874871,15.558447,-17.297686
SCANNING,0,1762537449460651,0.242593,0.000308,-0.006663,930.391602,3.503311,15.558452,-17.297684
SCANNING,1762537449469842,1762537449470335,0.242593,0.000308,-0.006663,930.415222,3.946301,15.558452,-17.297684
SCANNING,0,1762537449480094,0.242675,0.000828,-0.006556,930.442871,4.272437,15.558445,-17.297684
SCANNING,0,1762537449500296,0.242675,0.000828,-0.006556,930.491821,1.939406,15.558447,-17.297684
SCANNING,0,1762537449510114,0.242642,0.000620,-0.006599,930.519409,2.034157,15.558449,-17.297684
SCANNING,0,1762537449530537,0.242642,0.000620,-0.006599,930.570679,1.651797,15.558449,-17.297684
SCANNING,0,1762537449540085,0.242609,0.000412,-0.006642,930.598328,1.228784,15.558451,-17.297684
SCANNING,0,1762537449550650,0.242609,0.000412,-0.006642,930.628113,2.165218,15.558451,-17.297684
SCANNING,0,1762537449560795,0.242659,0.000724,-0.006577,930.651917,1.118856,15.558446,-17.297686
SCANNING,1762537449570052,1762537449570381,0.242675,0.000828,-0.006556,930.677734,1.949983,15.558445,-17.297686
SCANNING,0,1762537449580094,0.242618,0.001051,-0.007219,930.702759,1.944088,15.558443,-17.297686
SCANNING,0,1762537449590092,0.242675,0.000828,-0.006556,930.732544,1.940736,15.558450,-17.297686
SCANNING,0,1762537449600638,0.242675,0.000828,-0.006556,930.760559,3.262795,15.558451,-17.297686
SCANNING,0,1762537449610422,0.242675,0.000828,-0.006556,930.787170,4.010528,15.558448,-17.297686
SCANNING,0,1762537449630593,0.242562,0.001273,-0.007882,930.825623,1.414633,15.558440,-17.297686
SCANNING,0,1762537449650276,0.242675,0.000828,-0.006556,930.884888,1.476458,15.558448,-17.297686
SCANNING,0,1762537449660593,0.242647,0.000939,-0.006887,930.910278,1.061256,15.558450,-17.297680
SCANNING,1762537449669896,1762537449670242,0.242562,0.001273,-0.007882,930.939148,1.538831,15.558447,-17.297680
SCANNING,0,1762537449680130,0.242562,0.001273,-0.007882,930.963562,1.544609,15.558453,-17.297680
SCANNING,0,1762537449690130,0.242562,0.001273,-0.007882,930.991882,1.855804,15.558447,-17.297680
SCANNING,0,1762537449700824,0.242562,0.001273,-0.007882,931.018005,1.750946,15.558447,-17.297680
SCANNING,0,1762537449710333,0.242562,0.001273,-0.007882,931.045471,1.718089,15.558449,-17.297680
SCANNING,0,1762537449719985,0.242562,0.001273,-0.007882,931.071594,1.459997,15.558451,-17.297680
SCANNING,0,1762537449740003,0.242562,0.001273,-0.007882,931.127930,1.577666,15.558450,-17.297680
SCANNING,0,1762537449750650,0.242562,0.001273,-0.007882,931.156738,1.721037,15.558455,-17.297680
SCANNING,0,1762537449760710,0.242562,0.001273,-0.007882,931.182861,1.421524,15.558449,-17.297680
SCANNING,1762537449769912,1762537449770327,0.243972,0.001058,-0.009067,931.208252,2.223788,15.558447,-17.297680
SCANNING,0,1762537449779849,0.244872,0.000063,-0.009224,931.236816,0.955073,15.558445,-17.297680
SCANNING,0,1762537449790113,0.243972,0.001058,-0.009067,931.264954,1.477575,15.558450,-17.297680
SCANNING,0,1762537449800737,0.244872,0.000063,-0.009224,931.289673,1.878349,15.558445,-17.297680
SCANNING,0,1762537449810381,0.243972,0.001058,-0.009067,931.315735,2.071662,15.558452,-17.297680
SCANNING,0,1762537449819985,0.243972,0.001058,-0.009067,931.341736,1.688033,15.558449,-17.297680
