# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_124404
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
31,PRE_MOTOR,1762537446769040,1762537446802937,0.239921,0.000513,-0.006961,-0.003893,0.127835,0.030289,0.991325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.087708,-0.234904,15.558446,-17.297686
32,PRE_MOTOR,,1762537446812545,,,,,,,,,,,,,,924.087708,-0.298666,15.558449,-17.297686
33,PRE_MOTOR,,1762537446822109,,,,,,,,,,,,,,924.088623,-0.259878,15.558447,-17.297686
34,PRE_MOTOR,,1762537446852618,,,,,,,,,,,,,,924.089111,0.135182,15.558444,-17.297686
35,PRE_MOTOR,,1762537446862714,,,,,,,,,,,,,,924.088806,0.487929,15.558446,-17.297680
36,PRE_MOTOR,,1762537446872346,,,,,,,,,,,,,,924.088135,0.254890,15.558448,-17.297680
37,PRE_MOTOR,,1762537446882206,,,,,,,,,,,,,,924.087158,-0.201816,15.558445,-17.297680
38,PRE_MOTOR,1762537446869364,1762537446902270,0.240687,-0.000170,-0.007276,-0.003843,0.127626,0.031515,0.991314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.088440,-0.237556,15.558449,-17.297680
39,PRE_MOTOR,,1762537446912111,,,,,,,,,,,,,,924.089355,0.443107,15.558445,-17.297680
40,PRE_MOTOR,,1762537446932924,,,,,,,,,,,,,,924.087341,-0.260340,15.558447,-17.297680
41,PRE_MOTOR,,1762537446952217,,,,,,,,,,,,,,924.088379,0.156170,15.558450,-17.297680
42,PRE_MOTOR,,1762537446962632,,,,,,,,,,,,,,924.088257,-0.056656,15.558449,-17.297682
43,PRE_MOTOR,,1762537446972206,,,,,,,,,,,,,,924.088623,0.140844,15.558442,-17.297682
44,PRE_MOTOR,,1762537446982172,,,,,,,,,,,,,,924.088074,0.479480,15.558447,-17.297682
45,PRE_MOTOR,1762537446969063,1762537447002257,0.241473,0.000827,-0.009022,-0.004146,0.127815,0.030965,0.991306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.088501,-0.187250,15.558451,-17.297682
46,PRE_MOTOR,,1762537447012102,,,,,,,,,,,,,,924.088440,0.028646,15.558447,-17.297682
47,GPR_MOTOR_START,,1762537447052233,,,,,,,,,,,,,,924.086731,-0.246661,15.558444,-17.297682
48,SCANNING,,1762537447062635,,,,,,,,,,,,,,924.077515,-0.658686,15.558442,-17.297686
49,SCANNING,,1762537447072270,,,,,,,,,,,,,,924.081482,0.358311,15.558450,-17.297686
50,SCANNING,,1762537447082220,,,,,,,,,,,,,,924.091125,1.287287,15.558449,-17.297686
51,SCANNING,1762537447069926,1762537447102174,0.241434,0.002017,-0.009509,-0.003947,0.127805,0.031374,0.991295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.133484,1.838236,15.558449,-17.297686
52,SCANNING,,1762537447112108,,,,,,,,,,,,,,924.160706,2.049632,15.558450,-17.297686
53,SCANNING,,1762537447132512,,,,,,,,,,,,,,924.213928,2.265579,15.558451,-17.297686
54,SCANNING,,1762537447152230,,,,,,,,,,,,,,924.263794,0.647953,15.558450,-17.297686
55,SCANNING,,1762537447162668,,,,,,,,,,,,,,924.290161,1.232891,15.558449,-17.297680
56,SCANNING,,1762537447172280,,,,,,,,,,,,,,924.317322,1.244089,15.558447,-17.297680
57,SCANNING,,1762537447181900,,,,,,,,,,,,,,924.342529,1.337527,15.558449,-17.297680
58,SCANNING,1762537447169958,1762537447202284,0.241792,0.002346,-0.010743,-0.004109,0.127933,0.030084,0.991318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.399841,1.723103,15.558446,-17.297680
59,SCANNING,,1762537447211918,,,,,,,,,,,,,,924.427429,2.241798,15.558448,-17.297680
60,SCANNING,,1762537447222109,,,,,,,,,,,,,,924.454102,2.609857,15.558445,-17.297680
61,SCANNING,,1762537447242811,,,,,,,,,,,,,,924.505249,3.740469,15.558444,-17.297680
62,SCANNING,,1762537447252454,,,,,,,,,,,,,,924.529480,3.180498,15.558441,-17.297680
63,SCANNING,,1762537447262484,,,,,,,,,,,,,,924.552185,2.654619,15.558442,-17.297684
64,SCANNING,,1762537447272094,,,,,,,,,,,,,,924.579468,2.760293,15.558447,-17.297684
65,SCANNING,,1762537447282141,,,,,,,,,,,,,,924.608459,3.833039,15.558448,-17.297684
66,SCANNING,1762537447269910,1762537447301818,0.242757,0.001305,-0.009687,-0.004557,0.128030,0.031015,0.991275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.657166,1.732639,15.558452,-17.297684
67,SCANNING,,1762537447312091,,,,,,,,,,,,,,924.683838,1.903075,15.558446,-17.297684
68,SCANNING,,1762537447322088,,,,,,,,,,,,,,924.709412,2.149486,15.558449,-17.297684
69,SCANNING,,1762537447332931,,,,,,,,,,,,,,924.733459,0.483755,15.558451,-17.297684
70,SCANNING,,1762537447352247,,,,,,,,,,,,,,924.791809,1.428420,15.558449,-17.297684
71,SCANNING,,1762537447362381,,,,,,,,,,,,,,924.818237,3.646608,15.558441,-17.297682
72,SCANNING,,1762537447371938,,,,,,,,,,,,,,924.841492,4.796140,15.558444,-17.297682
73,SCANNING,,1762537447382148,,,,,,,,,,,,,,924.869019,3.986988,15.558448,-17.297682
74,SCANNING,1762537447369991,1762537447392824,0.243150,0.000965,-0.008416,-0.004039,0.127823,0.031004,0.991304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,924.892212,2.838068,15.558455,-17.297682
75,SCANNING,,1762537447402432,,,,,,,,,,,,,,924.913635,1.091146,15.558452,-17.297682
76,SCANNING,,1762537447411964,,,,,,,,,,,,,,924.944641,2.313582,15.558442,-17.297682
77,SCANNING,,1762537447422132,,,,,,,,,,,,,,924.971741,2.090560,15.558445,-17.297682
78,SCANNING,,1762537447432935,,,,,,,,,,,,,,924.997009,2.067910,15.558445,-17.297682
79,SCANNING,,1762537447451767,,,,,,,,,,,,,,925.054138,2.765559,15.558441,-17.297682
80,SCANNING,,1762537447462655,,,,,,,,,,,,,,925.086975,4.580173,15.558445,-17.297682
81,SCANNING,,1762537447472239,,,,,,,,,,,,,,925.111023,3.051284,15.558454,-17.297682
82,SCANNING,,1762537447481829,,,,,,,,,,,,,,925.137817,2.719325,15.558449,-17.297682
83,SCANNING,1762537447469958,1762537447502278,0.243492,0.003582,-0.007933,-0.003657,0.127774,0.031193,0.991306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.190796,2.331016,15.558445,-17.297682
84,SCANNING,,1762537447511838,,,,,,,,,,,,,,925.217224,2.459858,15.558450,-17.297682
85,SCANNING,,1762537447532470,,,,,,,,,,,,,,925.267334,1.210305,15.558449,-17.297682
86,SCANNING,,1762537447552158,,,,,,,,,,,,,,925.322998,2.967346,15.558443,-17.297682
87,SCANNING,,1762537447562217,,,,,,,,,,,,,,925.352661,3.308100,15.558447,-17.297680
88,SCANNING,,1762537447571877,,,,,,,,,,,,,,925.378906,1.851116,15.558444,-17.297680
89,SCANNING,,1762537447582124,,,,,,,,,,,,,,925.403015,1.626892,15.558445,-17.297680
90,SCANNING,1762537447569927,1762537447592722,0.243373,0.003671,-0.005328,-0.004179,0.127684,0.030822,0.991327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.426270,0.141671,15.558446,-17.297680
91,SCANNING,,1762537447602333,,,,,,,,,,,,,,925.457947,1.740737,15.558451,-17.297680
92,SCANNING,,1762537447611921,,,,,,,,,,,,,,925.487427,2.083003,15.558452,-17.297680
93,SCANNING,,1762537447632462,,,,,,,,,,,,,,925.539185,2.826072,15.558450,-17.297680
94,SCANNING,,1762537447652124,,,,,,,,,,,,,,925.594543,4.074774,15.558448,-17.297680
95,SCANNING,,1762537447662363,,,,,,,,,,,,,,925.623962,4.581700,15.558444,-17.297686
96,SCANNING,,1762537447671857,,,,,,,,,,,,,,925.645264,3.452288,15.558446,-17.297686
97,SCANNING,,1762537447681530,,,,,,,,,,,,,,925.671570,4.414327,15.558451,-17.297686
98,SCANNING,1762537447669891,1762537447701759,0.242680,0.003986,-0.006407,-0.003732,0.127424,0.030080,0.991385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.723022,3.984288,15.558445,-17.297686
99,SCANNING,,1762537447712078,,,,,,,,,,,,,,925.750183,4.578763,15.558447,-17.297686
100,SCANNING,,1762537447732607,,,,,,,,,,,,,,925.794495,1.409996,15.558450,-17.297686
101,SCANNING,,1762537447752295,,,,,,,,,,,,,,925.849915,2.641374,15.558442,-17.297686
102,SCANNING,,1762537447762306,,,,,,,,,,,,,,925.880737,3.359591,15.558452,-17.297682
103,SCANNING,,1762537447771921,,,,,,,,,,,,,,925.905212,4.316205,15.558442,-17.297682
104,SCANNING,,1762537447781491,,,,,,,,,,,,,,925.930969,4.972486,15.558450,-17.297682
105,SCANNING,1762537447769983,1762537447801773,0.242961,0.004337,-0.005890,-0.003759,0.127115,0.030754,0.991404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,925.984619,3.861707,15.558443,-17.297682
106,SCANNING,,1762537447812167,,,,,,,,,,,,,,926.013611,3.879746,15.558444,-17.297682
107,SCANNING,,1762537447821811,,,,,,,,,,,,,,926.039185,2.717199,15.558440,-17.297682
108,SCANNING,,1762537447851921,,,,,,,,,,,,,,926.123535,4.120575,15.558449,-17.297682
109,SCANNING,,1762537447861963,,,,,,,,,,,,,,926.151367,3.803388,15.558447,-17.297688
110,SCANNING,,1762537447871638,,,,,,,,,,,,,,926.178894,4.470871,15.558452,-17.297688
111,SCANNING,,1762537447882135,,,,,,,,,,,,,,926.203186,3.062235,15.558448,-17.297688
112,SCANNING,1762537447869963,1762537447901899,0.241689,0.001959,-0.006995,-0.003985,0.127974,0.030921,0.991287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,926.258179,4.535066,15.558447,-17.297688
113,SCANNING,,1762537447911465,,,,,,,,,,,,,,926.282654,3.761322,15.558441,-17.297688
114,SCANNING,,1762537447922110,,,,,,,,,,,,,,926.312988,3.491776,15.558441,-17.297688
115,SCANNING,,1762537447951289,,,,,,,,,,,,,,926.390869,4.302303,15.558446,-17.297688
116,SCANNING,,1762537447962720,,,,,,,,,,,,,,926.417236,4.225667,15.558447,-17.297680
117,SCANNING,,1762537447972271,,,,,,,,,,,,,,926.440674,3.495950,15.558450,-17.297680
118,SCANNING,,1762537447981822,,,,,,,,,,,,,,926.467041,3.749242,15.558445,-17.297680
119,SCANNING,1762537447970035,1762537447992365,0.241806,0.005323,-0.008613,-0.003915,0.127369,0.030800,0.991369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,926.488708,1.589072,15.558446,-17.297680
120,SCANNING,,1762537448001961,,,,,,,,,,,,,,926.516296,1.147693,15.558447,-17.297680
121,SCANNING,,1762537448011663,,,,,,,,,,,,,,926.544067,2.114820,15.558445,-17.297680
122,SCANNING,,1762537448021235,,,,,,,,,,,,,,926.569885,2.853726,15.558444,-17.297680
123,SCANNING,,1762537448051675,,,,,,,,,,,,,,926.652283,2.185978,15.558446,-17.297680
124,SCANNING,,1762537448061799,,,,,,,,,,,,,,926.676453,2.264273,15.558445,-17.297682
125,SCANNING,,1762537448071365,,,,,,,,,,,,,,926.699463,2.411376,15.558447,-17.297682
126,SCANNING,,1762537448082118,,,,,,,,,,,,,,926.732727,2.460641,15.558441,-17.297682
127,SCANNING,1762537448069908,1762537448101339,0.241704,0.005335,-0.009006,-0.004098,0.127958,0.030912,0.991289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,926.781311,3.608267,15.558447,-17.297682
128,SCANNING,,1762537448111101,,,,,,,,,,,,,,926.803711,3.907544,15.558443,-17.297682
129,SCANNING,,1762537448121122,,,,,,,,,,,,,,926.823486,0.718374,15.558440,-17.297682
130,SCANNING,,1762537448151144,,,,,,,,,,,,,,926.911743,3.595211,15.558446,-17.297682
131,SCANNING,,1762537448161647,,,,,,,,,,,,,,926.938232,3.158024,15.558441,-17.297682
132,SCANNING,,1762537448171214,,,,,,,,,,,,,,926.963135,2.802370,15.558441,-17.297682
133,SCANNING,,1762537448181093,,,,,,,,,,,,,,926.987976,1.727646,15.558444,-17.297682
134,SCANNING,1762537448169982,1762537448201240,0.240956,0.007035,-0.008702,-0.004129,0.127558,0.031617,0.991318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,927.042908,1.823457,15.558452,-17.297682
135,SCANNING,,1762537448211159,,,,,,,,,,,,,,927.072327,2.821503,15.558452,-17.297682
136,SCANNING,,1762537448231485,,,,,,,,,,,,,,927.129700,2.356587,15.558449,-17.297682
137,SCANNING,,1762537448251224,,,,,,,,,,,,,,927.184509,2.598747,15.558444,-17.297682
138,SCANNING,,1762537448261719,,,,,,,,,,,,,,927.208435,2.787999,15.558443,-17.297682
139,SCANNING,,1762537448271290,,,,,,,,,,,,,,927.238831,2.716110,15.558436,-17.297682
140,SCANNING,,1762537448281220,,,,,,,,,,,,,,927.265320,2.465420,15.558442,-17.297682
141,SCANNING,1762537448270035,1762537448301298,0.240371,0.009273,-0.007698,-0.003924,0.127726,0.031544,0.991300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,927.315613,2.947570,15.558444,-17.297682
142,SCANNING,,1762537448311065,,,,,,,,,,,,,,927.340698,2.107181,15.558446,-17.297682
143,SCANNING,,1762537448331930,,,,,,,,,,,,,,927.397339,3.612893,15.558445,-17.297682
144,SCANNING,,1762537448351252,,,,,,,,,,,,,,927.449463,3.855097,15.558450,-17.297682
145,SCANNING,,1762537448361695,,,,,,,,,,,,,,927.477234,4.022042,15.558446,-17.297680
146,SCANNING,,1762537448371298,,,,,,,,,,,,,,927.500366,3.716679,15.558446,-17.297680
147,SCANNING,,1762537448381130,,,,,,,,,,,,,,927.525452,2.484413,15.558454,-17.297680
148,SCANNING,1762537448370003,1762537448401337,0.240753,0.009758,-0.006899,-0.003804,0.127303,0.031242,0.991364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,927.572388,1.187500,15.558448,-17.297680
149,SCANNING,,1762537448411131,,,,,,,,,,,,,,927.600830,1.342883,15.558452,-17.297680
150,SCANNING,,1762537448421105,,,,,,,,,,,,,,927.628845,1.622103,15.558451,-17.297680
151,SCANNING,,1762537448451070,,,,,,,,,,,,,,927.705139,1.947566,15.558444,-17.297680
152,SCANNING,,1762537448461664,,,,,,,,,,,,,,927.731995,0.981064,15.558447,-17.297680
153,SCANNING,,1762537448471267,,,,,,,,,,,,,,927.762268,0.910481,15.558448,-17.297680
154,SCANNING,,1762537448480914,,,,,,,,,,,,,,927.790894,2.800452,15.558440,-17.297680
155,SCANNING,1762537448469974,1762537448501298,0.240867,0.008320,-0.008878,-0.003459,0.127658,0.031234,0.991320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,927.833679,3.905192,15.558450,-17.297680
156,SCANNING,,1762537448510811,,,,,,,,,,,,,,927.860229,3.131031,15.558447,-17.297680
157,SCANNING,,1762537448521106,,,,,,,,,,,,,,927.887207,1.810568,15.558445,-17.297680
158,SCANNING,,1762537448551582,,,,,,,,,,,,,,927.967468,1.642547,15.558448,-17.297680
159,SCANNING,,1762537448561712,,,,,,,,,,,,,,927.993591,1.289632,15.558447,-17.297682
160,SCANNING,,1762537448571327,,,,,,,,,,,,,,928.021179,1.587002,15.558452,-17.297682
161,SCANNING,,1762537448580912,,,,,,,,,,,,,,928.046936,1.424007,15.558449,-17.297682
162,SCANNING,1762537448569978,1762537448601254,0.241951,0.006605,-0.009726,-0.004283,0.128416,0.030866,0.991231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,928.102234,1.828990,15.558449,-17.297682
163,SCANNING,,1762537448610863,,,,,,,,,,,,,,928.132568,1.909697,15.558449,-17.297682
164,SCANNING,,1762537448621220,,,,,,,,,,,,,,928.158569,1.406307,15.558449,-17.297682
165,SCANNING,,1762537448631520,,,,,,,,,,,,,,928.186035,1.846779,15.558448,-17.297682
166,SCANNING,,1762537448651141,,,,,,,,,,,,,,928.237061,0.526701,15.558446,-17.297682
167,SCANNING,,1762537448661257,,,,,,,,,,,,,,928.263916,0.751136,15.558439,-17.297680
168,SCANNING,,1762537448670894,,,,,,,,,,,,,,928.290344,0.663473,15.558443,-17.297680
169,SCANNING,,1762537448681132,,,,,,,,,,,,,,928.318237,1.440941,15.558447,-17.297680
170,SCANNING,1762537448669945,1762537448691770,0.242202,0.003060,-0.008068,-0.004240,0.128412,0.030844,0.991232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,928.344910,2.039372,15.558446,-17.297680
171,SCANNING,,1762537448701289,,,,,,,,,,,,,,928.372375,1.424536,15.558441,-17.297680
172,SCANNING,,1762537448710821,,,,,,,,,,,,,,928.401001,1.809977,15.558449,-17.297680
173,SCANNING,,1762537448721091,,,,,,,,,,,,,,928.428650,2.260618,15.558446,-17.297680
174,SCANNING,,1762537448731943,,,,,,,,,,,,,,928.455627,2.271563,15.558440,-17.297680
175,SCANNING,,1762537448751091,,,,,,,,,,,,,,928.508728,3.663974,15.558450,-17.297680
176,SCANNING,,1762537448761176,,,,,,,,,,,,,,928.533020,3.529648,15.558447,-17.297680
177,SCANNING,,1762537448770891,,,,,,,,,,,,,,928.555542,2.971302,15.558455,-17.297680
178,SCANNING,,1762537448781136,,,,,,,,,,,,,,928.585510,3.835708,15.558451,-17.297680
179,SCANNING,1762537448769926,1762537448791720,0.242640,0.003539,-0.006915,-0.004183,0.128764,0.031224,0.991175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,928.612976,4.453099,15.558446,-17.297680
180,SCANNING,,1762537448801335,,,,,,,,,,,,,,928.638855,3.051413,15.558449,-17.297680
181,SCANNING,,1762537448810898,,,,,,,,,,,,,,928.662598,3.196572,15.558442,-17.297680
182,SCANNING,,1762537448821118,,,,,,,,,,,,,,928.687195,2.770832,15.558442,-17.297680
183,SCANNING,,1762537448851147,,,,,,,,,,,,,,928.762695,0.768646,15.558449,-17.297680
184,SCANNING,,1762537448861282,,,,,,,,,,,,,,928.791260,0.679739,15.558455,-17.297678
185,SCANNING,,1762537448870892,,,,,,,,,,,,,,928.818481,2.409812,15.558447,-17.297678
186,SCANNING,,1762537448881115,,,,,,,,,,,,,,928.844421,4.332302,15.558450,-17.297678
187,SCANNING,1762537448870024,1762537448891664,0.243695,0.002465,-0.008202,-0.003699,0.128411,0.030830,0.991235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,928.870117,3.993635,15.558449,-17.297678
188,SCANNING,,1762537448901317,,,,,,,,,,,,,,928.891907,2.242478,15.558447,-17.297678
189,SCANNING,,1762537448910984,,,,,,,,,,,,,,928.916260,1.817497,15.558448,-17.297678
190,SCANNING,,1762537448931560,,,,,,,,,,,,,,928.972961,2.466636,15.558447,-17.297678
191,SCANNING,,1762537448951074,,,,,,,,,,,,,,929.030640,3.209773,15.558446,-17.297678
192,SCANNING,,1762537448961269,,,,,,,,,,,,,,929.055664,3.017458,15.558447,-17.297680
193,SCANNING,,1762537448970870,,,,,,,,,,,,,,929.088684,4.914760,15.558441,-17.297680
194,SCANNING,,1762537448980431,,,,,,,,,,,,,,929.113831,4.093050,15.558447,-17.297680
195,SCANNING,1762537448969892,1762537449000797,0.244267,0.002812,-0.006027,-0.004595,0.128442,0.030918,0.991224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,929.167297,3.176234,15.558451,-17.297680
196,SCANNING,,1762537449011162,,,,,,,,,,,,,,929.194885,2.698987,15.558449,-17.297680
197,SCANNING,,1762537449031603,,,,,,,,,,,,,,929.248352,3.447330,15.558443,-17.297680
198,SCANNING,,1762537449051285,,,,,,,,,,,,,,929.302795,4.104173,15.558450,-17.297680
199,SCANNING,,1762537449061349,,,,,,,,,,,,,,929.326233,3.164506,15.558451,-17.297684
200,SCANNING,,1762537449070930,,,,,,,,,,,,,,929.357239,3.911100,15.558443,-17.297684
201,SCANNING,,1762537449080625,,,,,,,,,,,,,,929.380798,2.147196,15.558449,-17.297684
202,SCANNING,1762537449069842,1762537449100797,0.244891,0.002842,-0.006420,-0.004194,0.128505,0.031526,0.991199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,929.430420,1.672700,15.558446,-17.297684
203,SCANNING,,1762537449110331,,,,,,,,,,,,,,929.458252,1.645967,15.558452,-17.297684
204,SCANNING,,1762537449121106,,,,,,,,,,,,,,929.488525,1.511082,15.558448,-17.297684
205,SCANNING,,1762537449151134,,,,,,,,,,,,,,929.567444,3.466280,15.558452,-17.297684
