# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_125025
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
10,PRE_MOTOR,1762537826935946,1762537827100962,0.001159,0.000189,0.017033,-0.006076,0.147288,0.081118,0.985743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.540833,0.117124,19.644581,-22.299685
11,PRE_MOTOR,1762537827035917,1762537827111062,0.001433,0.001297,0.019241,-0.006360,0.147381,0.081440,0.985701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.540527,0.007152,19.644581,-22.299681
12,PRE_MOTOR,,1762537827132405,,,,,,,,,,,,,,991.539978,-0.066088,19.644579,-22.299681
13,PRE_MOTOR,,1762537827141478,,,,,,,,,,,,,,991.540100,-0.278208,19.644579,-22.299681
14,PRE_MOTOR,,1762537827151056,,,,,,,,,,,,,,991.539429,-0.362987,19.644573,-22.299681
15,PRE_MOTOR,1762537827136265,1762537827162520,0.003647,0.002597,0.020136,-0.006817,0.147820,0.082123,0.985575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.541077,0.123668,19.644581,-22.299681
16,PRE_MOTOR,,1762537827181271,,,,,,,,,,,,,,991.541199,0.396184,19.644577,-22.299681
17,PRE_MOTOR,,1762537827190966,,,,,,,,,,,,,,991.541321,0.139445,19.644577,-22.299681
18,PRE_MOTOR,,1762537827201016,,,,,,,,,,,,,,991.539551,-0.499340,19.644577,-22.299681
19,PRE_MOTOR,,1762537827212540,,,,,,,,,,,,,,991.540771,0.123394,19.644577,-22.299681
20,PRE_MOTOR,,1762537827231502,,,,,,,,,,,,,,991.539795,-0.206245,19.644575,-22.299681
21,PRE_MOTOR,,1762537827241069,,,,,,,,,,,,,,991.540833,0.493466,19.644579,-22.299681
22,PRE_MOTOR,,1762537827250966,,,,,,,,,,,,,,991.540039,-0.216214,19.644581,-22.299681
23,PRE_MOTOR,1762537827236186,1762537827262534,0.004089,0.001680,0.020921,-0.007316,0.147726,0.082015,0.985595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.539856,-0.216288,19.644583,-22.299681
24,PRE_MOTOR,,1762537827281223,,,,,,,,,,,,,,991.540039,0.006921,19.644577,-22.299685
25,PRE_MOTOR,,1762537827290931,,,,,,,,,,,,,,991.541077,0.050822,19.644579,-22.299685
26,PRE_MOTOR,,1762537827300994,,,,,,,,,,,,,,991.541321,0.728562,19.644579,-22.299685
27,PRE_MOTOR,,1762537827312609,,,,,,,,,,,,,,991.540588,0.086095,19.644577,-22.299685
28,PRE_MOTOR,,1762537827331473,,,,,,,,,,,,,,991.540649,0.138659,19.644575,-22.299685
29,PRE_MOTOR,,1762537827341012,,,,,,,,,,,,,,991.540771,0.229875,19.644587,-22.299685
30,PRE_MOTOR,,1762537827351009,,,,,,,,,,,,,,991.539795,-0.094764,19.644579,-22.299685
31,PRE_MOTOR,1762537827335878,1762537827362504,0.005501,0.002565,0.019110,-0.007316,0.147974,0.082429,0.985523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.539856,-0.344826,19.644579,-22.299685
32,PRE_MOTOR,,1762537827381227,,,,,,,,,,,,,,991.541321,0.470115,19.644577,-22.299683
33,PRE_MOTOR,,1762537827390994,,,,,,,,,,,,,,991.540283,0.003577,19.644585,-22.299683
34,PRE_MOTOR,,1762537827401024,,,,,,,,,,,,,,991.541382,0.205261,19.644579,-22.299683
35,PRE_MOTOR,,1762537827412640,,,,,,,,,,,,,,991.541138,0.043606,19.644575,-22.299683
36,PRE_MOTOR,,1762537827430978,,,,,,,,,,,,,,991.540771,0.243333,19.644581,-22.299683
37,PRE_MOTOR,,1762537827441558,,,,,,,,,,,,,,991.540771,0.392489,19.644581,-22.299683
38,PRE_MOTOR,,1762537827450674,,,,,,,,,,,,,,991.539673,-0.408851,19.644581,-22.299683
39,PRE_MOTOR,1762537827436018,1762537827461729,0.005407,0.002670,0.018842,-0.007172,0.147769,0.082398,0.985558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.540222,0.094174,19.644583,-22.299683
40,PRE_MOTOR,,1762537827471877,,,,,,,,,,,,,,991.540649,0.072010,19.644579,-22.299683
41,PRE_MOTOR,,1762537827481450,,,,,,,,,,,,,,991.540405,-0.107719,19.644579,-22.299683
42,PRE_MOTOR,,1762537827490606,,,,,,,,,,,,,,991.541077,-0.018720,19.644577,-22.299683
43,PRE_MOTOR,,1762537827500171,,,,,,,,,,,,,,991.540710,0.378824,19.644579,-22.299683
44,PRE_MOTOR,,1762537827522314,,,,,,,,,,,,,,991.541382,0.255633,19.644579,-22.299683
45,PRE_MOTOR,,1762537827531466,,,,,,,,,,,,,,991.542419,0.835679,19.644579,-22.299683
46,PRE_MOTOR,,1762537827540583,,,,,,,,,,,,,,991.539246,-0.626150,19.644577,-22.299683
47,PRE_MOTOR,,1762537827550153,,,,,,,,,,,,,,991.540039,-0.223202,19.644583,-22.299683
48,PRE_MOTOR,1762537827535929,1762537827561552,0.006744,0.003771,0.016152,-0.007384,0.147813,0.082767,0.985518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.540649,-0.146139,19.644581,-22.299683
49,PRE_MOTOR,,1762537827571607,,,,,,,,,,,,,,991.541443,0.212566,19.644577,-22.299685
50,PRE_MOTOR,,1762537827580713,,,,,,,,,,,,,,991.539307,-0.772144,19.644573,-22.299685
51,PRE_MOTOR,,1762537827590341,,,,,,,,,,,,,,991.541199,-0.079376,19.644575,-22.299685
52,PRE_MOTOR,,1762537827600011,,,,,,,,,,,,,,991.540283,-0.062058,19.644575,-22.299685
53,PRE_MOTOR,,1762537827611529,,,,,,,,,,,,,,991.540527,0.138023,19.644583,-22.299685
54,GPR_MOTOR_START,,1762537827631446,,,,,,,,,,,,,,991.539368,-0.552870,19.644583,-22.299685
55,SCANNING,,1762537827640502,,,,,,,,,,,,,,991.540039,0.114580,19.644587,-22.299685
56,SCANNING,,1762537827650116,,,,,,,,,,,,,,991.539551,0.193401,19.644583,-22.299685
57,SCANNING,1762537827635866,1762537827661476,0.006385,0.003916,0.016385,-0.007160,0.147862,0.082217,0.985559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.524048,-2.373135,19.644577,-22.299685
58,SCANNING,,1762537827671523,,,,,,,,,,,,,,991.500305,-3.865733,19.644575,-22.299683
59,SCANNING,,1762537827680637,,,,,,,,,,,,,,991.477234,-3.429888,19.644577,-22.299683
60,SCANNING,,1762537827690235,,,,,,,,,,,,,,991.461914,-0.618678,19.644577,-22.299683
61,SCANNING,,1762537827699985,,,,,,,,,,,,,,991.462097,0.320281,19.644581,-22.299683
62,SCANNING,,1762537827711457,,,,,,,,,,,,,,991.468018,0.677678,19.644575,-22.299683
63,SCANNING,,1762537827731352,,,,,,,,,,,,,,991.517334,2.474759,19.644579,-22.299683
64,SCANNING,,1762537827740529,,,,,,,,,,,,,,991.540894,2.321445,19.644575,-22.299683
65,SCANNING,,1762537827750002,,,,,,,,,,,,,,991.567383,3.097409,19.644575,-22.299683
66,SCANNING,1762537827736370,1762537827761602,0.007144,0.004277,0.015644,-0.007106,0.147589,0.082635,0.985565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.596008,2.508219,19.644573,-22.299683
67,SCANNING,,1762537827771599,,,,,,,,,,,,,,991.624023,3.244488,19.644581,-22.299679
68,SCANNING,,1762537827780675,,,,,,,,,,,,,,991.645630,3.425138,19.644579,-22.299679
69,SCANNING,,1762537827790246,,,,,,,,,,,,,,991.669617,3.819448,19.644577,-22.299679
70,SCANNING,,1762537827800026,,,,,,,,,,,,,,991.690674,3.180415,19.644575,-22.299679
71,SCANNING,,1762537827811531,,,,,,,,,,,,,,991.717285,3.454222,19.644575,-22.299679
72,SCANNING,,1762537827820620,,,,,,,,,,,,,,991.739807,3.068920,19.644575,-22.299679
73,SCANNING,,1762537827840622,,,,,,,,,,,,,,991.790222,0.777188,19.644579,-22.299679
74,SCANNING,,1762537827850156,,,,,,,,,,,,,,991.819031,2.144327,19.644587,-22.299679
75,SCANNING,1762537827835869,1762537827861593,0.005793,0.003372,0.012426,-0.006755,0.147302,0.082460,0.985625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,991.844116,4.097463,19.644575,-22.299679
76,SCANNING,,1762537827871600,,,,,,,,,,,,,,991.872620,4.170449,19.644583,-22.299686
77,SCANNING,,1762537827880717,,,,,,,,,,,,,,991.893616,2.401237,19.644577,-22.299686
78,SCANNING,,1762537827890328,,,,,,,,,,,,,,991.918152,2.505169,19.644581,-22.299686
79,SCANNING,,1762537827900025,,,,,,,,,,,,,,991.948364,3.067079,19.644579,-22.299686
80,SCANNING,,1762537827911499,,,,,,,,,,,,,,991.973938,2.825017,19.644581,-22.299686
81,SCANNING,,1762537827930449,,,,,,,,,,,,,,992.030151,2.865433,19.644577,-22.299686
82,SCANNING,,1762537827940080,,,,,,,,,,,,,,992.055664,2.613686,19.644575,-22.299686
83,SCANNING,,1762537827950045,,,,,,,,,,,,,,992.088806,4.616179,19.644571,-22.299686
84,SCANNING,1762537827936289,1762537827961506,0.007088,0.002348,0.014412,-0.006243,0.147468,0.083307,0.985533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,992.116150,4.137248,19.644575,-22.299686
85,SCANNING,,1762537827971598,,,,,,,,,,,,,,992.140320,2.559482,19.644587,-22.299683
86,SCANNING,,1762537827980666,,,,,,,,,,,,,,992.169067,3.493464,19.644585,-22.299683
87,SCANNING,,1762537827990214,,,,,,,,,,,,,,992.195129,2.996249,19.644581,-22.299683
88,SCANNING,,1762537827999995,,,,,,,,,,,,,,992.223755,3.663436,19.644583,-22.299683
89,SCANNING,,1762537828011485,,,,,,,,,,,,,,992.246277,3.277891,19.644575,-22.299683
90,SCANNING,,1762537828031420,,,,,,,,,,,,,,992.300659,2.771265,19.644573,-22.299683
91,SCANNING,,1762537828040487,,,,,,,,,,,,,,992.328369,3.871932,19.644581,-22.299683
92,SCANNING,,1762537828050048,,,,,,,,,,,,,,992.358398,4.018196,19.644579,-22.299683
93,SCANNING,1762537828036270,1762537828061461,0.007284,0.003856,0.013550,-0.006628,0.147299,0.083829,0.985511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,992.382446,2.527625,19.644579,-22.299683
94,SCANNING,,1762537828071497,,,,,,,,,,,,,,992.404541,2.000049,19.644581,-22.299677
95,SCANNING,,1762537828080636,,,,,,,,,,,,,,992.430603,1.433395,19.644581,-22.299677
96,SCANNING,,1762537828090202,,,,,,,,,,,,,,992.460266,1.922467,19.644575,-22.299677
97,SCANNING,,1762537828100046,,,,,,,,,,,,,,992.485291,0.820930,19.644573,-22.299677
98,SCANNING,,1762537828120899,,,,,,,,,,,,,,992.541138,2.191505,19.644581,-22.299677
99,SCANNING,,1762537828130485,,,,,,,,,,,,,,992.566223,2.895298,19.644579,-22.299677
100,SCANNING,,1762537828140107,,,,,,,,,,,,,,992.596802,3.251749,19.644579,-22.299677
101,SCANNING,,1762537828150031,,,,,,,,,,,,,,992.624573,2.354419,19.644581,-22.299677
102,SCANNING,1762537828136189,1762537828161474,0.007644,-0.000202,0.016087,-0.005774,0.147139,0.083691,0.985552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,992.649170,3.557723,19.644579,-22.299677
103,SCANNING,,1762537828171602,,,,,,,,,,,,,,992.673340,3.917192,19.644575,-22.299683
104,SCANNING,,1762537828180594,,,,,,,,,,,,,,992.696045,3.117487,19.644581,-22.299683
105,SCANNING,,1762537828190242,,,,,,,,,,,,,,992.725037,4.031085,19.644579,-22.299683
106,SCANNING,,1762537828200096,,,,,,,,,,,,,,992.750305,4.900762,19.644579,-22.299683
107,SCANNING,,1762537828230519,,,,,,,,,,,,,,992.820312,1.113876,19.644583,-22.299683
108,SCANNING,,1762537828240092,,,,,,,,,,,,,,992.848816,3.006927,19.644587,-22.299683
109,SCANNING,,1762537828250076,,,,,,,,,,,,,,992.879761,3.561727,19.644579,-22.299683
110,SCANNING,1762537828235846,1762537828261506,0.006473,-0.000007,0.014808,-0.006015,0.147004,0.083406,0.985595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,992.904480,3.913261,19.644577,-22.299683
111,SCANNING,,1762537828271562,,,,,,,,,,,,,,992.932800,5.325709,19.644577,-22.299683
112,SCANNING,,1762537828280745,,,,,,,,,,,,,,992.957764,3.813592,19.644583,-22.299683
113,SCANNING,,1762537828290303,,,,,,,,,,,,,,992.984680,3.812940,19.644575,-22.299683
114,SCANNING,,1762537828300045,,,,,,,,,,,,,,993.013794,4.475199,19.644575,-22.299683
115,SCANNING,,1762537828311497,,,,,,,,,,,,,,993.040283,3.004006,19.644581,-22.299683
116,SCANNING,,1762537828331476,,,,,,,,,,,,,,993.099976,4.325793,19.644587,-22.299683
117,SCANNING,,1762537828340486,,,,,,,,,,,,,,993.127014,4.232780,19.644579,-22.299683
118,SCANNING,,1762537828350089,,,,,,,,,,,,,,993.151733,3.667534,19.644583,-22.299683
119,SCANNING,1762537828335445,1762537828361446,0.005431,-0.001661,0.016022,-0.005939,0.146681,0.082518,0.985718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,993.179382,3.862203,19.644585,-22.299683
120,SCANNING,,1762537828371611,,,,,,,,,,,,,,993.204285,3.347494,19.644581,-22.299683
121,SCANNING,,1762537828380680,,,,,,,,,,,,,,993.235291,4.304769,19.644575,-22.299683
122,SCANNING,,1762537828390242,,,,,,,,,,,,,,993.262207,4.759061,19.644573,-22.299683
123,SCANNING,,1762537828399987,,,,,,,,,,,,,,993.288513,4.393699,19.644581,-22.299683
124,SCANNING,,1762537828411479,,,,,,,,,,,,,,993.314880,4.004190,19.644579,-22.299683
125,SCANNING,,1762537828431426,,,,,,,,,,,,,,993.367004,2.949688,19.644581,-22.299683
126,SCANNING,,1762537828440518,,,,,,,,,,,,,,993.393921,3.366808,19.644583,-22.299683
127,SCANNING,,1762537828450092,,,,,,,,,,,,,,993.419800,4.312122,19.644588,-22.299683
128,SCANNING,1762537828435282,1762537828461599,0.004362,-0.000565,0.015063,-0.006512,0.146775,0.082350,0.985715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,993.447266,4.640635,19.644581,-22.299683
129,SCANNING,,1762537828480183,,,,,,,,,,,,,,993.493469,2.125371,19.644579,-22.299681
130,SCANNING,,1762537828490016,,,,,,,,,,,,,,993.521423,2.063436,19.644581,-22.299681
131,SCANNING,,1762537828499998,,,,,,,,,,,,,,993.545166,1.601675,19.644587,-22.299681
132,SCANNING,,1762537828511547,,,,,,,,,,,,,,993.570984,1.460808,19.644581,-22.299681
133,SCANNING,,1762537828530607,,,,,,,,,,,,,,993.626038,1.250417,19.644577,-22.299681
134,SCANNING,,1762537828540095,,,,,,,,,,,,,,993.651917,1.194063,19.644581,-22.299681
135,SCANNING,,1762537828550045,,,,,,,,,,,,,,993.677673,1.486350,19.644577,-22.299681
136,SCANNING,1762537828536192,1762537828561472,0.004791,-0.003408,0.017661,-0.007280,0.146907,0.082125,0.985708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,993.702515,1.986116,19.644577,-22.299681
137,SCANNING,,1762537828580293,,,,,,,,,,,,,,993.761719,3.292731,19.644587,-22.299685
138,SCANNING,,1762537828590014,,,,,,,,,,,,,,993.786560,3.619304,19.644581,-22.299685
139,SCANNING,,1762537828600058,,,,,,,,,,,,,,993.807617,4.058255,19.644579,-22.299685
140,SCANNING,,1762537828611474,,,,,,,,,,,,,,993.823486,1.159368,19.644581,-22.299685
141,SCANNING,,1762537828630481,,,,,,,,,,,,,,993.884583,1.419304,19.644577,-22.299685
142,SCANNING,,1762537828640021,,,,,,,,,,,,,,993.911377,1.954565,19.644579,-22.299685
143,SCANNING,,1762537828650055,,,,,,,,,,,,,,993.939331,2.136822,19.644581,-22.299685
144,SCANNING,1762537828635971,1762537828661595,0.005825,-0.004296,0.018226,-0.008200,0.146973,0.082655,0.985647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,993.963806,2.043547,19.644577,-22.299685
145,SCANNING,,1762537828680225,,,,,,,,,,,,,,994.018982,2.472728,19.644588,-22.299683
146,SCANNING,,1762537828690043,,,,,,,,,,,,,,994.045715,1.968521,19.644579,-22.299683
147,SCANNING,,1762537828700038,,,,,,,,,,,,,,994.071472,1.540001,19.644585,-22.299683
148,SCANNING,,1762537828720857,,,,,,,,,,,,,,994.130981,2.038332,19.644579,-22.299683
149,SCANNING,,1762537828730599,,,,,,,,,,,,,,994.158081,2.271863,19.644575,-22.299683
150,SCANNING,,1762537828740593,,,,,,,,,,,,,,994.184082,1.797262,19.644583,-22.299683
151,SCANNING,,1762537828749740,,,,,,,,,,,,,,994.209351,1.982856,19.644577,-22.299683
152,SCANNING,1762537828736216,1762537828760812,0.006035,-0.005046,0.021390,-0.008065,0.146858,0.082415,0.985685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,994.239014,1.770717,19.644585,-22.299683
153,SCANNING,,1762537828771322,,,,,,,,,,,,,,994.266602,2.987039,19.644581,-22.299685
154,SCANNING,,1762537828780507,,,,,,,,,,,,,,994.289673,1.853985,19.644577,-22.299685
155,SCANNING,,1762537828789628,,,,,,,,,,,,,,994.316711,2.407117,19.644581,-22.299685
156,SCANNING,,1762537828799168,,,,,,,,,,,,,,994.341309,2.034968,19.644579,-22.299685
157,SCANNING,,1762537828810491,,,,,,,,,,,,,,994.372986,3.294981,19.644583,-22.299685
158,SCANNING,,1762537828830517,,,,,,,,,,,,,,994.425598,4.801235,19.644581,-22.299685
159,SCANNING,,1762537828839582,,,,,,,,,,,,,,994.447998,4.639558,19.644581,-22.299685
160,SCANNING,,1762537828849137,,,,,,,,,,,,,,994.473999,4.329338,19.644579,-22.299685
161,SCANNING,1762537828835858,1762537828860551,0.005725,-0.003933,0.023199,-0.009768,0.147131,0.082859,0.985592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,994.494080,2.205333,19.644585,-22.299685
162,SCANNING,,1762537828870582,,,,,,,,,,,,,,994.521729,2.159244,19.644575,-22.299685
163,SCANNING,,1762537828879656,,,,,,,,,,,,,,994.545959,1.877174,19.644575,-22.299685
164,SCANNING,,1762537828889301,,,,,,,,,,,,,,994.572021,1.408932,19.644581,-22.299685
165,SCANNING,,1762537828899043,,,,,,,,,,,,,,994.598938,1.516401,19.644583,-22.299685
166,SCANNING,,1762537828910523,,,,,,,,,,,,,,994.629517,1.879583,19.644575,-22.299685
167,SCANNING,,1762537828930467,,,,,,,,,,,,,,994.678589,1.280199,19.644579,-22.299685
168,SCANNING,,1762537828939533,,,,,,,,,,,,,,994.704773,1.758086,19.644585,-22.299685
169,SCANNING,,1762537828949111,,,,,,,,,,,,,,994.730164,0.526493,19.644579,-22.299685
170,SCANNING,1762537828936001,1762537828960524,0.006448,-0.002907,0.031204,-0.009895,0.146914,0.083004,0.985611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,994.759644,0.795418,19.644579,-22.299685
171,SCANNING,,1762537828970575,,,,,,,,,,,,,,994.789673,3.415452,19.644579,-22.299683
172,SCANNING,,1762537828979674,,,,,,,,,,,,,,994.811646,3.808468,19.644579,-22.299683
173,SCANNING,,1762537828989260,,,,,,,,,,,,,,994.831421,3.056721,19.644577,-22.299683
174,SCANNING,,1762537828998965,,,,,,,,,,,,,,994.860291,3.159325,19.644581,-22.299683
175,SCANNING,,1762537829010521,,,,,,,,,,,,,,994.886292,1.495246,19.644581,-22.299683
176,SCANNING,,1762537829030511,,,,,,,,,,,,,,994.939148,1.286174,19.644579,-22.299683
177,SCANNING,,1762537829039579,,,,,,,,,,,,,,994.967163,1.867707,19.644581,-22.299683
178,SCANNING,,1762537829049116,,,,,,,,,,,,,,994.992371,0.869091,19.644579,-22.299683
179,SCANNING,1762537829036229,1762537829060551,0.005175,-0.000978,0.031366,-0.010461,0.147163,0.082842,0.985581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,995.024231,2.547088,19.644588,-22.299683
180,SCANNING,,1762537829070581,,,,,,,,,,,,,,995.048035,1.679769,19.644581,-22.299679
181,SCANNING,,1762537829079767,,,,,,,,,,,,,,995.075562,2.078494,19.644571,-22.299679
182,SCANNING,,1762537829089319,,,,,,,,,,,,,,995.104309,2.201555,19.644581,-22.299679
183,SCANNING,,1762537829099008,,,,,,,,,,,,,,995.132507,1.505113,19.644581,-22.299679
184,SCANNING,,1762537829110556,,,,,,,,,,,,,,995.159363,1.216538,19.644579,-22.299679
185,SCANNING,,1762537829130435,,,,,,,,,,,,,,995.212158,1.576425,19.644581,-22.299679
186,SCANNING,,1762537829139543,,,,,,,,,,,,,,995.238220,0.529424,19.644581,-22.299679
187,SCANNING,,1762537829149134,,,,,,,,,,,,,,995.265564,1.132855,19.644577,-22.299679
188,SCANNING,1762537829135769,1762537829160493,0.004950,0.000201,0.034042,-0.010770,0.146608,0.082364,0.985701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,995.293762,2.280439,19.644579,-22.299679
189,SCANNING,,1762537829170580,,,,,,,,,,,,,,995.320557,1.899529,19.644579,-22.299681
190,SCANNING,,1762537829179646,,,,,,,,,,,,,,995.349121,2.639870,19.644581,-22.299681
191,SCANNING,,1762537829189261,,,,,,,,,,,,,,995.376343,1.808907,19.644583,-22.299681
192,SCANNING,,1762537829198990,,,,,,,,,,,,,,995.399780,0.347625,19.644583,-22.299681
193,SCANNING,,1762537829210513,,,,,,,,,,,,,,995.426758,0.390735,19.644581,-22.299681
194,SCANNING,,1762537829230499,,,,,,,,,,,,,,995.485535,1.936648,19.644577,-22.299681
195,SCANNING,,1762537829239578,,,,,,,,,,,,,,995.513611,3.039602,19.644577,-22.299681
196,SCANNING,,1762537829249163,,,,,,,,,,,,,,995.538025,2.960773,19.644571,-22.299681
197,SCANNING,1762537829235448,1762537829260506,0.005145,0.002016,0.036131,-0.010825,0.146780,0.083509,0.985578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,995.560791,3.470594,19.644571,-22.299681
198,SCANNING,,1762537829270536,,,,,,,,,,,,,,995.591736,4.626556,19.644579,-22.299685
199,SCANNING,,1762537829279627,,,,,,,,,,,,,,995.620483,4.511369,19.644583,-22.299685
200,SCANNING,,1762537829289210,,,,,,,,,,,,,,995.642029,3.167738,19.644583,-22.299685
201,SCANNING,,1762537829298997,,,,,,,,,,,,,,995.668213,4.190129,19.644575,-22.299685
202,SCANNING,,1762537829310508,,,,,,,,,,,,,,995.690002,3.034503,19.644579,-22.299685
203,SCANNING,,1762537829339497,,,,,,,,,,,,,,995.764404,1.681586,19.644583,-22.299685
204,SCANNING,,1762537829349082,,,,,,,,,,,,,,995.790466,0.359724,19.644579,-22.299685
205,SCANNING,1762537829335277,1762537829360455,0.006566,0.002306,0.036750,-0.011757,0.146867,0.083407,0.985563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,995.819458,1.968724,19.644583,-22.299685
206,SCANNING,,1762537829370541,,,,,,,,,,,,,,995.844971,3.870162,19.644581,-22.299681
207,SCANNING,,1762537829379592,,,,,,,,,,,,,,995.874329,4.180336,19.644581,-22.299681
208,SCANNING,,1762537829389215,,,,,,,,,,,,,,995.897644,3.384763,19.644577,-22.299681
209,SCANNING,,1762537829399000,,,,,,,,,,,,,,995.922546,3.548982,19.644579,-22.299681
