# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_123726
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
11,PRE_MOTOR,1762537047956658,1762537048005586,-7.407051,-2.142960,-1.002869,-0.119686,-0.044204,0.972959,-0.192543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059613,-0.157575,15.962709,-15.815515
12,PRE_MOTOR,,1762537048035681,,,,,,,,,,,,,,-0.060887,-0.621601,15.962708,-15.815511
13,PRE_MOTOR,,1762537048045527,,,,,,,,,,,,,,-0.060228,-0.447473,15.962700,-15.815511
14,PRE_MOTOR,,1762537048056188,,,,,,,,,,,,,,-0.058186,0.397728,15.962708,-15.815511
15,PRE_MOTOR,,1762537048065827,,,,,,,,,,,,,,-0.058265,0.565780,15.962705,-15.815511
16,PRE_MOTOR,1762537048056661,1762537048076019,-7.405677,-2.141739,-1.002684,-0.119512,-0.044196,0.973100,-0.191936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060660,-0.370151,15.962708,-15.815515
17,PRE_MOTOR,,1762537048085692,,,,,,,,,,,,,,-0.059781,0.188237,15.962707,-15.815515
18,PRE_MOTOR,,1762537048095533,,,,,,,,,,,,,,-0.060382,-0.524016,15.962706,-15.815515
19,PRE_MOTOR,,1762537048106189,,,,,,,,,,,,,,-0.058775,0.343589,15.962707,-15.815515
20,PRE_MOTOR,,1762537048126159,,,,,,,,,,,,,,-0.058627,0.167949,15.962708,-15.815515
21,PRE_MOTOR,,1762537048135804,,,,,,,,,,,,,,-0.058496,0.217506,15.962707,-15.815515
22,PRE_MOTOR,,1762537048145525,,,,,,,,,,,,,,-0.059373,0.032121,15.962709,-15.815515
23,PRE_MOTOR,,1762537048156138,,,,,,,,,,,,,,-0.059487,0.110702,15.962707,-15.815515
24,PRE_MOTOR,,1762537048165787,,,,,,,,,,,,,,-0.059925,-0.189143,15.962711,-15.815515
25,PRE_MOTOR,1762537048156593,1762537048176051,-7.406475,-2.142938,-1.001914,-0.120084,-0.044428,0.973014,-0.191964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059220,-0.100805,15.962705,-15.815508
26,PRE_MOTOR,,1762537048185678,,,,,,,,,,,,,,-0.058243,0.421343,15.962702,-15.815508
27,PRE_MOTOR,,1762537048195564,,,,,,,,,,,,,,-0.060351,-0.395863,15.962708,-15.815508
28,PRE_MOTOR,,1762537048206211,,,,,,,,,,,,,,-0.058889,0.224920,15.962705,-15.815508
29,PRE_MOTOR,,1762537048215820,,,,,,,,,,,,,,-0.058430,0.153536,15.962707,-15.815508
30,PRE_MOTOR,,1762537048235923,,,,,,,,,,,,,,-0.059778,-0.065765,15.962707,-15.815508
31,PRE_MOTOR,,1762537048245558,,,,,,,,,,,,,,-0.058095,0.582101,15.962708,-15.815508
32,PRE_MOTOR,,1762537048256181,,,,,,,,,,,,,,-0.058833,0.228045,15.962710,-15.815508
33,PRE_MOTOR,,1762537048265822,,,,,,,,,,,,,,-0.057786,0.498565,15.962705,-15.815508
34,PRE_MOTOR,1762537048256478,1762537048276025,-7.408272,-2.141237,-1.002582,-0.119797,-0.044439,0.972975,-0.192337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059581,0.030776,15.962709,-15.815510
35,PRE_MOTOR,,1762537048285678,,,,,,,,,,,,,,-0.059599,-0.247436,15.962707,-15.815510
36,PRE_MOTOR,,1762537048295561,,,,,,,,,,,,,,-0.058776,0.232028,15.962712,-15.815510
37,PRE_MOTOR,,1762537048306181,,,,,,,,,,,,,,-0.059966,-0.361501,15.962709,-15.815510
38,PRE_MOTOR,,1762537048315810,,,,,,,,,,,,,,-0.059890,-0.165588,15.962708,-15.815510
39,PRE_MOTOR,,1762537048335918,,,,,,,,,,,,,,-0.058657,-0.065381,15.962704,-15.815510
40,PRE_MOTOR,,1762537048345626,,,,,,,,,,,,,,-0.060571,-0.593497,15.962708,-15.815510
41,PRE_MOTOR,,1762537048356239,,,,,,,,,,,,,,-0.058534,-0.046076,15.962708,-15.815510
42,PRE_MOTOR,,1762537048365869,,,,,,,,,,,,,,-0.059104,0.093160,15.962712,-15.815510
43,PRE_MOTOR,1762537048356686,1762537048376023,-7.409226,-2.141769,-1.003623,-0.120432,-0.044288,0.972894,-0.192383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059524,0.060105,15.962707,-15.815504
44,PRE_MOTOR,,1762537048385642,,,,,,,,,,,,,,-0.059576,-0.166355,15.962711,-15.815504
45,PRE_MOTOR,,1762537048395546,,,,,,,,,,,,,,-0.059357,-0.057289,15.962708,-15.815504
46,PRE_MOTOR,,1762537048406199,,,,,,,,,,,,,,-0.059174,0.293659,15.962706,-15.815504
47,PRE_MOTOR,,1762537048425686,,,,,,,,,,,,,,-0.058349,0.774140,15.962702,-15.815504
48,PRE_MOTOR,,1762537048435609,,,,,,,,,,,,,,-0.059213,0.168579,15.962707,-15.815504
49,PRE_MOTOR,,1762537048445593,,,,,,,,,,,,,,-0.058168,0.405928,15.962703,-15.815504
50,PRE_MOTOR,,1762537048456193,,,,,,,,,,,,,,-0.059230,-0.285214,15.962713,-15.815504
51,PRE_MOTOR,,1762537048465830,,,,,,,,,,,,,,-0.058829,0.244489,15.962708,-15.815504
52,PRE_MOTOR,1762537048456633,1762537048476002,-7.409916,-2.143547,-1.002972,-0.119830,-0.044615,0.973015,-0.192073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.059952,-0.096390,15.962708,-15.815510
53,PRE_MOTOR,,1762537048485684,,,,,,,,,,,,,,-0.058117,0.252945,15.962705,-15.815510
54,PRE_MOTOR,,1762537048495576,,,,,,,,,,,,,,-0.060056,-0.314841,15.962703,-15.815510
55,PRE_MOTOR,,1762537048506202,,,,,,,,,,,,,,-0.059574,-0.402833,15.962706,-15.815510
56,GPR_MOTOR_START,,1762537048535862,,,,,,,,,,,,,,-0.059770,-0.065217,15.962708,-15.815510
57,SCANNING,,1762537048545464,,,,,,,,,,,,,,-0.060596,-0.776814,15.962701,-15.815510
58,SCANNING,,1762537048556101,,,,,,,,,,,,,,-0.067047,-2.080599,15.962706,-15.815510
59,SCANNING,,1762537048565741,,,,,,,,,,,,,,-0.084416,-0.826641,15.962708,-15.815510
60,SCANNING,1762537048556679,1762537048576092,-7.409059,-2.143666,-1.003790,-0.120123,-0.044879,0.972893,-0.192443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.110931,-1.180864,15.962706,-15.815516
61,SCANNING,,1762537048585737,,,,,,,,,,,,,,-0.132294,-1.044336,15.962708,-15.815516
62,SCANNING,,1762537048595539,,,,,,,,,,,,,,-0.128813,0.588168,15.962708,-15.815516
63,SCANNING,,1762537048606120,,,,,,,,,,,,,,-0.116084,1.082533,15.962706,-15.815516
64,SCANNING,,1762537048625670,,,,,,,,,,,,,,-0.082650,0.470100,15.962709,-15.815516
65,SCANNING,,1762537048635557,,,,,,,,,,,,,,-0.056963,1.705038,15.962709,-15.815516
66,SCANNING,,1762537048645577,,,,,,,,,,,,,,-0.028754,2.283146,15.962702,-15.815516
67,SCANNING,,1762537048656153,,,,,,,,,,,,,,-0.004575,2.014929,15.962705,-15.815516
68,SCANNING,,1762537048665812,,,,,,,,,,,,,,0.023412,2.870084,15.962707,-15.815516
69,SCANNING,1762537048656552,1762537048675956,-7.408633,-2.142602,-1.004167,-0.119856,-0.044886,0.972978,-0.192179,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045695,1.069274,15.962707,-15.815511
70,SCANNING,,1762537048685591,,,,,,,,,,,,,,0.072485,1.515363,15.962708,-15.815511
71,SCANNING,,1762537048695662,,,,,,,,,,,,,,0.099330,1.159850,15.962707,-15.815511
72,SCANNING,,1762537048706230,,,,,,,,,,,,,,0.129489,1.210098,15.962708,-15.815511
73,SCANNING,,1762537048726285,,,,,,,,,,,,,,0.183465,1.976166,15.962708,-15.815511
74,SCANNING,,1762537048735900,,,,,,,,,,,,,,0.207348,2.560009,15.962708,-15.815511
75,SCANNING,,1762537048745514,,,,,,,,,,,,,,0.238465,3.094939,15.962708,-15.815511
76,SCANNING,,1762537048756074,,,,,,,,,,,,,,0.265958,3.503842,15.962704,-15.815511
77,SCANNING,,1762537048765678,,,,,,,,,,,,,,0.289754,3.430604,15.962705,-15.815511
78,SCANNING,1762537048756654,1762537048775870,-7.408580,-2.143074,-1.005507,-0.120297,-0.044200,0.972976,-0.192072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313125,3.774650,15.962707,-15.815512
79,SCANNING,,1762537048785527,,,,,,,,,,,,,,0.336673,3.934815,15.962706,-15.815512
80,SCANNING,,1762537048795530,,,,,,,,,,,,,,0.364032,3.532291,15.962705,-15.815512
81,SCANNING,,1762537048806150,,,,,,,,,,,,,,0.384189,2.667576,15.962705,-15.815512
82,SCANNING,,1762537048815745,,,,,,,,,,,,,,0.402675,1.228951,15.962708,-15.815512
83,SCANNING,,1762537048835311,,,,,,,,,,,,,,0.459795,1.728462,15.962706,-15.815512
84,SCANNING,,1762537048845536,,,,,,,,,,,,,,0.488962,1.509110,15.962707,-15.815512
85,SCANNING,,1762537048856167,,,,,,,,,,,,,,0.515622,1.424934,15.962706,-15.815512
86,SCANNING,,1762537048865843,,,,,,,,,,,,,,0.543358,1.913564,15.962708,-15.815512
87,SCANNING,1762537048856480,1762537048875927,-7.410246,-2.143161,-1.005857,-0.120699,-0.044584,0.972913,-0.192053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570915,2.597737,15.962707,-15.815512
88,SCANNING,,1762537048885578,,,,,,,,,,,,,,0.598055,1.269435,15.962700,-15.815512
89,SCANNING,,1762537048895277,,,,,,,,,,,,,,0.627421,1.823579,15.962706,-15.815512
90,SCANNING,,1762537048905941,,,,,,,,,,,,,,0.653304,2.186628,15.962708,-15.815512
91,SCANNING,,1762537048915571,,,,,,,,,,,,,,0.678679,2.284876,15.962705,-15.815512
92,SCANNING,,1762537048935549,,,,,,,,,,,,,,0.732063,1.794024,15.962707,-15.815512
93,SCANNING,,1762537048945563,,,,,,,,,,,,,,0.764058,3.237268,15.962708,-15.815512
94,SCANNING,,1762537048956163,,,,,,,,,,,,,,0.791378,4.240234,15.962706,-15.815512
95,SCANNING,,1762537048965812,,,,,,,,,,,,,,0.811053,4.095355,15.962706,-15.815512
96,SCANNING,1762537048956710,1762537048975897,-7.411088,-2.146265,-1.004943,-0.120335,-0.044361,0.972842,-0.192693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.832000,2.994918,15.962710,-15.815513
97,SCANNING,,1762537048985556,,,,,,,,,,,,,,0.858367,2.426722,15.962711,-15.815513
98,SCANNING,,1762537048995200,,,,,,,,,,,,,,0.885060,1.183559,15.962709,-15.815513
99,SCANNING,,1762537049005887,,,,,,,,,,,,,,0.910907,0.313991,15.962708,-15.815513
100,SCANNING,,1762537049025399,,,,,,,,,,,,,,0.965838,1.536108,15.962711,-15.815513
101,SCANNING,,1762537049035611,,,,,,,,,,,,,,0.993037,1.453790,15.962708,-15.815513
102,SCANNING,,1762537049045271,,,,,,,,,,,,,,1.020536,2.217247,15.962713,-15.815513
103,SCANNING,,1762537049055826,,,,,,,,,,,,,,1.046597,1.928778,15.962708,-15.815513
104,SCANNING,,1762537049065509,,,,,,,,,,,,,,1.072383,1.003809,15.962709,-15.815513
105,SCANNING,1762537049056595,1762537049075654,-7.412767,-2.145346,-1.004755,-0.120112,-0.044358,0.972820,-0.192941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.099526,1.140067,15.962710,-15.815504
106,SCANNING,,1762537049085306,,,,,,,,,,,,,,1.129963,1.616412,15.962701,-15.815504
107,SCANNING,,1762537049095587,,,,,,,,,,,,,,1.158184,1.459644,15.962708,-15.815504
108,SCANNING,,1762537049125285,,,,,,,,,,,,,,1.236846,0.999339,15.962709,-15.815504
109,SCANNING,,1762537049135140,,,,,,,,,,,,,,1.263102,0.247486,15.962710,-15.815504
110,SCANNING,,1762537049145116,,,,,,,,,,,,,,1.289524,0.795574,15.962705,-15.815504
111,SCANNING,,1762537049164895,,,,,,,,,,,,,,1.342387,2.026821,15.962712,-15.815504
112,SCANNING,1762537049156495,1762537049175064,-7.413466,-2.146972,-1.005245,-0.120044,-0.044117,0.972931,-0.192481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.371248,2.735438,15.962711,-15.815516
113,SCANNING,,1762537049184731,,,,,,,,,,,,,,1.395703,3.448757,15.962706,-15.815516
114,SCANNING,,1762537049194581,,,,,,,,,,,,,,1.421164,4.910353,15.962710,-15.815516
115,SCANNING,,1762537049225164,,,,,,,,,,,,,,1.495752,2.889481,15.962703,-15.815516
116,SCANNING,,1762537049234794,,,,,,,,,,,,,,1.524585,2.699664,15.962708,-15.815516
117,SCANNING,,1762537049244536,,,,,,,,,,,,,,1.545708,1.453081,15.962711,-15.815516
118,SCANNING,,1762537049264714,,,,,,,,,,,,,,1.597575,0.396922,15.962705,-15.815516
119,SCANNING,1762537049256545,1762537049275072,-7.411383,-2.145121,-1.005639,-0.119797,-0.043980,0.972941,-0.192613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.628274,1.109309,15.962706,-15.815516
120,SCANNING,,1762537049284742,,,,,,,,,,,,,,1.654379,1.601067,15.962708,-15.815516
121,SCANNING,,1762537049294593,,,,,,,,,,,,,,1.679053,1.083498,15.962707,-15.815516
122,SCANNING,,1762537049314662,,,,,,,,,,,,,,1.732671,0.904144,15.962707,-15.815516
123,SCANNING,,1762537049334880,,,,,,,,,,,,,,1.792175,1.562109,15.962709,-15.815516
124,SCANNING,,1762537049344566,,,,,,,,,,,,,,1.817685,3.634239,15.962706,-15.815516
125,SCANNING,,1762537049364771,,,,,,,,,,,,,,1.866706,3.830471,15.962707,-15.815516
126,SCANNING,1762537049356616,1762537049375081,-7.412371,-2.144577,-1.005536,-0.120179,-0.043790,0.972937,-0.192438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.891070,2.082985,15.962708,-15.815519
127,SCANNING,,1762537049384768,,,,,,,,,,,,,,1.912653,0.915699,15.962709,-15.815519
128,SCANNING,,1762537049394593,,,,,,,,,,,,,,1.943928,2.126714,15.962706,-15.815519
129,SCANNING,,1762537049414691,,,,,,,,,,,,,,1.995611,1.802658,15.962709,-15.815519
130,SCANNING,,1762537049434955,,,,,,,,,,,,,,2.053730,2.757805,15.962707,-15.815519
131,SCANNING,,1762537049444620,,,,,,,,,,,,,,2.082374,3.895735,15.962707,-15.815519
132,SCANNING,,1762537049464675,,,,,,,,,,,,,,2.135027,2.174003,15.962707,-15.815519
133,SCANNING,1762537049456670,1762537049475041,-7.411877,-2.141550,-1.004528,-0.119817,-0.044246,0.973038,-0.192053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.162170,2.069300,15.962708,-15.815512
134,SCANNING,,1762537049484694,,,,,,,,,,,,,,2.187341,1.703567,15.962708,-15.815512
135,SCANNING,,1762537049494505,,,,,,,,,,,,,,2.215204,2.359776,15.962713,-15.815512
136,SCANNING,,1762537049524674,,,,,,,,,,,,,,2.291553,1.313544,15.962708,-15.815512
137,SCANNING,,1762537049534607,,,,,,,,,,,,,,2.318393,1.249433,15.962706,-15.815512
138,SCANNING,,1762537049544548,,,,,,,,,,,,,,2.342416,1.097344,15.962714,-15.815512
139,SCANNING,,1762537049564746,,,,,,,,,,,,,,2.398651,2.202540,15.962713,-15.815512
140,SCANNING,1762537049556494,1762537049575084,-7.412867,-2.140470,-1.003943,-0.119869,-0.044341,0.973027,-0.192052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.425330,3.415377,15.962706,-15.815513
141,SCANNING,,1762537049584751,,,,,,,,,,,,,,2.451835,3.645928,15.962708,-15.815513
142,SCANNING,,1762537049594571,,,,,,,,,,,,,,2.482019,4.453780,15.962712,-15.815513
143,SCANNING,,1762537049624558,,,,,,,,,,,,,,2.554862,3.136903,15.962708,-15.815513
144,SCANNING,,1762537049634555,,,,,,,,,,,,,,2.584586,3.783169,15.962708,-15.815513
145,SCANNING,,1762537049644556,,,,,,,,,,,,,,2.614667,4.699822,15.962709,-15.815513
146,SCANNING,,1762537049664675,,,,,,,,,,,,,,2.662440,2.968599,15.962706,-15.815513
147,SCANNING,1762537049656544,1762537049675068,-7.411367,-2.140052,-1.005309,-0.120248,-0.044392,0.972965,-0.192119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.687554,2.532128,15.962707,-15.815508
148,SCANNING,,1762537049684668,,,,,,,,,,,,,,2.717400,3.537707,15.962704,-15.815508
149,SCANNING,,1762537049694566,,,,,,,,,,,,,,2.742317,2.841944,15.962705,-15.815508
150,SCANNING,,1762537049724998,,,,,,,,,,,,,,2.821516,1.036029,15.962713,-15.815508
151,SCANNING,,1762537049734616,,,,,,,,,,,,,,2.850483,2.827298,15.962713,-15.815508
152,SCANNING,,1762537049744543,,,,,,,,,,,,,,2.880047,3.065466,15.962712,-15.815508
153,SCANNING,,1762537049764762,,,,,,,,,,,,,,2.930441,4.629486,15.962710,-15.815508
154,SCANNING,1762537049756646,1762537049775055,-7.409326,-2.140618,-1.005813,-0.120227,-0.043947,0.972920,-0.192461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.959028,4.508682,15.962708,-15.815507
155,SCANNING,,1762537049784667,,,,,,,,,,,,,,2.983182,3.812884,15.962715,-15.815507
156,SCANNING,,1762537049794624,,,,,,,,,,,,,,3.012837,4.560806,15.962711,-15.815507
157,SCANNING,,1762537049824485,,,,,,,,,,,,,,3.096609,4.476901,15.962711,-15.815507
158,SCANNING,,1762537049834604,,,,,,,,,,,,,,3.122963,3.228199,15.962708,-15.815507
159,SCANNING,,1762537049844550,,,,,,,,,,,,,,3.151190,4.416462,15.962707,-15.815507
160,SCANNING,,1762537049864681,,,,,,,,,,,,,,3.198699,3.036988,15.962710,-15.815507
161,SCANNING,1762537049856585,1762537049875074,-7.408021,-2.140037,-1.004539,-0.120021,-0.044533,0.972900,-0.192556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.230724,4.131546,15.962703,-15.815517
162,SCANNING,,1762537049884700,,,,,,,,,,,,,,3.255462,5.104026,15.962707,-15.815517
163,SCANNING,,1762537049894607,,,,,,,,,,,,,,3.280593,4.147095,15.962714,-15.815517
164,SCANNING,,1762537049934713,,,,,,,,,,,,,,3.377725,1.444254,15.962712,-15.815517
165,SCANNING,,1762537049944346,,,,,,,,,,,,,,3.399628,0.366081,15.962714,-15.815517
166,SCANNING,,1762537049964764,,,,,,,,,,,,,,3.457271,1.481402,15.962705,-15.815517
167,SCANNING,1762537049956473,1762537049974900,-7.408678,-2.139849,-1.004207,-0.120048,-0.044199,0.972911,-0.192558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.486178,2.463516,15.962708,-15.815510
168,SCANNING,,1762537049984525,,,,,,,,,,,,,,3.514166,2.939228,15.962707,-15.815510
169,SCANNING,,1762537049994568,,,,,,,,,,,,,,3.539600,2.602544,15.962707,-15.815510
170,SCANNING,,1762537050014671,,,,,,,,,,,,,,3.597956,3.977305,15.962706,-15.815510
171,SCANNING,,1762537050034756,,,,,,,,,,,,,,3.649460,3.563194,15.962711,-15.815510
172,SCANNING,,1762537050044363,,,,,,,,,,,,,,3.673033,4.105845,15.962705,-15.815510
173,SCANNING,,1762537050064639,,,,,,,,,,,,,,3.728925,4.283424,15.962709,-15.815510
174,SCANNING,1762537050056632,1762537050075036,-7.407166,-2.140267,-1.005025,-0.119913,-0.044091,0.972912,-0.192662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.759364,5.582883,15.962713,-15.815516
175,SCANNING,,1762537050084656,,,,,,,,,,,,,,3.784677,5.409492,15.962706,-15.815516
176,SCANNING,,1762537050094284,,,,,,,,,,,,,,3.800300,2.300906,15.962707,-15.815516
177,SCANNING,,1762537050114775,,,,,,,,,,,,,,3.852539,1.376277,15.962708,-15.815516
178,SCANNING,,1762537050134321,,,,,,,,,,,,,,3.910324,3.058761,15.962710,-15.815516
179,SCANNING,,1762537050144557,,,,,,,,,,,,,,3.938517,2.451192,15.962711,-15.815516
180,SCANNING,,1762537050155222,,,,,,,,,,,,,,3.963398,2.528109,15.962709,-15.815516
181,SCANNING,,1762537050164805,,,,,,,,,,,,,,3.991046,2.927511,15.962704,-15.815516
182,SCANNING,1762537050156612,1762537050174929,-7.404034,-2.138914,-1.003450,-0.119502,-0.044346,0.973025,-0.192288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.016799,2.862017,15.962708,-15.815512
183,SCANNING,,1762537050184574,,,,,,,,,,,,,,4.043539,2.109079,15.962708,-15.815512
184,SCANNING,,1762537050194617,,,,,,,,,,,,,,4.072254,2.129036,15.962708,-15.815512
185,SCANNING,,1762537050205289,,,,,,,,,,,,,,4.097122,1.270311,15.962708,-15.815512
186,SCANNING,,1762537050224902,,,,,,,,,,,,,,4.156552,3.440778,15.962708,-15.815512
187,SCANNING,,1762537050234575,,,,,,,,,,,,,,4.183107,3.320771,15.962708,-15.815512
188,SCANNING,,1762537050244107,,,,,,,,,,,,,,4.205891,2.891760,15.962706,-15.815512
189,SCANNING,,1762537050264754,,,,,,,,,,,,,,4.264211,3.998105,15.962711,-15.815512
190,SCANNING,1762537050256489,1762537050274856,-7.402980,-2.138370,-1.004758,-0.120068,-0.044356,0.972933,-0.192398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.288640,3.739823,15.962707,-15.815515
191,SCANNING,,1762537050284599,,,,,,,,,,,,,,4.313212,3.890204,15.962705,-15.815515
192,SCANNING,,1762537050294115,,,,,,,,,,,,,,4.337606,3.794017,15.962711,-15.815515
193,SCANNING,,1762537050324602,,,,,,,,,,,,,,4.404346,1.489307,15.962704,-15.815515
194,SCANNING,,1762537050334319,,,,,,,,,,,,,,4.435853,2.821382,15.962709,-15.815515
195,SCANNING,,1762537050344513,,,,,,,,,,,,,,4.466183,2.964865,15.962711,-15.815515
196,SCANNING,,1762537050355200,,,,,,,,,,,,,,4.489278,1.122002,15.962710,-15.815515
197,SCANNING,,1762537050364892,,,,,,,,,,,,,,4.516754,1.044010,15.962714,-15.815515
198,SCANNING,1762537050356637,1762537050374937,-7.402838,-2.138144,-1.004523,-0.120339,-0.044212,0.972951,-0.192172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.545078,1.785550,15.962711,-15.815513
199,SCANNING,,1762537050384560,,,,,,,,,,,,,,4.571193,2.359223,15.962708,-15.815513
200,SCANNING,,1762537050394139,,,,,,,,,,,,,,4.597415,0.437466,15.962708,-15.815513
201,SCANNING,,1762537050424174,,,,,,,,,,,,,,4.678159,1.725001,15.962710,-15.815513
202,SCANNING,,1762537050434141,,,,,,,,,,,,,,4.703170,1.323660,15.962707,-15.815513
203,SCANNING,,1762537050443890,,,,,,,,,,,,,,4.734503,1.389249,15.962709,-15.815513
