twt,poi0,poi1,poi2,poi3,poi4,poi5,poi6,poi7,poi8,poi9,poi10,poi11,poi12,poi13,poi14,poi15,poi16,poi17,poi18,poi19,poi20,poi21,poi22,poi23,poi24,poi25,poi26,poi27,poi28,poi29,poi30,poi31,poi32,poi33,poi34,poi35,poi36,poi37,poi38,poi39,poi40,poi41,poi42,poi43,poi44,poi45,poi46,poi47,poi48,poi49,poi50,poi51,poi52,poi53,poi54,poi55,poi56,poi57,poi58,poi59,poi60,poi61,poi62,poi63,poi64,poi65,poi66,poi67,poi68,poi69,poi70,poi71,poi72,poi73,poi74,poi75,poi76,poi77,poi78,poi79,poi80,poi81,poi82,poi83,poi84,poi85,poi86,poi87,poi88,poi89,poi90,poi91,poi92,poi93,poi94,poi95,poi96,poi97,poi98,poi99,poi100,poi101,poi102,poi103,poi104,poi105,poi106,poi107,poi108,poi109,poi110,poi111,poi112,poi113,poi114,poi115,poi116,poi117,poi118,poi119,poi120,poi121,poi122,poi123,poi124,poi125,poi126,poi127,poi128,poi129,poi130,poi131,poi132,poi133,poi134,poi135,poi136,poi137,poi138,poi139,poi140,poi141,poi142,poi143,poi144,poi145,poi146,poi147,poi148,poi149,poi150,poi151,poi152,poi153,poi154,poi155,poi156,poi157,poi158,poi159,poi160,poi161,poi162,poi163,poi164,poi165,poi166,poi167,poi168,poi169,poi170,poi171,poi172,poi173,poi174,poi175,poi176,poi177,poi178,poi179,poi180,poi181,poi182,poi183,poi184,poi185,poi186,poi187,poi188,poi189,poi190,poi191,poi192,poi193,poi194,poi195,poi196,poi197,poi198,poi199,poi200,poi201,poi202,poi203,poi204,poi205,poi206,poi207,poi208,poi209,poi210,poi211,poi212,poi213,poi214,poi215,poi216,poi217,poi218,poi219,poi220,poi221,poi222,poi223,poi224,poi225,poi226,poi227,poi228,poi229,poi230,poi231,poi232,poi233,poi234,poi235,poi236,poi237,poi238,poi239,poi240,poi241,poi242,poi243,poi244,poi245,poi246,poi247,poi248,poi249,poi250,poi251,poi252,poi253,poi254,poi255,poi256,poi257,poi258,poi259,poi260,poi261,poi262,poi263,poi264,poi265,poi266,poi267,poi268,poi269,poi270,poi271,poi272,poi273,poi274,poi275,poi276,poi277,poi278,poi279,poi280,poi281,poi282,poi283,poi284,poi285,poi286,poi287,poi288,poi289,poi290,poi291,poi292,poi293,poi294,poi295,poi296,poi297,poi298,poi299,poi300,poi301,poi302,poi303,poi304,poi305,poi306,poi307,poi308,poi309,poi310,poi311,poi312,poi313,poi314,poi315,poi316,poi317,poi318,poi319,poi320,poi321,poi322,poi323,poi324,poi325,poi326,poi327,poi328,poi329,poi330,poi331,poi332,poi333,poi334,poi335,poi336,poi337,poi338,poi339,poi340,poi341,poi342,poi343,poi344,poi345,poi346,poi347,poi348,poi349,poi350,poi351,poi352,poi353,poi354,poi355,poi356,poi357,poi358,poi359,poi360,poi361,poi362,poi363,poi364,poi365,poi366,poi367,poi368,poi369,poi370,poi371,poi372,poi373,poi374,poi375,poi376,poi377,poi378,poi379,poi380,poi381,poi382,poi383,poi384,poi385,poi386,poi387,poi388,poi389,poi390,poi391,poi392,poi393,poi394,poi395,poi396,poi397,poi398,poi399,poi400,poi401,poi402,poi403,poi404,poi405,poi406,poi407,poi408,poi409,poi410,poi411,poi412,poi413,poi414,poi415,poi416,poi417,poi418,poi419,poi420,poi421,poi422,poi423,poi424,poi425,poi426,poi427,poi428,poi429,poi430,poi431,poi432,poi433,poi434,poi435,poi436,poi437,poi438,poi439,poi440,poi441,poi442,poi443,poi444,poi445,poi446,poi447,poi448,poi449,poi450,poi451,poi452,poi453,poi454,poi455,poi456,poi457,poi458,poi459,poi460,poi461,poi462,poi463,poi464,poi465,poi466,poi467,poi468,poi469,poi470,poi471,poi472,poi473,poi474,poi475,poi476,poi477,poi478,poi479,poi480,poi481,poi482,poi483,poi484,poi485,poi486,poi487,poi488,poi489,poi490,poi491,poi492,poi493,poi494,poi495,poi496,poi497,poi498,poi499,poi500,poi501,poi502,poi503,poi504,poi505,poi506,poi507,poi508,poi509,poi510,poi511,poi512,poi513,poi514,poi515,poi516,poi517,poi518,poi519,poi520,poi521,poi522,poi523,poi524,poi525,poi526,poi527,poi528,poi529,poi530,poi531,poi532,poi533,poi534,poi535,poi536,poi537,poi538,poi539,poi540,poi541,poi542,poi543,poi544,poi545,poi546,poi547,poi548,poi549,poi550,poi551,poi552,poi553,poi554,poi555,poi556,poi557,poi558,poi559,poi560,poi561,poi562,poi563,poi564,poi565,poi566,poi567,poi568,poi569,poi570,poi571,poi572,poi573,poi574,poi575,poi576,poi577,poi578,poi579,poi580,poi581,poi582,poi583,poi584,poi585,poi586,poi587,poi588,poi589,poi590,poi591,poi592,poi593,poi594,poi595,poi596,poi597,poi598,poi599,poi600,poi601,poi602,poi603,poi604,poi605,poi606,poi607,poi608,poi609,poi610,poi611,poi612,poi613,poi614,poi615,poi616,poi617,poi618,poi619,poi620,poi621,poi622,poi623,poi624,poi625,poi626,poi627,poi628,poi629,poi630,poi631,poi632,poi633,poi634,poi635,poi636,poi637,poi638,poi639,poi640,poi641,poi642,poi643,poi644,poi645,poi646,poi647,poi648,poi649,poi650,poi651,poi652,poi653,poi654,poi655,poi656,poi657,poi658,poi659,poi660,poi661,poi662,poi663,poi664,poi665,poi666,poi667,poi668,poi669,poi670,poi671,poi672,poi673,poi674,poi675,poi676,poi677,poi678,poi679,poi680,poi681,poi682,poi683,poi684,poi685,poi686,poi687,poi688,poi689,poi690,poi691,poi692,poi693,poi694,poi695,poi696,poi697,poi698,poi699,poi700,poi701,poi702,poi703,poi704,poi705,poi706,poi707,poi708,poi709,poi710,poi711,poi712,poi713,poi714,poi715,poi716,poi717,poi718,poi719,poi720,poi721,poi722,poi723,poi724,poi725,poi726,poi727,poi728,poi729,poi730,poi731,poi732,poi733,poi734,poi735
0,6.598737049e-05,6.877618114e-05,6.395563832e-05,6.209891581e-05,6.209891581e-05,6.209891581e-05,6.209891581e-05,6.209891581e-05,6.209891581e-05,9.796294762e-05,9.796294762e-05,9.047861386e-05,9.047861386e-05,9.047861386e-05,8.862002869e-05,8.862002869e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,8.257837908e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.956007125e-05,9.488817159e-05,9.488817159e-05,9.488817159e-05,0.0001065010729,0.0001065010729,0.0001065010729,0.0001065010729,0.0001281265722,0.0001281265722,0.0001281265722,0.0001274683164,0.0001274683164,0.0001274683164,0.0001274683164,0.0001419207547,0.0001419207547,0.0001419207547,0.0001419207547,0.0001419207547,0.0001285963226,0.0001285963226,0.0001285963226,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.000141268174,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001226065797,0.0001790556562,0.0001790556562,0.0001790556562,0.0001044515084,0.0001044515084,0.0001044515084,0.0001044515084,0.0001044515084,0.0001160874745,0.0001160874745,0.0001160874745,0.0001160874745,0.0001160874745,0.0001151916513,0.0001151916513,0.0001151916513,0.000111018453,0.000111018453,0.000111018453,0.0001118106884,0.0001118106884,0.0001118106884,0.0001134639024,0.0001134639024,0.0001134639024,0.0001134639024,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,0.000109700537,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,8.179683209e-05,6.332921475e-05,6.332921475e-05,6.332921475e-05,6.036208651e-05,6.036208651e-05,6.036208651e-05,6.036208651e-05,6.036208651e-05,6.473004032e-05,6.473004032e-05,6.473004032e-05,6.473004032e-05,6.473004032e-05,7.416654989e-05,7.416654989e-05,7.416654989e-05,8.540532144e-05,8.540532144e-05,8.540532144e-05,9.504559421e-05,9.504559421e-05,9.504559421e-05,9.504559421e-05,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,0.0001360529131,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,8.238168084e-05,7.151326281e-05,7.151326281e-05,6.885890616e-05,6.885890616e-05,6.885890616e-05,6.885890616e-05,7.208474563e-05,7.208474563e-05,7.208474563e-05,7.720741996e-05,7.720741996e-05,7.720741996e-05,7.148175791e-05,7.148175791e-05,7.00203891e-05,7.00203891e-05,6.512735126e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,7.897772593e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,6.538626621e-05,7.117958012e-05,7.117958012e-05,6.430973008e-05,6.430973008e-05,6.430973008e-05,7.272668881e-05,7.272668881e-05,7.272668881e-05,7.329735672e-05,8.398629143e-05,8.398629143e-05,8.471572801e-05,9.089997911e-05,9.089997911e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,9.835269884e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.725879889e-05,8.319262997e-05,8.319262997e-05,8.488486492e-05,8.360302309e-05,8.360302309e-05,9.430529462e-05,9.430529462e-05,9.430529462e-05,8.813719614e-05,6.732235488e-05,6.732235488e-05,6.772220513e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.077857299e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,7.446514792e-05,8.314818842e-05,8.99022707e-05,8.99022707e-05,8.99022707e-05,8.900391549e-05,8.900391549e-05,8.900391549e-05,0.0001290082291,0.000102768412,0.000102768412,0.0001131863537,0.0001131863537,0.0001264488237,0.0001264488237,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,9.853708616e-05,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,0.0001057079717,8.350595454e-05,8.350595454e-05,5.79617008e-05,5.79617008e-05,8.278728637e-05,8.278728637e-05,7.083274249e-05,7.083274249e-05,7.16123177e-05,8.072775381e-05,8.072775381e-05,0.0001013770016,0.0001013770016,8.832697495e-05,8.832697495e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,7.381097384e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.956037345e-05,8.250358951e-05,8.250358951e-05,5.08067169e-05,8.642765897e-05,8.642765897e-05,8.642765897e-05,7.37527298e-05,7.37527298e-05,7.37527298e-05,5.729508848e-05,5.729508848e-05,7.666468526e-05,8.007053616e-05,7.105081883e-05,6.471695262e-05,6.568152504e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.673547614e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.944379857e-05,6.95541384e-05,7.01159386e-05,7.063174951e-05,6.975722496e-05,6.878457571e-05,6.872770064e-05,6.872770064e-05,7.275765529e-05,7.275765529e-05,7.191615707e-05,7.037808412e-05,6.722863204e-05,6.135170627e-05,5.651322786e-05,6.145700561e-05,7.486594737e-05,8.498709271e-05,8.35175319e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.263412019e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.033972699e-05,8.425611304e-05,8.425611304e-05,8.507059101e-05,8.507059101e-05,8.507059101e-05,5.483962741e-05,5.483962741e-05,5.483962741e-05,9.043252794e-05,9.043252794e-05,0.0001142394904,0.0001142394904,0.0001270165521,0.0001270165521,8.455206989e-05,8.455206989e-05,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001155142018,0.0001049558778,0.0001049558778,0.0001049558778,0.0001049558778,0.0001049558778,0.0001049558778,0.0001049558778,0.0001049558778,0.0001048789584,0.0001045964303,0.000102402907,9.836276675e-05,9.413667088e-05,9.083310943e-05,8.524315773e-05,8.198013288e-05,8.018121494e-05,7.987355727e-05,8.229890039e-05,8.989556135e-05,9.625681704e-05,9.668930466e-05,8.955752128e-05,9.852235432e-05,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.000100455356,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001377885637,0.0001375504216,9.872095688e-05,9.872095688e-05,9.087524086e-05,9.087524086e-05,9.087524086e-05,7.052600267e-05,0.0001020507116,0.0001690077479,0.0001690077479,0.0001278242853,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.0001342992036,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000151245069,0.000145338694,0.000145338694,0.0001450922427,0.0001450922427,0.0001350621897,0.0001350621897,0.0001348438236,0.0001416229352,0.0001416229352,0.0001377866574,0.0001217835597,0.0001217835597,0.0001188879833,0.0001188879833,0.0001188879833,0.0001188879833,0.0001188879833,0.0001188879833,0.0001299443247,0.0001299443247,0.0001299443247,0.0001299443247,0.0001299443247,0.0001299443247,0.0001350907842,0.0001350907842,0.0001337629365,0.0001337629365,0.0001369813253,0.0001215587181,8.973995864e-05,0.0001299207652,0.0001299207652,0.0001299207652,0.0001299207652,0.0001299207652,0.0001299207652,0.0001521923405,0.0001521923405,0.0001506376575,0.0001598162635,0.0001598162635,0.0001499595965,0.0001499595965,0.0001499595965,0.0001499595965,0.000141300523,0.000141300523,0.000141300523,9.778551612e-05,9.778551612e-05,0.0001479253697,0.0001284050668,0.0001284050668,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001262154983,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001240073325,0.0001249157212,0.0001249157212,0.0001414786529,0.0001414786529,0.0001414786529,0.0001391306141,0.0001391306141,0.0001391306141,0.0001223896979,0.0001223896979,0.0001137496874,0.0001137496874,0.0001501527731,0.0001501527731,0.0001265637111,0.0001265637111,0.0001265637111,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001347778307,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001210274568,0.0001186254594,0.0001186254594,0.0001186254594,0.0001162334447,0.0001162334447,0.0001162334447,0.0001162334447,0.0001157211154,0.0001157211154,0.0001157211154,0.0001157211154,0.000106920721,0.000106920721,9.979875176e-05,9.979875176e-05,0.0001019823467,0.0001019823467,0.0001019823467,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.0001070966173,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.000116131836,0.0001274033129,0.0001167930677,0.0001235430827,0.0001184882593,0.0001139940676,0.0001124447339,0.0001222133377,0.0001317963285,0.0001393870595,0.0001454365827,0.0001472508739,0.0001472508739,0.0001472508739,0.0001472508739,0.0001573615737,0.0001573615737,0.0001573615737,0.0001573615737,0.0001573615737,0.0001573615737,0.0001573615737
