twt,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,543,544,545,546,547,548,549,550,551,552,553,554,555,556,557,558,559,560,561,562,563,564,565,566,567,568,569,570,571,572,573,574,575,576,577,578,579,580,581,582,583,584,585,586,587,588,589,590,591,592,593,594,595,596,597,598,599,600,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629
0,6.209891581e-05,5.589010834e-05,0.0001590845641,7.818055019e-05,6.952701369e-05,6.978417514e-05,6.395563832e-05,6.149905676e-05,6.596012099e-05,6.991650298e-05,6.246961857e-05,4.619202446e-05,5.31939404e-05,8.072572382e-05,4.934706885e-05,-2.02900469e-06,7.569456648e-05,8.57104169e-05,6.710230809e-05,2.00306913e-05,1.321899435e-05,6.218808994e-05,7.365603233e-05,5.340301141e-05,7.701013237e-05,7.218233077e-05,5.16877044e-05,7.32176195e-05,5.471107943e-05,6.661056977e-05,5.180204971e-05,6.955101708e-05,6.34745229e-05,6.436285912e-05,5.973525913e-05,3.406647011e-05,6.119689351e-05,7.077534246e-05,5.822959065e-05,4.71043968e-05,4.739192445e-05,6.518374721e-05,7.331484085e-05,6.386559835e-05,5.949143451e-05,7.546992856e-05,6.607313844e-05,6.4676693e-05,0.0001021134012,4.997093129e-05,6.376388046e-05,7.189223834e-05,6.74587136e-05,7.127092977e-05,7.11070461e-05,5.626569691e-05,7.1569586e-05,7.281808939e-05,5.509374387e-05,4.435421579e-05,6.085437781e-05,6.090319221e-05,3.947030928e-05,5.536702884e-05,6.162922364e-05,7.195876969e-05,5.195451376e-05,5.922349374e-05,6.983424828e-05,7.102803647e-05,6.64124891e-05,7.879250916e-05,7.165248826e-05,5.051257176e-05,7.323703176e-05,0.0001030218409,8.502184937e-05,6.003536328e-05,6.610005221e-05,7.248309703e-05,3.501692481e-05,6.789276085e-05,5.472176781e-05,7.890137204e-05,7.390691462e-05,5.905907892e-05,7.106586418e-05,7.51355401e-05,6.168874825e-05,4.83551994e-05,6.435394607e-05,6.518659211e-05,9.516871796e-05,6.447210035e-05,9.524586494e-05,6.610079436e-05,5.958991824e-05,6.986734661e-05,7.623816055e-05,5.34137871e-05,6.530937389e-05,-4.116611308e-05,5.597779455e-05,8.492038614e-05,4.810588143e-05,3.810230555e-05,6.576442684e-05,0.0001683564333,4.4255783e-05,5.308895197e-05,6.963464693e-05,5.666998914e-05,6.941093307e-05,6.573587598e-05,3.776860467e-05,7.19031159e-05,5.157875421e-05,0.000128275904,6.417641998e-05,6.561066402e-05,6.225374091e-05,4.267348049e-05,5.551079448e-05,5.937466267e-05,5.949477782e-05,5.313788279e-05,6.143483915e-05,4.974254625e-05,6.909894728e-05,5.866594438e-05,6.035257684e-05,5.964615411e-05,6.04578745e-05,6.126423978e-05,5.68258256e-05,3.414239472e-05,6.779008982e-05,5.691287151e-05,6.275222404e-05,6.466639024e-05,-2.87029161e-05,6.933575787e-05,6.620523345e-05,6.295597996e-05,7.561210805e-05,5.646721183e-05,5.925194637e-05,6.861161819e-05,5.463284106e-05,6.864205352e-05,5.012980182e-05,6.851839134e-05,6.956856669e-05,6.293806655e-05,5.593229434e-05,8.934414655e-05,6.953057891e-05,6.570411642e-05,7.567703869e-05,7.464738883e-05,6.078596198e-05,5.70762968e-05,0.000100672245,6.803908036e-05,0.0001832496055,7.022666978e-05,0.0001084587202,4.881490895e-05,7.008579996e-05,7.356193964e-05,5.23167364e-05,6.465613842e-05,4.967291898e-05,7.048706175e-05,6.009353456e-05,5.330473869e-05,6.705011037e-05,6.528026279e-05,7.128495781e-05,5.721228445e-05,7.308412023e-05,5.631400563e-05,5.931692795e-05,5.275767398e-05,6.981292245e-05,5.586849875e-05,7.452075079e-05,6.488861982e-05,6.619076157e-05,6.727248547e-05,7.353154797e-05,8.111094212e-05,-2.194609988e-05,6.302933616e-05,7.400471804e-05,5.669114398e-05,9.525127825e-05,3.57467361e-05,6.90584493e-05,6.15717654e-05,8.841068484e-05,4.648615504e-05,6.947600923e-05,7.849514805e-05,7.44494173e-05,8.999950296e-06,5.077843889e-05,0.0001021662902,6.898698484e-05,6.403563748e-05,5.383846292e-05,6.787509483e-05,5.538858386e-05,8.711394912e-05,6.697059871e-05,5.63240319e-05,7.944631943e-05,-6.008055789e-05,7.350401575e-05,5.242977568e-05,6.525401113e-05,7.226634625e-05,5.577272168e-05,7.080383511e-05,5.320228593e-05,5.865317144e-05,6.841704453e-05,6.53248062e-05,6.441619189e-05,7.137413922e-05,7.074522e-05,9.796294762e-05,9.047861386e-05,8.862002869e-05,8.257837908e-05,9.956007125e-05,9.488817159e-05,0.0001072451414,0.0001065010729,0.0001281265722,0.0001254465751,0.0001274683164,0.0001419207547,0.0001285963226,0.000141268174,0.0001226065797,0.0001790556562,0.0001044515084,0.000111755151,0.0001160874745,0.0001151916513,0.000111018453,0.0001118106884,0.0001134639024,0.000109700537,8.179683209e-05,6.332921475e-05,6.036208651e-05,6.211856817e-05,6.473004032e-05,7.416654989e-05,8.540532144e-05,9.504559421e-05,8.428833098e-05,0.0001360529131,8.238168084e-05,7.151326281e-05,6.885890616e-05,7.449009718e-05,7.208474563e-05,7.720741996e-05,7.148175791e-05,7.00203891e-05,6.512735126e-05,7.897772593e-05,6.538626621e-05,7.117958012e-05,6.430973008e-05,7.668085163e-05,7.272668881e-05,7.329735672e-05,8.398629143e-05,8.471572801e-05,9.089997911e-05,9.835269884e-05,8.725879889e-05,8.319262997e-05,8.488486492e-05,8.360302309e-05,9.006737673e-05,9.430529462e-05,8.813719614e-05,6.732235488e-05,6.772220513e-05,7.077857299e-05,7.446514792e-05,8.314818842e-05,8.99022707e-05,9.570651309e-05,8.900391549e-05,0.0001290082291,0.000102768412,0.0001131863537,0.0001264488237,9.853708616e-05,0.0001057079717,8.350595454e-05,5.79617008e-05,8.278728637e-05,7.083274249e-05,7.16123177e-05,8.072775381e-05,0.0001013770016,8.832697495e-05,7.381097384e-05,8.956037345e-05,8.250358951e-05,5.08067169e-05,8.642765897e-05,8.487203013e-05,7.37527298e-05,5.729508848e-05,8.338021144e-05,6.397477409e-05,6.673547614e-05,6.944379857e-05,7.078156341e-05,8.63541427e-05,5.110125858e-05,7.275765529e-05,7.088429265e-05,6.379173283e-05,5.159914144e-05,8.58901185e-05,8.263412019e-05,8.033972699e-05,8.425611304e-05,8.507059101e-05,9.04827757e-05,5.483962741e-05,9.043252794e-05,0.0001142394904,0.0001270165521,8.455206989e-05,0.0001155142018,0.0001049558778,0.0001040002171,9.390736523e-05,8.775885362e-05,8.243189222e-05,7.653110515e-05,8.900871762e-05,0.0001014968657,8.955752128e-05,0.000100455356,0.0001377885637,0.0001375504216,9.872095688e-05,0.0001012088323,9.087524086e-05,7.052600267e-05,0.0001020507116,0.0001690077479,0.0001278242853,0.0001342992036,0.000151245069,0.000145338694,0.0001450922427,0.0001503977837,0.0001350621897,0.0001348438236,0.0001416229352,0.0001377866574,0.0001217835597,0.0001188879833,0.0001299443247,0.0001259839046,0.0001350907842,0.0001934807078,0.000172821281,0.0001337629365,0.0001369813253,0.0001215587181,8.973995864e-05,0.0001299207652,0.0001521923405,0.0001506376575,0.0001598162635,0.0001499595965,0.0001344143384,0.000141300523,9.778551612e-05,0.0001479253697,0.0001284050668,0.0001262154983,0.0001240073325,0.0001249157212,0.0001414786529,0.0001540421799,0.0001391306141,0.0001223896979,0.0001137496874,0.0001501527731,0.0001265637111,0.0001347778307,0.0001210274568,0.0001186254594,0.0001162334447,0.0001260726713,0.0001157211154,0.000106920721,9.979875176e-05,0.0001019823467,0.0001070966173,0.0001097193381,0.000116131836,0.0001274033129,0.0001205262088,0.0001024496814,0.0001235430827,0.0001071321749,0.0001008326799,0.0001145407659,0.0001399540779,0.0001472508739,0.0001573615737,0.0001375085849,0.0001354161941,0.0001321763702,0.0001275733812,0.0001341095194,0.0001122555186,4.202538548e-05,0.0001235523669,0.0001174866338,0.0001111905513,0.0001307624771,0.0001129908269,0.0001655414671,9.902914462e-05,0.0001615204819,0.0001304711477,0.0001402551425,0.000120175675,0.0001205930748,0.0001250187197,0.0001159979365,0.0001144997004,0.0001089520592,0.000137829411,0.0001273055386,0.0001233952062,0.0001253077062,0.0001154204292,0.0001130784876,0.0001131149838,0.0001234923257,0.0001111165329,0.0001269333879,0.0001158344458,0.0001263390877,0.0001118403234,6.532650877e-05,0.0001267914922,0.0001144718408,0.0001261278667,0.0001003523357,0.000102859085,0.0001265478058,0.000115783012,0.0001186804438,0.0001041309806,0.0001136382707,0.0001036234025,0.0001324500481,0.0001084136602,0.0001143962654,0.000107170119,0.0001312454988,0.00011240202,0.0001233570074,7.512346929e-05,0.0001267694461,0.0001021815697,0.0001265557075,0.0001478709892,0.0001010631095,0.0001106977506,0.0001158595333,0.0001181341358,0.0001122898611,0.0001117036809,0.0001064923345,0.0001090947408,0.000125864346,0.0001238999976,0.0001218618709,0.0001236071694,0.0001088589124,0.0001649331243,0.0001938813948,0.0002229970123,5.389984653e-05,9.133726417e-05,0.0001488662238,0.0001015965245,0.0001100309892,0.0001090045771,0.0001158868617,0.0001083234019,0.0001536871132,0.0001008657564,0.0001179058672,0.0001213266733,0.0001150627213,5.961488569e-05,0.0001170313262,0.0001167914525,0.0001163130291,0.0001295592228,0.000107060725,0.0001259525307,0.0001164672431,8.854247426e-05,0.0001203465508,0.0001143621776,0.0001316104608,0.0001106291311,0.0001054517779,0.0001214996082,0.0001183986024,8.101567073e-05,0.0001172941411,0.0001040063435,0.0001101278758,3.265360874e-06,0.0001093475585,0.0001866648818,0.0001121229288,0.0001185131696,0.0001296815608,0.0001340704912,0.0001242004801,8.670049283e-05,9.654566384e-05,0.0001077232664,0.0001031009597,0.0001387471857,0.0001242125727,0.0001111208112,0.0001270208741,0.0001105653064,0.0001018325129,0.0001228213514,0.0001153911362,0.0001108568831,0.0001181969055,0.0001320188021,0.0001300617732,0.0001124791233,0.0001106555137,9.723579569e-05,0.0001169419411,0.00012390755,0.0001066446057,0.0001122835383,0.0001341661118,0.0001269434288,0.0001320714073,0.0001159153617,0.0001186280861,0.0001261332218,0.0001228563633,0.0001119755398,0.0001055433167,0.0001121219539,0.000103193328,0.000103228238,6.751119508e-05,0.0001156341677,0.0001124490591,0.0001063957898,8.309972327e-05,8.66431219e-05,0.0001127310243,0.0001043461525,0.0001085359399,0.0001027919061,0.0001022299257,9.515872807e-05,0.000106507403,0.0001596058282,8.460329263e-05,0.000115717703,8.867637371e-05,8.994615928e-05,0.0001263240556,0.0001120474844,0.0001116562635,0.0001216692763,0.0001150491516,0.0001217747777,0.0001799219026,0.000112579306,0.0001204302825,0.0001229511545,0.0001305517799,0.0001157077859,4.198821443e-06,0.0001178009479,0.0001190585172,0.000117034986,0.0001065018951,0.0001275665127,0.0001147961666,0.0001256265969,0.000112191643,0.0001457390317,0.0001155918362,0.0001149524978,0.0001258859265,0.0001187530288,0.0001187067392,0.0001219656042,0.0001321846939,9.86576415e-05,0.0001332620741,0.0001149713935,7.857110177e-05,0.0001446392416
0.024,6.150187255e-05,5.547056571e-05,0.0001301422744,7.477503095e-05,6.334159116e-05,5.965234595e-05,5.704192154e-05,6.437837874e-05,6.229159044e-05,6.601285713e-05,5.717821841e-05,4.438508768e-05,5.418547516e-05,7.502699009e-05,5.444679118e-05,1.851875095e-05,7.1826762e-05,7.39251409e-05,6.350601325e-05,4.98952113e-06,3.739266685e-05,6.161294004e-05,6.814893277e-05,6.079492596e-05,7.516401092e-05,6.449943612e-05,4.563344919e-05,7.827625814e-05,5.745124145e-05,6.714178744e-05,5.589843931e-05,6.697640492e-05,6.775138172e-05,6.703122926e-05,5.522328138e-05,6.279076479e-05,6.432816735e-05,6.553464482e-05,6.385482993e-05,5.2446474e-05,4.501843432e-05,5.16478176e-05,7.506999827e-05,8.171053923e-05,5.782151493e-05,7.426549564e-05,6.185505481e-05,6.446989573e-05,8.593800158e-05,5.818195496e-05,6.573065184e-05,7.561038365e-05,6.911757373e-05,5.914923895e-05,7.365646889e-05,6.007949924e-05,3.889803702e-05,6.816068344e-05,6.295610365e-05,4.707969492e-05,5.490497642e-05,6.003738963e-05,3.48947251e-05,6.85887353e-05,6.714418123e-05,7.226011803e-05,5.122053699e-05,0.0001057947666,7.468609692e-05,6.355662481e-05,6.685881817e-05,7.370757521e-05,6.49961803e-05,8.515583613e-05,7.529174763e-05,0.0001041618307,6.885016774e-05,5.819834041e-05,6.934519479e-05,7.884969818e-05,3.570741683e-05,6.901002052e-05,5.713363862e-05,7.802359323e-05,5.552447692e-05,5.665839853e-05,6.664305693e-05,8.011991304e-05,5.97261751e-05,4.997102951e-05,5.978619083e-05,7.431177801e-05,0.0001131836325,5.880248864e-05,0.0001275878894,6.310060417e-05,6.13945449e-05,6.745165592e-05,6.91581954e-05,4.991986134e-05,7.347225619e-05,-3.879639917e-05,5.19148598e-05,8.692479605e-05,6.274542102e-05,5.17516637e-05,6.465608749e-05,0.0001834042487,4.065592657e-05,5.845386113e-05,6.808585022e-05,5.66551098e-05,7.325646584e-05,6.436089461e-05,5.415893247e-05,7.407025987e-05,4.839642861e-05,0.0001265386672,0.000112854912,6.603948714e-05,6.26298206e-05,4.344579065e-05,5.772939403e-05,6.875008694e-05,6.177505566e-05,6.056289203e-05,5.423158291e-05,6.231462612e-05,6.554506399e-05,3.863505117e-05,5.595316543e-05,6.489699445e-05,5.809257345e-05,6.724038394e-05,5.327347753e-05,4.021117275e-05,6.932568067e-05,5.966232857e-05,6.361553824e-05,5.815151235e-05,-2.217563269e-05,6.906179624e-05,8.247236838e-05,5.635208436e-05,7.440365152e-05,6.341421249e-05,6.466300692e-05,6.49572321e-05,6.616140308e-05,7.447095413e-05,5.190026059e-05,0.000124201033,7.221322448e-05,6.242767267e-05,6.009006029e-05,7.75055596e-05,7.081237709e-05,6.765295257e-05,6.338174717e-05,7.811649994e-05,3.649031351e-05,6.696414493e-05,9.519722516e-05,6.391059287e-05,0.0001689776545,6.869524805e-05,0.0001080877846,5.783072993e-05,7.486738468e-05,7.504422683e-05,6.303806731e-05,6.298543303e-05,5.507750757e-05,6.563225907e-05,9.122518532e-05,5.370824147e-05,7.45489524e-05,6.056822531e-05,6.807848695e-05,7.410427497e-05,7.099509094e-05,5.937512833e-05,6.94655464e-05,5.498516839e-05,6.910875527e-05,5.910525579e-05,7.525464753e-05,7.133746112e-05,5.480075561e-05,7.474829908e-05,7.286267646e-05,8.73183526e-05,-9.493366633e-06,6.219170609e-05,8.521163545e-05,5.651411266e-05,8.445276035e-05,4.182975317e-05,5.726587551e-05,6.414016389e-05,8.064742724e-05,5.210249583e-05,6.332596968e-05,7.021331112e-05,7.211184857e-05,3.988553203e-07,5.466197399e-05,9.031147783e-05,6.957365258e-05,6.837052206e-05,6.005640898e-05,6.401428982e-05,5.488572788e-05,9.263787069e-05,6.414610834e-05,5.566807886e-05,8.016877109e-05,-3.985494186e-05,6.530832616e-05,5.039541793e-05,5.628606232e-05,7.624881982e-05,5.646386489e-05,6.6089131e-05,5.760926797e-05,6.424996536e-05,7.872762944e-05,6.958224549e-05,6.630981807e-05,8.311582496e-05,8.01756978e-05,9.592846618e-05,9.015100659e-05,9.333922935e-05,9.270852024e-05,9.648659034e-05,9.897590644e-05,0.0001029565465,0.0001006918246,0.0001173353812,0.0001134792401,0.0001111233069,9.920356388e-05,0.0001024836165,0.0001145295246,9.941744793e-05,0.0001623445423,8.602317394e-05,9.328762098e-05,0.0001047920887,0.0001025261299,0.0001002397184,0.0001162205153,0.0001042995209,0.0001088612335,7.989346341e-05,5.417785724e-05,7.211635238e-05,8.440000238e-05,7.769617514e-05,8.491296467e-05,9.575760487e-05,5.303011494e-05,9.043043974e-05,0.0001330960949,7.874937e-05,7.975490007e-05,7.623621059e-05,8.123949374e-05,9.061845776e-05,8.813125896e-05,8.692712436e-05,6.702109386e-05,7.737770648e-05,9.545253852e-05,7.0325048e-05,8.979265112e-05,9.794712969e-05,0.0001230780908,0.0001103317773,0.0001122070389,0.0001170047617,0.0001076546905,0.0001027502367,0.0001113404287,9.593625873e-05,9.117813897e-05,9.241847147e-05,8.471940237e-05,9.927967767e-05,8.907698793e-05,9.258903447e-05,8.112281648e-05,7.642019773e-05,7.744743198e-05,7.856352022e-05,8.759828779e-05,8.54585669e-05,8.018012886e-05,7.075854955e-05,0.000122557336,8.847271238e-05,0.0001067056292,0.0001203893626,9.030773799e-05,0.0001005940576,8.063713176e-05,6.945766654e-05,7.971995365e-05,8.541595162e-05,8.036807412e-05,8.701779734e-05,0.0001167340597,0.0001032018918,8.803681703e-05,8.810126019e-05,9.455690451e-05,6.046333874e-05,0.0001082380622,9.081260214e-05,7.696313696e-05,6.938158185e-05,8.874666673e-05,7.121841918e-05,5.281655831e-05,6.129731628e-05,5.844595216e-05,7.06891733e-05,3.929448212e-05,6.314611528e-05,6.759201642e-05,6.361551641e-05,5.434070408e-05,8.17130931e-05,9.042392776e-05,6.216505426e-05,7.674410153e-05,7.861816994e-05,7.156880747e-05,2.612972639e-05,6.947969086e-05,9.526978829e-05,0.0001074411557,6.380195555e-05,9.640438657e-05,9.139041504e-05,9.150871483e-05,8.981800056e-05,8.437950601e-05,8.724218787e-05,7.643605932e-05,9.568286623e-05,0.0001071396618,9.279197548e-05,9.303231491e-05,0.0001155406571,0.0001367588557,9.207499534e-05,9.876344848e-05,9.011094517e-05,4.454203372e-05,9.155301814e-05,0.0001367167715,0.0001034634042,0.0001179415704,0.000128827829,0.0001096023843,0.0001146443174,0.0001122534813,0.0001024468584,9.478006541e-05,0.0001066054683,9.383335419e-05,9.069904627e-05,7.269087655e-05,9.242136002e-05,9.671128646e-05,0.0001017772593,0.0001526177803,0.0001009537154,0.000107998756,0.0001276807307,8.668904775e-05,0.000100183679,9.916210547e-05,0.0001144201233,0.000108514374,0.0001231455972,0.0001094726322,0.000123306294,0.0001170146788,7.583709521e-05,0.0001165919748,9.916628915e-05,9.472800593e-05,8.292368875e-05,0.000103086626,0.0001078380374,0.0001505620894,9.962840704e-05,6.722939725e-05,7.118503709e-05,0.0001106891723,9.692608728e-05,0.0001080938891,9.501357999e-05,9.317023796e-05,9.792253695e-05,6.65796033e-05,0.0001023096047,8.276670269e-05,7.202371489e-05,7.652048225e-05,8.273667481e-05,8.575713582e-05,9.734430205e-05,0.0001067072153,9.559538012e-05,7.959257346e-05,0.0001009642656,9.122014308e-05,9.625898383e-05,9.606631647e-05,0.0001101195812,0.0001247969631,0.0001269278728,0.0001011935092,0.0001122705871,9.925296035e-05,0.0001009355547,9.694349137e-05,7.299835852e-05,4.982503378e-05,0.0001031751672,9.358932584e-05,8.37188054e-05,0.0001007401734,9.401493298e-05,0.0001261665748,7.97034736e-05,0.0001450473937,9.738699737e-05,0.0001093601168,0.0001054972308,9.680587391e-05,0.0001101622402,0.0001021196003,9.745274292e-05,8.106342284e-05,0.0001149332602,0.0001075178952,0.0001003568832,0.0001261311845,0.0001086282718,8.936326776e-05,9.803353896e-05,0.0001048083432,0.0001023359946,0.0001266172039,9.426775068e-05,0.000102866783,9.195237362e-05,1.659908048e-05,9.143664647e-05,9.54136558e-05,9.915183182e-05,9.306291031e-05,8.32061196e-05,0.0001068841957,9.452602535e-05,8.924299618e-05,8.281895862e-05,6.510626554e-05,9.37115401e-05,0.0001194047945,9.137870802e-05,9.890805813e-05,9.371928172e-05,0.0001028566185,9.029332432e-05,9.457369742e-05,9.94525908e-05,0.0001120045636,7.463232032e-05,0.0001013580913,0.0001234947413,7.519526844e-05,9.883768507e-05,9.720881644e-05,9.730020975e-05,8.355687896e-05,9.772940393e-05,9.075161506e-05,0.0001067702469,0.0001064799872,6.524591299e-05,0.0001017104878,8.034023631e-05,8.296294982e-05,0.0001734221732,0.0002748526458,0.0001761675667,8.730008994e-05,7.762500172e-05,0.0001550285087,7.04794802e-05,0.0001003230282,8.258877642e-05,9.126212535e-05,8.929266914e-05,0.0001347294601,8.412861644e-05,0.0001031228749,0.0001029185296,9.646669059e-05,6.339021638e-05,9.947842045e-05,9.906606283e-05,9.085437341e-05,0.0001026528043,8.866351709e-05,0.0001080787697,9.755198698e-05,0.0001108404322,9.419265552e-05,8.95620833e-05,0.0001064970274,8.396924386e-05,7.982820534e-05,0.0001004793012,9.61087062e-05,8.819325012e-05,0.0001070543003,8.923114365e-05,9.017046978e-05,3.145011578e-05,9.654917812e-05,0.0001491200819,9.307986329e-05,8.291842096e-05,7.492993609e-05,0.0001140836757,0.0001091997328,7.568617002e-05,6.590002886e-05,9.623590449e-05,7.517024642e-05,0.0001189624745,0.0001069335995,9.703548858e-05,0.0001091504018,8.639248699e-05,8.816421905e-05,0.0001038310511,9.600088379e-05,9.819202387e-05,0.0001032271975,9.366773884e-05,0.0001089864818,9.154475993e-05,9.063831385e-05,8.533555956e-05,9.453565872e-05,0.0001040210336,8.19875786e-05,8.917189552e-05,0.0001089990546,0.000110984598,0.0001065199031,9.348747699e-05,0.0001067845224,0.0001069517384,0.000106126412,9.340725956e-05,8.970367344e-05,8.983173757e-05,7.762057794e-05,8.767563122e-05,6.961676991e-05,9.302551189e-05,9.82055717e-05,8.807577979e-05,6.529944949e-05,7.352824468e-05,8.443577826e-05,8.66072005e-05,7.638683019e-05,8.325407543e-05,8.27641561e-05,8.714177238e-05,9.430580394e-05,0.0001260265853,9.304338164e-05,8.87537899e-05,8.005710697e-05,7.043136429e-05,0.0001198835889,9.055384726e-05,9.184217197e-05,0.0001031091888,9.477005369e-05,0.0001000156044,0.0001477429614,9.179264453e-05,9.964709898e-05,0.0001043981174,0.0001220937702,9.810067422e-05,-2.022975605e-05,9.775814397e-05,0.0001026730606,8.907228039e-05,9.466007032e-05,0.0001017400064,9.750876052e-05,0.0001120629022,9.321690595e-05,0.0001137277213,8.453764895e-05,0.0001063017335,0.0001083643074,0.0001001739729,9.604727529e-05,9.430274804e-05,0.0001130521705,9.233716992e-05,0.000109110435,9.825882444e-05,0.0001120890374,0.0001493827585
